gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
27,0,0.3825503355704697,0.12881011374639886,0.3422818791946308,1.0,0.36418511066398396,48,47.06,1,1.06,6,6.0,4.02,4,0,0.0,0,0.0,1,1.06,2,0.23989793748209523,0.28,0.0003113746643066406,27.908369541168213
28,0,0.3946308724832214,0.15480531733565553,0.3422818791946308,1.0,0.35010060362173034,48,45.98,1,1.06,6,6.02,4.04,4,0,0.0,0,0.0,1,1.06,2,0.23989793748209523,0.3,0.00028324127197265625,8.46890377998352
29,0,0.3836241610738254,0.12873567918691542,0.3422818791946308,1.0,0.3440643863179075,48,46.66,1,1.22,6,6.06,4.3,4,0,0.0,0,0.0,1,1.22,3,0.46467017049401693,0.4,0.0002906322479248047,8.617817401885986
30,0,0.3699328859060402,0.0940616896477717,0.3422818791946308,1.0,0.3480885311871227,48,47.78,1,1.22,6,6.0,4.32,4,0,0.0,0,0.0,1,1.22,2,0.4184519575964803,0.28,0.0002739429473876953,19.20265793800354
31,0,0.3778523489932885,0.09469748714426494,0.3422818791946308,1.0,0.35412474849094566,48,45.22,1,1.18,6,6.04,4.24,4,0,0.0,0,0.0,1,1.18,2,0.38808793449160356,0.36,0.0002815723419189453,11.732836723327637
32,0,0.38174496644295297,0.1291079810530196,0.3422818791946308,1.0,0.358148893360161,48,45.76,1,1.42,6,6.12,4.76,4,0,0.0,0,0.0,1,1.42,4,0.6727949622466638,0.4,0.00031828880310058594,14.233514547348022
33,0,0.3562416107382549,0.031071433656333528,0.3422818791946308,0.43624161073825507,0.3561368209255533,48,46.28,1,1.3,6,6.0,4.48,4,0,0.0,0,0.0,1,1.3,3,0.5050762722761054,0.3,0.00034165382385253906,15.91218376159668
34,0,0.3743624161073825,0.09349154688643758,0.3422818791946308,1.0,0.358148893360161,48,47.84,1,1.38,6,6.04,4.64,4,0,0.0,0,0.0,1,1.38,3,0.6023762469230862,0.44,0.0002868175506591797,15.328017711639404
35,0,0.3969127516778523,0.15475881405417177,0.3422818791946308,1.0,0.34607645875251514,48,48.14,1,1.28,6,6.0,4.46,4,0,0.0,0,0.0,1,1.28,3,0.4965184913423648,0.36,0.0002880096435546875,25.43227219581604
36,0,0.3830872483221475,0.12834657597928026,0.3422818791946308,1.0,0.358148893360161,48,47.8,1,1.34,6,6.02,4.6,4,0,0.0,0,0.0,1,1.34,3,0.5573259772323188,0.32,0.00029206275939941406,11.260459423065186
37,0,0.36577181208053683,0.09367406237915754,0.3422818791946308,1.0,0.3480885311871227,48,46.78,1,1.32,6,6.04,4.58,4,0,0.0,0,0.0,1,1.32,4,0.6207303137828695,0.32,0.0002987384796142578,11.748955249786377
38,0,0.3910067114093958,0.1285567623008696,0.3422818791946308,1.0,0.34607645875251514,48,47.52,1,1.3,6,6.02,4.46,4,0,0.0,0,0.0,1,1.3,2,0.4629100498862757,0.48,0.0002815723419189453,10.729718208312988
39,0,0.3825503355704697,0.12843891236408791,0.3422818791946308,1.0,0.35412474849094566,48,46.42,1,1.3,6,6.02,4.52,4,0,0.0,0,0.0,1,1.3,2,0.4629100498862757,0.4,0.0002827644348144531,9.3854341506958
40,0,0.3879194630872482,0.1282774907552994,0.3422818791946308,1.0,0.36016096579476864,48,47.82,1,1.38,6,6.02,4.64,4,0,0.0,0,0.0,1,1.38,3,0.5674864018868916,0.48,0.00028133392333984375,10.62935733795166
41,0,0.37073825503355695,0.09379237252427441,0.3422818791946308,1.0,0.35412474849094566,48,45.38,1,1.36,6,6.02,4.6,4,0,0.0,0,0.0,1,1.36,2,0.48487322138506117,0.38,0.000278472900390625,12.67430853843689
42,0,0.38496644295301996,0.1285423961421433,0.3422818791946308,1.0,0.3480885311871227,48,45.76,1,1.36,6,6.06,4.66,4,0,0.0,0,0.0,1,1.36,3,0.5252793231671495,0.38,0.0002925395965576172,19.759355068206787
43,0,0.3782550335570468,0.12935976546523176,0.3422818791946308,1.0,0.3561368209255533,48,44.7,1,1.24,6,6.08,4.42,4,0,0.0,0,0.0,1,1.24,3,0.47638091430094476,0.32,0.00029659271240234375,13.801633596420288
44,0,0.39382550335570454,0.15508694859126704,0.3422818791946308,1.0,0.35412474849094566,48,44.52,1,1.32,6,6.04,4.54,4,0,0.0,0,0.0,1,1.32,3,0.5126959555693247,0.36,0.00027441978454589844,13.352000713348389
45,0,0.36295302013422803,0.09323633319798637,0.3422818791946308,1.0,0.3561368209255533,48,44.36,1,1.28,6,6.02,4.48,4,0,0.0,0,0.0,1,1.28,3,0.4965184913423648,0.34,0.0003006458282470703,7.4885077476501465
46,0,0.3604026845637583,0.030850590428352254,0.3422818791946308,0.43624161073825507,0.3561368209255533,48,43.96,1,1.3,6,6.06,4.5,4,0,0.0,0,0.0,1,1.3,3,0.5050762722761054,0.4,0.00027489662170410156,11.263888359069824
47,0,0.3791946308724832,0.12859487740023462,0.3422818791946308,1.0,0.3420523138832998,48,45.08,1,1.26,6,6.04,4.48,4,0,0.0,0,0.0,1,1.26,2,0.44308749769345207,0.36,0.00028514862060546875,13.720964908599854
48,0,0.37758389261744957,0.12873183036593028,0.3422818791946308,1.0,0.34607645875251514,48,45.24,1,1.26,6,6.06,4.48,4,0,0.0,0,0.0,1,1.26,2,0.44308749769345207,0.34,0.0002808570861816406,15.71130108833313
49,0,0.3586577181208053,0.026682727172696413,0.3422818791946308,0.4295302013422819,0.358148893360161,48,47.34,1,1.22,6,6.08,4.4,4,0,0.0,0,0.0,1,1.22,3,0.46467017049401693,0.3,0.0002498626708984375,15.949254512786865
50,0,0.3877852348993287,0.12918227082861294,0.3422818791946308,1.0,0.35412474849094566,48,47.06,1,1.22,6,6.0,4.18,4,0,0.0,0,0.0,1,1.22,2,0.4184519575964803,0.32,0.0002818107604980469,7.4622790813446045
