feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
-1.7392375521350134,0.8517388513665755,3.9031239616026836,-2.59241388704377,3.583694730991229,2.196122668649598,-0.3883637887275867,4.130319995671245,-2.957275667021767,-3.3565884595344944,-0.0001316862269378586,2.2829301979401007,0.7864992361516582,-2.7451892767601804,0.9808004073148053,4.253454101065326,-2.1672106353261684,0
2.6415892207561633,0.7618263213600509,2.784573712329071,6.0549770877073685,-0.12164290360240337,-3.4173085778128964,-0.6231037132173928,-3.894805310003196,3.9509922595945492,4.408878554388936,-0.8490234320820353,-3.1817560181102387,-1.791181149258306,-5.484591874296772,3.9235203820018985,-1.2923330782251938,-0.13197192032436877,0
0.9233397696052844,-0.18571370081075456,-0.7740176211972081,2.0302041653551237,-5.595461085443347,-2.2308289223034494,-2.6700105009569475,-1.2066596158123262,2.5784986144046087,1.448195296307022,-0.9486219012089668,0.17429603455276133,-3.264436464722966,0.30645539560020785,0.14120941876837423,-0.7953811924913416,-2.3420500927085297,0
-1.448244484301798,-3.7443440237398855,-0.7075655496098061,-2.4732531754591247,-5.884156370736198,1.950556597358602,-1.5064981848501748,-2.309544745625835,4.013903781369012,0.609246229790293,0.3671654050430446,0.4505324499220422,0.5089908838207047,-0.7977858298177125,-0.36401441573575677,-3.1215767529612437,3.77363590711716,1
0.3581655239096323,2.703306071939837,-0.6816136167332327,2.9908067125251456,-3.513122491160067,0.5869579748402712,0.8052462934044644,-2.9079493210140632,-3.1462832295728544,0.740916169371233,0.9342740176365468,-1.082832789158418,4.470371950667211,3.7402952115736943,-1.2755228918356996,-2.154254313916821,-0.7400254953663116,1
0.8026459331982594,-0.9202837702583408,-2.8203188446768532,-1.298215394531462,-2.4749369887241865,1.5306163219651725,3.3463750555190614,-1.62745364518868,0.2371656250747024,-0.961460571708538,0.7884989473510197,-1.7066248139210543,-5.13381353078646,3.6453635709720644,-0.40054088103801355,0.033399394919033654,-4.239363151733662,1
0.7078550677411777,-0.8404835337226101,1.5127020645428995,2.6022304222551735,3.1696211483854295,3.9739091554898205,-0.356672223041161,3.233663381041749,-5.168042932239098,1.5511162921489827,1.0974226874227069,0.12583474665362782,-2.62465313593711,1.9424614191304328,4.34146415527055,1.466805248137228,2.7549231637101457,1
1.8157405159997877,0.06262381336410261,-2.2404292005990785,-1.554706962783487,0.7954306271245459,0.11407171179349507,1.2862514437156998,2.139118234495969,1.049249422498069,0.3525588495958343,-1.4473960920589406,2.7978207044419294,0.30959841194367943,1.8558351953955459,2.2658801926485044,-0.39985298790111357,0.9695958453269393,1
-1.7309502308593192,0.8846876267459638,-1.0048214433127547,1.599271990578914,0.0670834376920133,2.2981422056044667,-4.159356950782225,-3.056005269887008,1.8863463079911253,0.35580949848492915,-0.9680497955496961,2.5865759783346722,0.8823532045150154,1.2540958689468107,-2.1450014050875232,-3.4024171128823473,-1.383620375260477,1
2.5311954950166573,1.9148065391711597,2.3909519706395006,-1.1512512278119584,1.5704327002975473,6.197957785300841,-0.900603342553545,3.1276528238182317,0.2577414142160397,2.0313503323152333,-0.40359333698691013,0.30768611257249523,3.775539446198984,1.6143671725706985,-1.6394803138290701,0.640488869421479,0.5347165544754393,0
3.056877241273727,1.1487243215749616,-2.1960150149359974,-3.7299702200869556,-1.9127067912262612,1.9947189497507516,0.5195154562051532,0.5729949159210215,-2.3752508239583086,-0.27996680660048257,-0.3548507313518155,-1.9605492358549,-0.2837186293505919,1.028492195709065,-0.20884093311462815,0.5843811097752718,-2.911542613626071,0
0.24016913395447748,1.9979002402323667,3.3736850941046037,-3.13835964660196,-0.8864758493150023,-0.7794499590772619,1.8312155258668605,-0.8268584345170553,-1.3264502607103867,-2.5307679206351903,-0.25908405908063087,-0.12965385277820096,-3.2400266024821827,-0.2783462860211572,-2.052715832458723,-1.0906105082989646,-4.92890962345584,0
-0.9384666750090174,3.0949547552841623,-0.04276644344541303,2.4092129437365895,1.8929707800655322,-1.659173889167671,-1.076538995916129,-1.4161680228474158,2.2732074693438884,0.961590706216309,-1.3980980146818753,-0.6515516711203444,-1.3078924223200767,-2.130605193486036,1.564851193268037,-1.8405359124617995,-1.6879082831291294,0
4.414174423282636,3.180423814992391,-0.5383983208683807,1.143373320003806,1.0120682236229812,0.24566966494952225,-0.28644476677514064,0.30457269290300815,2.66589796255702,4.127739334022621,-0.8492809619100916,0.8250701669527012,-1.2640508969826354,-3.00985738501635,4.198478329290123,0.6367267149672766,-0.002749876732772716,0
-3.1999231857530868,-2.3550245682470585,-1.8148800179040894,-0.5057847330360163,-1.9817197270537643,-0.20626296160757152,-0.5685111266831717,0.2334442465043567,2.5256129381985097,-2.3583826212394454,-0.3513349354557117,3.3300844587131944,1.6957841723022322,0.2792495895847703,1.811641090413214,0.05591026785848041,1.866125491369072,1
2.8938826815621512,-0.9971508756697343,0.19634254352605873,-0.8392226185413474,-2.0180948352448964,0.9123855735933186,-1.343229916558209,-1.0925354791007527,-1.6947922647914355,-0.806840396423491,1.2148840301830344,1.0915321147354224,2.2604994814039507,1.8034313353290843,0.671292566185711,1.486877413299595,-1.298698924574684,0
-0.11131884976618989,0.4931421671541578,-5.194910294872716,0.29862159153646595,0.25909609882751194,-1.6932205923412598,0.05402777742313858,-0.9322869888432805,-1.0262176699886991,-1.9724679738757265,-0.14968094791531705,-2.538916220746922,-2.9619669777830047,3.1762171488094904,1.0114314490528802,0.6326701615696957,-1.5017650296489946,1
4.054665681346444,2.3493728609259366,1.89260065630358,0.6746469282185148,-3.3913509415129153,3.827139892726551,-3.9476701522161304,1.2031900557685735,-2.3996557818958797,0.4728647866280813,0.196637741750245,-0.2693915384974077,4.151853390196193,2.7334225449248137,-1.5065535250495397,2.8330900842798665,1.2804361859703,0
3.193193680803921,0.7189095316350892,-0.05269580308867017,4.037838090114957,-1.7182803901755719,-1.8526734261201847,-3.5166263546565806,2.6677283620166685,-0.8896869426945945,0.06988325832963982,1.29963128530344,0.7458904071242938,3.851492582270819,4.954847166968598,-0.9285009464574991,3.960379009875425,3.220072374976028,0
1.5135109984409592,-0.7815983916306553,0.08488031991655776,3.4068976441376693,-6.6855565296696255,2.5559112096246914,1.704133390218479,-0.5494474592831987,4.653719987739185,4.505616111315531,0.17952330153746154,-0.7701108583842753,-0.33042769259475413,-5.235082053538613,2.5365918898632422,1.115804858117305,1.4829892318886326,0
0.565731497323466,1.008544373042733,1.7667938001677739,-1.0607526701205423,0.8426213088516938,-0.4723180735310062,-0.799443780816721,1.1720662682189222,-0.18541847134837008,-1.0799902833208272,-0.21297865655021128,1.2101262901558074,0.31315446076202424,-0.852659569564526,-0.3089552692483295,1.9779160216180163,-1.4411974026819918,0
0.7746198694958357,1.0117106778333302,-6.904191756855906,0.9478046128994179,1.4368578386132107,-1.801730252008162,2.5574496691874695,2.0553328892941165,3.916651663799535,-3.1281969572967903,-1.2592955518800382,1.1471725508755557,-0.6259341391041238,3.3739235327518142,1.0117165632898653,-2.418997035496763,4.175674415496887,1
0.9319895852816641,0.172225060550371,-1.2791257071874818,0.8269657398592247,-3.203205508919658,-3.145001318949932,1.9399049466205232,-0.3799747806888163,3.7007846638607496,3.4724164667362953,0.9895993295904707,-0.6613205899562697,-3.2177071108664075,-0.1060164149076459,1.7135384244943204,-4.391968099498774,3.45142909952553,0
-3.3449406914647972,-0.562683598583626,6.173507974058797,-2.750904695701198,2.341610879396966,0.7182894253716723,0.22218467824136423,2.223633315385989,4.077937121720662,-3.9336716432393826,1.8129072206587489,2.0661769301853647,-0.4913084686083572,0.3932338673849124,0.18064329268147727,-2.4863376947284,0.35770170152603453,1
0.24485077184427162,3.8853741949754736,-1.0120692162149054,1.173640939790196,4.151600775409331,0.4827452231271745,-2.9583824080814276,-1.7354942006330865,-0.4892913316696057,0.4190325265181202,-0.7387152655423863,-0.4659660246195704,0.6905835644881324,-3.2584481907766625,2.1585081898636655,0.7073480824448011,-1.4453847731379967,0
3.7634315736037034,0.29360274561485544,2.8546446147849833,2.3777404474919885,2.243097372875872,-1.1606676757715293,-1.7550168279699292,1.724521003265298,2.8774306713560023,3.857840006928762,-0.7334251668172389,-1.8695688478157584,-1.0718045464355777,-2.3745065293665304,3.9638181415184284,-2.077511016647043,1.572626644081828,0
1.9120007570034239,4.333791607069916,-0.761819475571961,5.905875957407326,0.8998509030965987,0.7587719543456106,-0.782388788973295,-1.0615799752056971,2.768160227715282,2.8076797109571348,0.8904080051868413,0.12003410972300688,0.557391762830846,-5.680463808900523,1.9025736708639411,-1.7345513243172064,-0.40699380362935467,0
1.5607539046203325,-4.757511805604929,-0.7891892394740632,4.280930440848949,0.17656145437933035,2.452207015486379,-2.1761771510338166,-0.29528278934857655,-2.244058370652397,0.6304736551328034,-0.10312806235137562,-1.664066557492613,-2.6293422661903,-0.2805562859188955,2.98460574234913,0.5630364540083013,3.9082749799152863,1
4.7896731221070405,1.1137486173004856,-0.6771910511049892,-3.6672045408292187,1.2220528354233355,1.6473936277347119,0.17501872699387744,-1.7563021439229878,2.386270346950581,-0.9939600489592951,-1.5587622531381418,0.20668194503363124,-0.9278044068632461,0.457202637214433,1.0819570509300496,0.23813467666881616,-1.3614093761775063,1
2.6176750550523993,-1.017173481199584,0.17242795015448287,-1.1207266592373433,-1.5549118408485199,1.4630039676036255,-1.0395644580061867,-0.5732203168482553,3.6507076217701604,3.4911910195296265,-0.2462901426088,4.47318850141088,1.8299944501138614,-1.1296299716148224,0.9472622414194534,-1.690857798873077,-0.9181655874626382,1
3.599590366017681,-3.5476632834357877,-0.31681681205909173,2.2823358864938044,-0.7455448115287064,3.264690432741693,-2.380214153445041,0.9203088556305239,2.3035553686145773,-2.0518845247022295,-2.143966831621994,0.8023165837993287,-0.08866812760833653,2.7141216345527353,-1.724813765906697,4.003233960222492,2.489993892232306,0
-3.2840629967501633,-3.242532018110275,3.0591320461547173,-1.6113580791127187,0.2492662689577636,2.667645461426912,-2.350085832272616,-0.2759749134127345,2.6331025029967012,-3.0211963543329126,0.19144204734460896,3.187010343033856,-0.5254078443595293,0.44573390386403733,3.4667976700650533,-1.3403552808619483,-0.8686041738210324,1
1.5317803060265383,-0.267207077863975,-0.7570513892031263,2.990538130561049,-1.4876854006723053,-1.850228923305588,-4.179599470938207,-1.3742287102719786,-2.086177219770014,0.20575345208118856,2.0920985716179086,0.22159492685485893,0.7506390549568264,2.0310263450214614,-1.8809321312902536,4.069505249047883,1.6552694288877619,0
-0.6318449101159234,-3.066172831694046,-3.3015223633857667,1.1624894897391886,-2.745401638906345,-3.9246449792619957,-3.797627133340828,3.0687718079221638,4.407740227512927,0.9287358811207616,-1.0496741157567948,-1.8746372437756893,-2.0418948458528736,0.961901749932802,-1.8366399484475893,-3.9276227009275555,0.29612057092431243,0
-0.2555485456456188,4.954921993757425,-2.2918478340600235,2.1893189897100527,-1.5884033927176122,-2.115614738592035,-0.5496770499005181,-4.7834641754196525,5.014193274469015,2.204711248270545,1.0759341227007992,1.8887174768697763,-2.109326839132417,-0.3358051061445153,0.8409942488212215,-3.0366754552137034,-1.5631079693115906,0
1.7707516812431965,0.05433759892364054,-3.5501294964686734,1.4727542483049323,0.08834374999819761,-1.2729560446794728,-2.7640696590869736,0.29432678757497377,-2.4771758322327124,-0.4939902268885419,0.14575863932765726,-2.7882909550409654,-1.2050474637359265,-4.466502528739535,-0.9099295285235658,0.20418695745429227,-1.3126227588081802,0
-0.13318833261578122,-3.513406704124381,-2.131449812556053,-0.7170620106730734,-2.330836802488273,-0.7461374834381593,-0.7474309446546563,-0.634071604936995,1.5112203726555027,-3.056824514265379,-0.7299966715800764,0.43668643096540594,-1.5326237354134613,-0.6800192958137254,0.38770574359851917,1.4676954079530562,0.6852684971819563,0
4.1218846635486885,-4.72583257512834,-0.30512635937606625,-1.4897125839231247,-2.57206429925853,-0.1259476051009354,-1.6948870315007203,-1.2415232212258456,1.0334149772983736,0.9539978767827135,-0.5190257189181485,-0.9837462748740478,-1.259516486139634,1.2359841700290763,0.03123654183578628,-1.5862081666108085,-0.28646621847524356,1
1.8334876519492949,-1.4814801586756319,-2.3421366325025827,2.245267676659637,-1.2281796000427314,-1.10782982124215,1.15288373861042,-1.2972392386232858,3.3247911789130824,-3.2039710390774623,-0.7274657062336721,0.5193162431398286,3.6787335464690494,1.8417773149177568,-6.243145293059306,-1.426691261963464,-1.1971984429635643,1
0.1875159495083787,6.586764784247001,0.3370412791738179,0.03872020444127511,-1.1901847861944537,-2.0401753800069997,-0.6553919326421552,1.6738081930457078,-4.328213867595038,-0.08935085490482109,-0.6298673491373752,2.548219514571703,3.6360818007440736,2.354469427067028,-1.5234076849488694,0.28555312547238654,-0.17201154036963084,0
-1.5728184144620068,3.022917443156735,1.5281694049545487,2.486712739293654,-1.3869707757547907,-0.09542982340910311,-1.3689900257902057,-1.2177434207066824,3.0452994638384387,1.9166580207304138,-1.9300868693234323,-1.3631097253860394,-0.6209857979242178,-0.812087758829804,2.08968048488867,-1.4631421425926832,-0.2889745684398609,0
4.6905803782208615,7.181165046667319,3.985384616699629,-1.3656549779984828,-3.2128840357350836,0.40106227493149604,0.3973021074451579,0.9493741566511632,-1.0563682340626013,1.4944046923847023,0.4645021652142125,1.2920770942916484,4.457042617670982,4.8232193506766095,-2.2265318134289354,-2.3445754558519973,-3.258826557826652,0
1.076435300922221,5.000901084200555,5.296199718195396,-3.067093440469134,2.4401953352738874,1.4768730687343004,0.39704759473318374,-0.1424348562932476,-2.4041184172677337,2.0091448064547723,-1.8920849255849255,1.1780358173274261,1.6890921772366139,1.3884391788938908,-3.2882155240530166,0.9036195491206104,-4.14354005480291,0
-1.85092116210601,-2.5787791919493355,0.6108979302976911,3.210887533811859,-0.8475727650724673,1.1798283514732821,1.9170874962518174,4.766508876958473,3.005819919490351,-3.4638132597568547,0.06301765889922856,5.114178543072697,2.967679390879299,0.018714973656416722,0.020275662804676742,-2.8341952437988263,-0.13921680707717643,1
-1.687264003652237,1.1293397016674205,-0.6157845396679511,-2.807392736669682,0.9651337968771418,2.9166413936614015,1.9353687803844304,0.7358633560286463,-0.68703850118104,-3.0732860909622777,-0.07493757172372349,3.3780566190415535,-0.8383213750149947,-0.6346623535373965,-0.8788612086822389,-1.363685980146741,-2.4954213450403797,0
-1.0346907699334218,0.6670398821426999,1.598624589705821,-2.8582587956332186,-0.2198900613225896,-3.088140344860008,-0.7697492852580698,4.671844633223965,-1.6860308710996743,-2.9677782614830654,-2.1570367252233504,1.5853900923776376,1.8546476433327101,-0.23490107351043643,0.5974587217480869,0.14487902584896772,-0.7500655195188201,0
-0.5208697911131512,-3.9354004972302334,2.251839708596995,-0.4979044633953712,1.8807946603259609,1.017090967169917,-0.20656098830533542,1.2068248385025704,0.7831350219016829,-1.5306387189421826,1.6627772891794692,-0.2614687717724826,0.4105333839700649,1.0377887470514064,-0.17539411258131143,-2.7974468725041186,-0.02084195390256749,1
-1.9425984468396078,-3.6156797652871635,0.10962648778802442,-3.845186318389416,-2.547836580432117,-1.2607548592668003,-1.5583745501108284,-0.4287762393976857,0.10720374267174448,-1.9576798849162347,0.5505569328262319,0.023179614054851805,-2.467003174730267,-0.8474557466670589,-1.7820581909603568,-0.024986863912792145,-2.4395366018479665,0
-0.8876268111939094,0.5019561469482998,-2.609546755898474,1.4740088788606105,-3.3994350860122164,-0.402536419229542,-2.6610762332928495,-0.37768622197615476,-0.3274631722884578,-3.170029094680518,0.7348113435104173,3.1373713235243854,-1.2765706752618744,0.537695106175484,-2.7232664577212815,2.2185852181672936,0.5233271604041572,0
3.809668900344855,-0.4031367189513788,-0.007569368457070347,1.7354866654816545,-0.5254446113984359,1.119386957562103,-3.1422900704037877,-0.5951820315706935,1.6982659652672834,5.5386293211093145,-0.4769758599540591,2.08677679350778,0.4814269612924722,-1.5868982559415241,-0.5185118125108887,3.363207624206284,2.027148286706098,1
2.2651236134248416,2.126237015772056,4.712126534015859,0.4813573813433285,1.5314282475669097,-1.5316288700904805,-3.594744024709615,1.6545808824352979,2.0378276022296884,1.2035782400819812,0.3644260771353479,1.1961489785320838,2.600785720004102,0.4332629666015093,-2.346318839259417,3.225681770235436,-0.7093616678595973,0
-3.5909421207312984,-2.348065941733262,0.9007481062782274,-0.020934915078705818,-3.174115624023279,1.8331846915594765,1.4274334325457754,-1.7281049004891549,2.446151563472302,-4.229050909030725,0.7533311717782117,4.892657016011873,-0.07282429686129144,-0.6647811630825,4.797381491410326,-0.3466841641420553,3.0555757364584424,1
1.8265452309168269,0.07757074553460441,2.713186323282266,-1.9206614498992802,2.2671898210644414,2.0391419760779117,1.303189262358769,3.0904143558335355,-0.253803948336621,1.3864265071822564,0.13822523650184043,1.8641450196995866,-0.3368578757329894,0.8241186357397616,1.565586855335865,-0.6901688467756377,0.15990068568513816,1
0.19747363311397914,-1.8331058178660162,4.357753682830027,-0.562857905888271,3.5839367019236974,2.1895457394638638,-1.5807387495409697,-1.6703782448582052,2.4681350792075505,0.9299609781887779,-1.2873785931353454,3.183705222074434,3.7579523278018967,-2.954050702163258,-4.755509552669988,-0.6200440924952884,-1.627736926042129,1
3.460097585470525,-0.2548953732417987,0.025370430918139064,0.6034887072933652,-4.478375867089076,3.4761027440321404,-4.037788764582201,2.4098831161174927,0.3005131300732953,-2.547641693204573,1.1906996175550046,1.6849988800089941,3.8380754462023625,3.7912004051298926,-1.71336005904132,0.9812457457083305,2.273978726121599,0
1.8306890939561362,1.3249928063409229,0.2759110763260517,4.147171971449165,-1.5997161976798648,-0.2527109470733866,-0.7391292642292383,-0.8775544595849343,0.5205366446573911,2.552660766806821,-0.6202642966676787,-1.6883554090668436,-2.1557057990672153,-7.086508321967014,1.593533922892618,-0.8260003835531493,1.2749544409431635,0
2.002132282627845,-0.47565661073957055,4.997571303873106,-4.291894357943651,-2.1863776491576474,3.5059132881332333,-0.13915345123490575,0.028533253126900027,-0.9702783708598356,-0.3564889097353354,-0.7256174565632872,-0.6135982388768313,-0.7620975191936741,-1.287796206399304,-1.6102937966639135,0.5433298892453559,-5.296420130530852,1
-1.198072214080865,-0.9836723571715102,-0.11620093907539597,4.2332421520896135,1.3053259290367953,3.149849552536485,0.7298074152122291,1.769404772784017,1.1082019566306922,-1.1510400581172218,-0.7155444197585275,-0.2692450801302144,-0.21517317243086564,4.542664326415311,2.243252157053795,-2.9035983791992654,4.397443704418291,1
-1.3398584718813842,-0.6857382420731302,0.8377759541122822,-1.8078763899532435,-0.23551408949134434,0.6337043571998462,1.3609410126609545,2.1934480425894027,0.42502112542228665,-1.199372185865698,-0.2596779635075291,-1.8945913034777937,1.6937679695230186,1.7374957512270173,1.047054464637476,-4.149597436936752,-2.063832874427014,1
-3.1185839395859176,4.971100563577224,0.16234502448576316,-0.5663087531301132,-0.6094704745539025,1.1540442939664244,-0.9866816101891158,3.929654877457593,3.127181242510618,0.42307057775760015,0.21630541124831631,0.6958602895761716,-4.462741221821581,1.3048000691611863,-0.7916924904085678,-3.4207076597097315,-3.5712933495148147,0
-0.7069210864611899,-0.7099478100230154,1.2789948190083928,-4.691290746305458,-1.0019644994067796,2.5348225351570957,-0.6920890134385117,3.9418183074230515,-4.476462560250087,-0.3011877835083079,-0.35067339365859646,0.9304029859594098,6.367447846969031,1.1261785818020844,0.9959028478376852,0.2736398448107883,1.3979140835612474,0
-0.7086159754451747,-2.743020490164117,-2.7546384162494206,-0.10773164652099598,-0.7575374916993634,1.1395268593956944,0.6707011266964475,0.7944292812609856,2.512604690043844,0.15033748724276919,-0.39126771490754075,4.42871841441654,0.006064997488539836,2.044544500571696,1.9667993052178918,-0.4965846595146117,2.288538482196866,1
-0.3352540307401328,1.0580371519747143,5.19678997598169,2.390025845839183,-4.237477136117056,2.2631660297129614,1.0402971536584964,-3.452459820216185,2.1102535745440476,2.727781321069954,0.0731042543807433,-4.256269070084489,1.8592897079678252,1.2195434627249817,3.3584038715879942,-1.3047696850563215,0.5512341525715578,0
1.9589389090398788,-3.0214876017278773,-0.8115225478493846,0.4259823196649175,-0.2776374861990293,0.9251794800906967,0.30681420267243187,-0.6870842130750334,-3.1612934792399345,1.4199602732027143,1.382137994846674,2.864398515787351,0.3700476811760979,1.4191846070998504,1.7434328765102696,2.1917456821198344,-0.5367759989011607,1
5.206797333456651,-0.03960469194410399,1.2196751492531428,2.248545798894405,2.0643049051102356,1.1955563449687274,-2.778627753260983,1.2257051121061766,2.8746410310210124,4.8388856835526886,-0.5891790496976468,1.0197112139369122,-0.9045637834818437,0.9990101468778834,0.38789355775762835,-0.6297306308865362,-0.49356154781321293,1
-4.334032448273872,-1.5559023771456815,4.930425519664225,-1.4240996809696136,-1.1984852348182522,2.791123695934007,5.204292583282358,-2.8930674275609336,1.3231132383432112,-6.254296000340218,-1.6963162351162222,2.180444072619612,-2.8445488621359,-0.19771364751273612,1.2659507212853562,-1.6394948563976735,4.698368340027372,1
0.5157455245604023,0.6591630779287594,1.2684120299217176,3.5377153637818313,-0.1534007073538607,3.1275423301798715,0.1612442513834642,0.2833699157007452,1.5330157816800434,-0.733130492167721,-0.446454478255048,3.14253896109969,5.196841489143355,1.2614850649097087,-0.36967626857934777,-2.4750843657171915,0.14042633010314787,1
0.4901664487164096,0.9190115918661793,4.402009828774536,-1.4092332464841522,2.042115353074346,-1.1365119954230836,0.5461765617923522,0.7439124585791831,0.419077048759513,-2.6085371477839487,1.2327283420682844,1.9815666728282095,-2.5365186399484334,-1.3966920443294675,-0.3864372068224826,3.663774096271932,-5.748745363304241,0
-0.48115904096148454,1.449243838844533,0.7717081044585599,-1.555602383994879,-0.09384614321738793,-1.9029591281131677,-2.746436529494198,-2.2914327744658873,2.0553878316441154,0.13223422875189472,0.7239970324019037,-1.7138751916023223,-1.2115676399135773,1.2884281740518981,-0.20904708693942253,-1.779072225312399,-2.472087020581497,1
-2.178087987031091,-2.4251039556012928,-3.3648710287257613,-0.620216051602009,-0.18765266049323792,1.4928084678602125,0.007490282354915445,-0.5066328916736027,-2.782730205885478,-1.5040458792397473,-0.4956487528793405,1.9943711113796523,-1.047963787830208,-1.5999687604648036,1.4339250711064797,2.5691047244979908,-1.1902707101745647,0
-4.31605105391991,-0.8744200438825928,0.024762966063231917,-2.2599224284694905,-0.14244321657324943,1.1918307591329307,1.0508751769443134,4.377686869460932,-3.2104877654254826,-0.1234422525654495,0.5512833327755875,-0.26306855174674193,-5.325034496774833,1.5246304780108686,3.477319632949246,-1.1652762751271384,0.8662717795949162,1
2.0430086139860975,3.64921316258276,0.43290998932365765,-4.619069362058237,-1.8601497581205226,5.675382859313578,0.05274892780176699,-0.1144240860465946,-3.6297264069762383,-0.5815476832925008,0.880806853484222,0.16724138228916452,3.0069075933711633,-0.4316041040993732,1.517960302534319,-1.7787529925863574,-2.236464296694151,0
-0.5385773029574208,1.0352555944362574,1.4644384225730727,-5.368214782587957,5.479266535700152,-3.1236567285745735,0.509863104031751,3.857920901276537,-0.4887704805242188,0.3644281543993937,0.17103949263714724,4.76358715541277,-3.954218652346618,-0.09461622966719907,-0.7268964265072777,4.93824690427838,-2.9160455178925955,1
2.370368879216323,1.62626956647483,-4.205871737936614,-0.8606687979513199,-0.797906219441413,0.5572916342784113,-0.46277355523894015,1.7581631040128913,-0.5775554528497533,-0.020871341743670113,0.5427746739125621,-1.450624186236888,-0.9733611695052339,-1.3869183775284866,0.15239596946460465,1.4120911964603526,-1.356556304814684,0
1.6718816251585236,1.030123546068594,-1.4307857436115405,1.4688042773882342,-0.08134714808782761,4.035065364308098,2.316107114796944,-1.9389338710719146,5.0927676366731705,0.3299875550657565,1.6546683158667064,3.3835407872968504,3.8552097900093925,3.975793152243764,1.9260244036435679,-2.7165732355476178,2.409332068316746,1
-0.02018153342523976,-3.397033581604976,-5.0880681339963,-0.29413037872934567,-3.089859696901441,-1.209796188500884,-4.7736753119923545,4.503367741065479,-4.6264662905553795,-4.191767442064334,1.9473042288896751,-0.3942511528951498,2.015829267407697,3.3472569475422924,-3.208249303700552,-1.1375957660118226,-0.7468374968446705,0
1.2705680040248448,2.221212543173328,-0.47915099259761007,0.9942761263680404,1.3289651086391365,2.778589318583539,-1.6718274322045987,0.7037790906003731,-2.4145928414538917,-1.1343544738876075,-2.431121163971628,3.6661637534258924,2.664059763423108,3.1744246374894187,-1.0769282728192344,4.965513535896043,0.8426546367376884,0
