gen,train_min_mean,train_min_std,train_avg_mean,train_avg_std,train_max_mean,train_max_std,test_mean,test_std,invalid_mean
18,0.29508928571428567,0.017052168977485946,0.37732589285714285,0.03697745759320669,0.8274553571428571,0.2156036249017878,0.36177062374245483,0.019648379260738348,0.15
19,0.2948660714285714,0.017085737708267493,0.36783035714285717,0.028559262197585002,0.7834821428571428,0.2425323622683146,0.36106639839034205,0.018847813997020072,0.1
20,0.2948660714285714,0.017085737708267493,0.3717455357142857,0.030250175579794883,0.8770089285714284,0.21709227467565967,0.36227364185110666,0.020464616525490052,0.15
21,0.2948660714285714,0.017085737708267493,0.3695691964285714,0.03158079787282329,0.8426339285714286,0.22000765926921126,0.3620724346076458,0.018976253978190628,0.2
22,0.2941964285714286,0.016638076029985897,0.37779464285714287,0.03624598192016796,0.8330357142857142,0.20612434329297255,0.3613682092555332,0.019584401384134923,0.3
23,0.2941964285714286,0.016638076029985897,0.3720959821428571,0.03851552112210191,0.8370535714285715,0.22842358848871375,0.3641851106639839,0.019796175253519264,0.3
24,0.29375,0.016976029769492428,0.37457366071428566,0.03740309405802146,0.9073660714285714,0.18826838199104354,0.36388329979879275,0.019069893504397202,0.15
25,0.29330357142857144,0.017410714285714265,0.3717678571428571,0.035323361048717625,0.8370535714285715,0.22650036533623735,0.3617706237424548,0.020554676521725764,0.1
26,0.29285714285714287,0.01748496073889832,0.3706450892857143,0.02947447900992601,0.8421875,0.21803488705675536,0.3634808853118713,0.016162778862922042,0.25
27,0.29285714285714287,0.01748496073889832,0.36849999999999994,0.032833579842020684,0.8267857142857142,0.23835105304947973,0.3599597585513079,0.016032316387815982,0.15
28,0.2919642857142857,0.01776763280547533,0.370234375,0.03463584898680369,0.8558035714285716,0.22228422307730628,0.36307847082494965,0.01429102686946044,0.2
29,0.2919642857142857,0.01776763280547533,0.36985714285714283,0.02971852769021338,0.8729910714285716,0.19657297350507663,0.3617706237424548,0.017867837645306493,0.0
30,0.2919642857142857,0.01776763280547533,0.36718303571428573,0.029771072285985908,0.7939732142857142,0.25601141129576227,0.361569416498994,0.01654432600456475,0.05
31,0.2919642857142857,0.01776763280547533,0.36645758928571426,0.03041282404955719,0.8723214285714287,0.2222497015677159,0.36116700201207247,0.0167679409657953,0.15
32,0.2919642857142857,0.01776763280547533,0.36661607142857133,0.02752573225012574,0.8283482142857143,0.23840487446302264,0.3621730382293762,0.015520370845615198,0.0
33,0.2917410714285714,0.017983647883535164,0.3684151785714286,0.03585518662181175,0.7879464285714285,0.23796569206398177,0.36358148893360165,0.014732162984294141,0.05
34,0.2917410714285714,0.017983647883535164,0.3722589285714285,0.03652337268424347,0.8055803571428571,0.24343449540992482,0.3627766599597585,0.019247657804722564,0.0
35,0.2917410714285714,0.017983647883535164,0.36797321428571433,0.028327503683231066,0.7888392857142856,0.23943350646444023,0.3593561368209256,0.017910835480296084,0.05
36,0.2917410714285714,0.017983647883535164,0.3791696428571427,0.03955383948635387,0.8790178571428571,0.18559244371960926,0.3608651911468813,0.014925658561406747,0.25
37,0.2917410714285714,0.017983647883535164,0.3737410714285713,0.04027015504609119,0.8372767857142858,0.22696173480498597,0.3627766599597585,0.01627292736064044,0.1
38,0.2917410714285714,0.017983647883535164,0.37132812499999995,0.03786278563856839,0.8299107142857143,0.234019287890105,0.3619718309859155,0.017423896716959562,0.0
39,0.2917410714285714,0.017983647883535164,0.36984151785714287,0.0390680339830004,0.7716517857142857,0.25627984442309454,0.36488933601609663,0.014925658561406752,0.0
40,0.2917410714285714,0.017983647883535164,0.37494642857142857,0.035364742036001935,0.7537946428571428,0.22871906417194166,0.36116700201207247,0.015382816839877186,0.0
41,0.2917410714285714,0.017983647883535164,0.37134821428571424,0.03391184855734838,0.8236607142857142,0.2443049510752862,0.36197183098591545,0.0158545690286454,0.15
42,0.2917410714285714,0.017983647883535164,0.3758102678571428,0.03987156585827492,0.8863839285714284,0.1989563159913041,0.36197183098591557,0.01449390620800966,0.0
43,0.2917410714285714,0.017983647883535164,0.3740870535714286,0.0359030571277831,0.7997767857142859,0.22776291767478213,0.36227364185110666,0.015303328773545925,0.0
44,0.2917410714285714,0.017983647883535164,0.3750915178571429,0.03992346461350586,0.8227678571428572,0.24638287296256148,0.3605633802816902,0.01666015416055087,0.0
45,0.2917410714285714,0.017983647883535164,0.3720424107142858,0.040130263307426806,0.8091517857142858,0.23864467622211513,0.3654929577464789,0.015846587388660374,0.0
46,0.2917410714285714,0.017983647883535164,0.3782611607142856,0.043422235872878974,0.8037946428571429,0.24563096772492815,0.36257545271629776,0.014683993795186272,0.0
47,0.2917410714285714,0.017983647883535164,0.3753928571428571,0.04110073100670737,0.84375,0.21660758450078638,0.3618712273641852,0.016237748669719734,0.0
48,0.2917410714285714,0.017983647883535164,0.37326339285714283,0.033449841263903754,0.8582589285714286,0.22157826791133362,0.3606639839034205,0.016712014924057526,0.1
49,0.29107142857142854,0.018439175382199424,0.37622098214285715,0.03795619956921664,0.8377232142857143,0.22474597249433292,0.36217303822937624,0.014813007902861941,0.0
50,0.29107142857142854,0.018439175382199424,0.3785066964285714,0.051098278396888845,0.7892857142857143,0.23968516765089312,0.3621730382293763,0.015030059876847558,0.0
