gen,invalid,valid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,best_phenotype
0,30,70,0.6195535714285715,0.29477985181006394,0.34375,1.0,0.34375,38,56.542857142857144,2,1.7857142857142858,6,6.3428571428571425,5.428571428571429,5,0.0,11.917774677276611,"bag ( XGB ( n_estimators = 2 , max_depth = 200 ) )"
24,0,100,0.3635267857142857,0.048260786933955954,0.3214285714285714,0.65625,0.3214285714285714,43,37.33,2,2.13,6,6.17,6.31,6,0.00016307830810546875,14.844343185424805,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
25,0,100,0.3751785714285715,0.06117511561417896,0.3214285714285714,0.6383928571428572,0.3214285714285714,43,37.45,2,2.12,6,6.23,6.35,6,0.00025463104248046875,36.984108209609985,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
26,0,100,0.36991071428571415,0.05162003978740292,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,38.22,2,2.23,6,6.35,6.73,6,0.00028061866760253906,10.139028549194336,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
27,0,100,0.3667857142857142,0.04492198452737313,0.3214285714285714,0.65625,0.3214285714285714,43,39.38,2,2.44,6,6.63,7.46,6,0.0001747608184814453,13.358308792114258,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
28,0,100,0.37250000000000005,0.06820668899359787,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,38.9,2,2.22,6,6.27,6.53,6,0.0001900196075439453,51.63206958770752,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
29,0,100,0.36870535714285707,0.05403480770059051,0.3214285714285714,0.6517857142857143,0.3214285714285714,43,40.36,2,2.23,6,6.27,6.55,6,0.00032591819763183594,18.836284399032593,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
30,0,100,0.365625,0.060732337127424825,0.3214285714285714,0.6517857142857143,0.3214285714285714,43,41.0,2,2.2,6,6.2,6.42,6,0.00023555755615234375,18.840468406677246,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
31,0,100,0.3770982142857142,0.07606717113757057,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,42.49,2,2.15,6,6.13,6.24,6,0.00016498565673828125,23.970645666122437,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
32,0,100,0.3740625000000001,0.0822914392810946,0.3214285714285714,1.0,0.3214285714285714,43,42.28,2,2.11,6,6.17,6.31,6,0.00016307830810546875,15.949570894241333,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
33,0,100,0.3740624999999999,0.06701276518949084,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,42.68,2,2.21,6,6.26,6.64,6,0.0001437664031982422,28.601671934127808,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
34,0,100,0.3696428571428572,0.06753329677625243,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,42.25,2,2.1,6,6.12,6.23,6,0.00020122528076171875,18.59053945541382,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
35,0,100,0.37098214285714276,0.06938338798344473,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,41.95,2,2.0,6,6.11,6.08,6,0.0001659393310546875,8.812770128250122,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
36,0,100,0.3704910714285714,0.05923383796941352,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,42.51,2,1.99,6,6.07,5.92,6,0.0001544952392578125,16.986762762069702,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
37,0,100,0.3730357142857143,0.05363210849131786,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,42.66,2,2.14,6,6.23,6.41,6,0.0001506805419921875,20.454488515853882,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
38,0,100,0.3702232142857143,0.0605277300623863,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,41.6,2,2.21,6,6.32,6.77,6,0.0001621246337890625,30.480337858200073,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
39,0,100,0.37526785714285715,0.05045954317519114,0.3214285714285714,0.6116071428571428,0.3214285714285714,43,41.95,2,2.22,6,6.34,6.72,6,0.0002803802490234375,7.379568099975586,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
40,0,100,0.3732142857142858,0.06128929393475183,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,42.65,2,2.39,6,6.39,7.21,6,0.00025081634521484375,71.50285816192627,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
41,0,100,0.36205357142857136,0.044205446410447415,0.3214285714285714,0.6339285714285714,0.3214285714285714,43,43.39,2,2.2,6,6.26,6.54,6,0.0002467632293701172,15.262460947036743,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
42,0,100,0.37022321428571425,0.06281253172910153,0.3214285714285714,0.6741071428571428,0.3214285714285714,43,43.6,2,2.09,6,6.23,6.31,6,0.0001468658447265625,6.817569732666016,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
43,0,100,0.36830357142857145,0.053662496999148976,0.3214285714285714,0.6517857142857143,0.3214285714285714,43,43.46,2,1.99,6,6.17,6.08,6,0.00015401840209960938,13.58782434463501,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
44,0,100,0.365,0.049022329356225046,0.3214285714285714,0.65625,0.3214285714285714,43,43.13,2,2.07,6,6.3,6.43,6,0.00017380714416503906,10.59543752670288,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
45,0,100,0.3758482142857143,0.06723663367187199,0.3214285714285714,0.65625,0.3214285714285714,43,43.96,2,2.27,6,6.53,7.14,6,0.00015878677368164062,26.30337929725647,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
46,0,100,0.36999999999999994,0.05448360313162192,0.3214285714285714,0.6517857142857143,0.3214285714285714,43,44.36,2,2.31,6,6.47,7.16,6,0.00014448165893554688,17.226239919662476,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
47,0,100,0.36303571428571424,0.04071996357652433,0.3214285714285714,0.6116071428571428,0.3214285714285714,43,43.73,2,2.07,6,6.15,6.15,6,0.0001628398895263672,24.368454456329346,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
48,0,100,0.36973214285714284,0.05295169812370206,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,43.85,2,2.06,6,6.14,6.14,6,0.0002551078796386719,55.53842329978943,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
49,0,100,0.36955357142857137,0.05373331195613676,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,44.61,2,2.16,6,6.28,6.6,6,0.00016450881958007812,13.545005083084106,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
50,0,100,0.37678571428571417,0.06220914465391265,0.3214285714285714,0.6517857142857143,0.3214285714285714,43,45.38,2,2.3,6,6.46,7.12,6,0.00016927719116210938,24.52600646018982,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
