gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
38,0,0.38523489932885907,0.1472905912302039,0.2684563758389261,1.0,0.37424547283702214,27,39.48,3,2.78,7,6.62,7.4,8,0,0.0,0,0.0,2,2.78,4,0.5066899385990914,0.8,0.0003032684326171875,138.80582571029663
39,0,0.3558389261744967,0.06607913408651289,0.2684563758389261,0.6308724832214765,0.3440643863179075,27,47.2,3,2.9,7,6.48,7.4,8,0,0.0,0,0.0,1,2.9,7,0.7889543583705185,0.7,0.0002949237823486328,197.52369618415833
40,0,0.3426845637583893,0.047597285153504865,0.2684563758389261,0.6174496644295302,0.36016096579476864,27,56.26,3,2.7,7,6.3,6.9,8,0,0.0,0,0.0,2,2.7,4,0.5050762722761054,0.8,0.0002982616424560547,243.5047426223755
41,0,0.3452348993288591,0.02500970488626898,0.2684563758389261,0.4093959731543624,0.3661971830985915,27,60.9,3,2.66,7,6.32,6.92,8,0,0.0,0,0.0,2,2.66,4,0.5194188275056527,0.82,0.0002894401550292969,76.73377752304077
42,0,0.3389261744966443,0.028921424733443286,0.2684563758389261,0.4093959731543624,0.3621730382293763,27,75.08,3,2.88,7,6.46,7.32,8,0,0.0,0,0.0,2,2.88,4,0.47979587496419046,0.78,0.00030493736267089844,18.9312846660614
43,0,0.3445637583892618,0.052118058855988345,0.2684563758389261,0.6442953020134228,0.3661971830985915,27,72.88,3,2.8,7,6.3,7.04,8,0,0.0,0,0.0,2,2.8,4,0.45175395145262565,0.76,0.00031113624572753906,19.864232063293457
44,0,0.3387919463087249,0.04354127386303464,0.2684563758389261,0.5906040268456376,0.358148893360161,27,78.52,3,2.82,7,6.42,7.22,8,0,0.0,0,0.0,1,2.82,3,0.43752550946038726,0.64,0.0002968311309814453,150.89389324188232
45,0,0.36872483221476515,0.11062560876295795,0.2684563758389261,1.0,0.37826961770623746,27,74.66,3,2.84,7,6.44,7.2,8,0,0.0,0,0.0,2,2.84,3,0.3703280399090206,0.68,0.00030684471130371094,34.93337965011597
46,0,0.3453691275167785,0.051712008236627714,0.2684563758389261,0.651006711409396,0.36418511066398396,27,71.2,3,2.88,7,6.26,7.1,8,0,0.0,0,0.0,2,2.88,4,0.5205962045225314,0.72,0.0003376007080078125,16.90576195716858
47,0,0.34348993288590607,0.04616142315313822,0.2684563758389261,0.6174496644295302,0.36820925553319916,27,65.28,3,2.92,7,6.42,7.26,8,0,0.0,0,0.0,2,2.92,4,0.5283783431116266,0.76,0.0003476142883300781,21.45073103904724
48,0,0.36644295302013424,0.11567791153522948,0.2684563758389261,1.0,0.3802816901408451,27,53.48,3,2.94,7,6.42,7.32,8,0,0.0,0,0.0,2,2.94,6,0.7669180303696885,0.8,0.0003376007080078125,122.00223588943481
49,0,0.3728859060402685,0.13190718148312897,0.2684563758389261,1.0,0.352112676056338,27,74.3,3,2.72,7,6.36,7.02,8,0,0.0,0,0.0,2,2.72,4,0.6401530429259451,0.76,0.000308990478515625,39.401914834976196
50,0,0.3597315436241611,0.0689546283975373,0.2684563758389261,0.6174496644295302,0.3420523138832998,27,75.86,3,2.58,7,6.3,6.94,8,0,0.0,0,0.0,2,2.58,4,0.5746338674605362,0.74,0.00032830238342285156,191.8015377521515
