model_string,cache_key,hit_count,accuracy,mae,training_time_sec
"bag ( XGB ( n_estimators = 2 , max_depth = 50 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 50 ) )",0,0.95,0.050000000000000044,0.7240381370065734
"ada ( RF ( max_depth = 1 ) ; n_estimators = 2 , learning_rate = 50 )","ada ( RF ( max_depth = 1 ) ; n_estimators = 2 , learning_rate = 50 )",0,0.65,0.35,0.8560658030037303
"bag ( KNN ( n_neighbors = 50 ) ; n_estimators = 50 , max_features = 1.0 )","bag ( KNN ( n_neighbors = 50 ) ; n_estimators = 50 , max_features = 1.0 )",0,0.8,0.19999999999999996,0.5855564910016255
stack ( RF ( max_depth = 5 ) ),stack ( RF ( max_depth = 5 ) ),17,1.0,0.0,1.5659028020018013
bag ( XGB ( n_estimators = 50 ) ),bag ( XGB ( n_estimators = 50 ) ),29,1.0,0.0,1.7813177539937897
vote ( KNN ( n_neighbors = 2 ) ),vote ( KNN ( n_neighbors = 2 ) ),1,0.7,0.30000000000000004,0.0671799209958408
"stack ( DT ( max_depth = 2 , criterion = entropy ) ; cv = 1 )","stack ( DT ( max_depth = 2 , criterion = entropy ) ; cv = 1 )",0,0.95,0.050000000000000044,0.1636026610067347
"ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 10 )","ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 10 )",2,1.0,0.0,0.17238811499555595
stack ( NB ( var_smoothing = 1e-7 ) ),stack ( NB ( var_smoothing = 1e-7 ) ),5,0.95,0.050000000000000044,0.18655650099390186
"vote ( RF ( n_estimators = 1 , max_depth = 50 ) )","vote ( RF ( n_estimators = 1 , max_depth = 50 ) )",0,0.7,0.30000000000000004,0.016436222998891026
"vote ( GB ( n_estimators = 5 , learning_rate = 10 ) ; voting = hard )","vote ( GB ( n_estimators = 5 , learning_rate = 10 ) ; voting = hard )",0,1.0,0.0,0.18956232399796136
"vote ( DT ( max_depth = 3 , criterion = entropy ) )","vote ( DT ( max_depth = 3 , criterion = entropy ) )",0,0.95,0.050000000000000044,0.013605803993414156
"ada ( NB ( var_smoothing = 1e-8 ) ; n_estimators = 5 , learning_rate = 0.5 )","ada ( NB ( var_smoothing = 1e-8 ) ; n_estimators = 5 , learning_rate = 0.5 )",0,0.9,0.09999999999999998,0.17779046099167317
"vote ( GB ( n_estimators = 1 , learning_rate = 0.5 ) ; voting = hard )","vote ( GB ( n_estimators = 1 , learning_rate = 0.5 ) ; voting = hard )",0,0.95,0.050000000000000044,0.044387376998201944
stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = RF ),stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = RF ),0,0.95,0.050000000000000044,0.08098787399649154
bag ( NB ( var_smoothing = 1e-7 ) ),bag ( NB ( var_smoothing = 1e-7 ) ),7,0.95,0.050000000000000044,0.16192717499507125
stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = XGB ),stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = XGB ),0,0.95,0.050000000000000044,0.1426962699915748
"vote ( GB ( n_estimators = 10 ) , RF ( n_estimators = 5 ) )","vote ( GB ( n_estimators = 10 ) , RF ( n_estimators = 5 ) )",0,0.9,0.09999999999999998,0.43470160401193425
"vote ( XGB ( n_estimators = 5 , max_depth = 3 ) ; voting = soft )","vote ( XGB ( n_estimators = 5 , max_depth = 3 ) ; voting = soft )",0,0.95,0.050000000000000044,0.18019995499344077
bag ( KNN ( n_neighbors = 3 ) ; max_features = 0.1 ),bag ( KNN ( n_neighbors = 3 ) ; max_features = 0.1 ),0,0.8,0.19999999999999996,0.11304863099940121
"vote ( RF ( n_estimators = 10 , max_depth = 10 ) , RF ( n_estimators = 5 ) )","vote ( RF ( n_estimators = 10 , max_depth = 10 ) , RF ( n_estimators = 5 ) )",0,0.95,0.050000000000000044,0.11549384500540327
bag ( GB ( n_estimators = 3 ) ),bag ( GB ( n_estimators = 3 ) ),1,0.95,0.050000000000000044,0.7712059250043239
vote ( RF ( max_depth = 50 ) ),vote ( RF ( max_depth = 50 ) ),8,1.0,0.0,0.8405537990038283
vote ( XGB ( max_depth = 5 ) ),vote ( XGB ( max_depth = 5 ) ),2,1.0,0.0,0.954673462008941
"stack ( RF ( n_estimators = 10 ) , KNN ( n_neighbors = 50 ) , NB ( var_smoothing = 1e-7 ) )","stack ( RF ( n_estimators = 10 ) , KNN ( n_neighbors = 50 ) , NB ( var_smoothing = 1e-7 ) )",0,0.95,0.050000000000000044,0.8701078400044935
ada ( RF ( max_depth = 5 ) ; learning_rate = 0.1 ),ada ( RF ( max_depth = 5 ) ; learning_rate = 0.1 ),4,1.0,0.0,0.9519476770074107
vote ( RF ( max_depth = 50 ) ),vote ( RF ( max_depth = 50 ) ),0,1.0,0.0,0.47501492299488746
bag ( XGB ( n_estimators = 3 ) ),bag ( XGB ( n_estimators = 3 ) ),24,1.0,0.0,0.8995018489949871
ada ( GB ( learning_rate = 0.5 ) ; n_estimators = 50 ),ada ( GB ( learning_rate = 0.5 ) ; n_estimators = 50 ),0,0.95,0.050000000000000044,0.6948313049942954
bag ( XGB ( n_estimators = 10 ) ),bag ( XGB ( n_estimators = 10 ) ),17,1.0,0.0,1.0140472920029424
stack ( XGB ( n_estimators = 50 ) ),stack ( XGB ( n_estimators = 50 ) ),2,0.95,0.050000000000000044,1.673363813009928
bag ( RF ( max_depth = 5 ) ),bag ( RF ( max_depth = 5 ) ),18,1.0,0.0,2.0995091009972384
bag ( RF ( max_depth = 5 ) ),bag ( RF ( max_depth = 5 ) ),0,1.0,0.0,1.952172981997137
"bag ( RF ( n_estimators = 1 , max_depth = 3 ) ; n_estimators = 1 , max_features = 0.5 )","bag ( RF ( n_estimators = 1 , max_depth = 3 ) ; n_estimators = 1 , max_features = 0.5 )",0,0.95,0.050000000000000044,0.11374370299745351
vote ( NB ( var_smoothing = 1e-6 ) ),vote ( NB ( var_smoothing = 1e-6 ) ),3,0.95,0.050000000000000044,0.07324255099229049
"vote ( LR ( C = 50 , max_iter = 10 ) )","vote ( LR ( C = 50 , max_iter = 10 ) )",0,0.75,0.25,0.12389016800443642
vote ( KNN ( n_neighbors = 1 ) ),vote ( KNN ( n_neighbors = 1 ) ),0,0.75,0.25,0.03012027300428599
"ada ( GB ( n_estimators = 3 , learning_rate = 10 ) )","ada ( GB ( n_estimators = 3 , learning_rate = 10 ) )",0,1.0,0.0,0.10152790899155661
bag ( KNN ( n_neighbors = 1 ) ),bag ( KNN ( n_neighbors = 1 ) ),1,0.75,0.25,0.08577789300761651
"vote ( GB ( n_estimators = 10 , learning_rate = 10 ) )","vote ( GB ( n_estimators = 10 , learning_rate = 10 ) )",0,0.9,0.09999999999999998,0.28371014700678643
"bag ( RF ( n_estimators = 1 , max_depth = 10 ) )","bag ( RF ( n_estimators = 1 , max_depth = 10 ) )",2,1.0,0.0,0.29965406900737435
"vote ( XGB ( n_estimators = 10 , max_depth = 1 ) )","vote ( XGB ( n_estimators = 10 , max_depth = 1 ) )",0,0.95,0.050000000000000044,0.30819734001124743
"vote ( GB ( n_estimators = 10 , learning_rate = 10 ) ; voting = hard )","vote ( GB ( n_estimators = 10 , learning_rate = 10 ) ; voting = hard )",0,0.9,0.09999999999999998,0.20188177899399307
"stack ( SVM ( C = 1.0 , kernel = poly ) ; final_estimator = KNN , cv = 50 )","stack ( SVM ( C = 1.0 , kernel = poly ) ; final_estimator = KNN , cv = 50 )",0,0.65,0.35,0.1874013240012573
vote ( XGB ( n_estimators = 2 ) ; voting = soft ),vote ( XGB ( n_estimators = 2 ) ; voting = soft ),0,0.95,0.050000000000000044,0.10698777399375103
"stack ( NB ( var_smoothing = 1e-8 ) , SVM ( C = 0.1 ) )","stack ( NB ( var_smoothing = 1e-8 ) , SVM ( C = 0.1 ) )",0,0.95,0.050000000000000044,0.27000340999802575
"stack ( SVM ( C = 0.1 , kernel = rbf ) ; final_estimator = SVM )","stack ( SVM ( C = 0.1 , kernel = rbf ) ; final_estimator = SVM )",0,0.8,0.19999999999999996,0.1769044389948249
ada ( RF ( max_depth = 50 ) ; learning_rate = 0.1 ),ada ( RF ( max_depth = 50 ) ; learning_rate = 0.1 ),1,1.0,0.0,0.8973504190071253
ada ( RF ( max_depth = 50 ) ; learning_rate = 0.1 ),ada ( RF ( max_depth = 50 ) ; learning_rate = 0.1 ),0,1.0,0.0,1.0184602910012472
vote ( XGB ( max_depth = 50 ) ),vote ( XGB ( max_depth = 50 ) ),2,1.0,0.0,0.7713963429996511
ada ( RF ( max_depth = 10 ) ; algorithm = SAMME ),ada ( RF ( max_depth = 10 ) ; algorithm = SAMME ),4,1.0,0.0,0.7596294039976783
vote ( GB ( learning_rate = 50 ) ),vote ( GB ( learning_rate = 50 ) ),0,0.95,0.050000000000000044,0.9655785290087806
"bag ( XGB ( n_estimators = 5 , max_depth = 5 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 5 ) )",23,1.0,0.0,0.8614460429962492
stack ( RF ( n_estimators = 50 ) ),stack ( RF ( n_estimators = 50 ) ),3,1.0,0.0,1.4098165679897647
"bag ( XGB ( n_estimators = 10 , max_depth = 3 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 3 ) )",13,1.0,0.0,1.160677965002833
bag ( RF ( max_depth = 1 ) ),bag ( RF ( max_depth = 1 ) ),10,1.0,0.0,2.4755648900027154
bag ( RF ( max_depth = 2 ) ),bag ( RF ( max_depth = 2 ) ),13,1.0,0.0,2.6697262530069565
bag ( RF ( max_depth = 50 ) ),bag ( RF ( max_depth = 50 ) ),6,1.0,0.0,2.6597502819931833
vote ( SVM ( kernel = linear ) ),vote ( SVM ( kernel = linear ) ),6,1.0,0.0,0.09274566199746914
vote ( SVM ( C = 0.1 ) ),vote ( SVM ( C = 0.1 ) ),1,0.75,0.25,0.007251467002788559
"bag ( DT ( max_depth = 50 , criterion = entropy ) )","bag ( DT ( max_depth = 50 , criterion = entropy ) )",0,0.95,0.050000000000000044,0.1999967489973642
"ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 1 )","ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 1 )",0,1.0,0.0,0.1386308729997836
"bag ( RF ( n_estimators = 1 , max_depth = 5 ) )","bag ( RF ( n_estimators = 1 , max_depth = 5 ) )",0,1.0,0.0,0.244449292003992
"ada ( SVM ( kernel = linear ) ; n_estimators = 5 , algorithm = SAMME )","ada ( SVM ( kernel = linear ) ; n_estimators = 5 , algorithm = SAMME )",0,1.0,0.0,0.08665104300598614
"bag ( DT ( max_depth = 2 , min_samples_split = 0.1 ) )","bag ( DT ( max_depth = 2 , min_samples_split = 0.1 ) )",0,0.95,0.050000000000000044,0.0736921460047597
"ada ( GB ( n_estimators = 5 , learning_rate = 1.0 ) )","ada ( GB ( n_estimators = 5 , learning_rate = 1.0 ) )",1,0.95,0.050000000000000044,0.12065469699155074
"vote ( GB ( n_estimators = 10 , learning_rate = 0.5 ) )","vote ( GB ( n_estimators = 10 , learning_rate = 0.5 ) )",0,0.95,0.050000000000000044,0.2584902230009902
"bag ( RF ( n_estimators = 5 , max_depth = 1 ) )","bag ( RF ( n_estimators = 5 , max_depth = 1 ) )",0,0.95,0.050000000000000044,0.5784870079951361
"vote ( RF ( n_estimators = 50 , max_depth = 10 ) )","vote ( RF ( n_estimators = 50 , max_depth = 10 ) )",2,1.0,0.0,0.3602695470035542
"vote ( XGB ( max_depth = 50 ) , DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 2 ) )","vote ( XGB ( max_depth = 50 ) , DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 2 ) )",0,0.95,0.050000000000000044,0.9039321510063019
bag ( XGB ( n_estimators = 1 ) ),bag ( XGB ( n_estimators = 1 ) ),7,1.0,0.0,0.7601168070104904
ada ( RF ( max_depth = 50 ) ; learning_rate = 0.5 ),ada ( RF ( max_depth = 50 ) ; learning_rate = 0.5 ),0,1.0,0.0,0.9843550320074428
"ada ( RF ( max_depth = 50 ) ; n_estimators = 10 , learning_rate = 10 )","ada ( RF ( max_depth = 50 ) ; n_estimators = 10 , learning_rate = 10 )",0,1.0,0.0,0.8821459520113422
stack ( RF ( n_estimators = 5 ) ),stack ( RF ( n_estimators = 5 ) ),1,0.85,0.15000000000000002,0.22103351399709936
ada ( RF ( max_depth = 50 ) ; n_estimators = 10 ),ada ( RF ( max_depth = 50 ) ; n_estimators = 10 ),1,1.0,0.0,1.046653998986585
ada ( RF ( max_depth = 50 ) ; n_estimators = 5 ),ada ( RF ( max_depth = 50 ) ; n_estimators = 5 ),4,1.0,0.0,1.0452618879935471
"bag ( RF ( n_estimators = 10 , max_depth = 10 ) )","bag ( RF ( n_estimators = 10 , max_depth = 10 ) )",3,1.0,0.0,0.6379829789948417
"ada ( GB ( n_estimators = 50 , learning_rate = 0.1 ) ; learning_rate = 1.0 )","ada ( GB ( n_estimators = 50 , learning_rate = 0.1 ) ; learning_rate = 1.0 )",0,0.9,0.09999999999999998,1.014226711995434
"bag ( XGB ( n_estimators = 3 , max_depth = 50 ) )","bag ( XGB ( n_estimators = 3 , max_depth = 50 ) )",4,1.0,0.0,0.770281982011511
"bag ( XGB ( n_estimators = 3 , max_depth = 10 ) )","bag ( XGB ( n_estimators = 3 , max_depth = 10 ) )",3,1.0,0.0,0.6500112409994472
"bag ( XGB ( n_estimators = 10 , max_depth = 50 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 50 ) )",7,1.0,0.0,1.1620975200057728
bag ( RF ( max_depth = 10 ) ),bag ( RF ( max_depth = 10 ) ),12,1.0,0.0,1.9772213809919776
bag ( RF ( max_depth = 3 ) ),bag ( RF ( max_depth = 3 ) ),3,1.0,0.0,1.6562986569915665
"vote ( SVM ( kernel = rbf ) , DT ( max_depth = 3 , min_samples_split = 50 ) )","vote ( SVM ( kernel = rbf ) , DT ( max_depth = 3 , min_samples_split = 50 ) )",0,0.85,0.15000000000000002,0.08194682899920736
"vote ( XGB ( n_estimators = 3 , max_depth = 10 ) )","vote ( XGB ( n_estimators = 3 , max_depth = 10 ) )",0,0.95,0.050000000000000044,0.07589836900297087
vote ( NB ( var_smoothing = 1e-8 ) ),vote ( NB ( var_smoothing = 1e-8 ) ),1,0.95,0.050000000000000044,0.0023621250002179295
stack ( RF ( n_estimators = 10 ) ),stack ( RF ( n_estimators = 10 ) ),5,1.0,0.0,0.4996651719993679
"bag ( GB ( n_estimators = 3 , learning_rate = 50 ) )","bag ( GB ( n_estimators = 3 , learning_rate = 50 ) )",2,0.95,0.050000000000000044,0.43877045599219855
ada ( NB ( var_smoothing = 1e-9 ) ; learning_rate = 0.1 ),ada ( NB ( var_smoothing = 1e-9 ) ; learning_rate = 0.1 ),0,0.95,0.050000000000000044,0.07754116199794225
"stack ( RF ( n_estimators = 10 , max_depth = 10 ) )","stack ( RF ( n_estimators = 10 , max_depth = 10 ) )",3,1.0,0.0,0.4525504149933113
"vote ( GB ( n_estimators = 1 ) , LR ( C = 10 , max_iter = 2 ) , KNN ( n_neighbors = 2 ) )","vote ( GB ( n_estimators = 1 ) , LR ( C = 10 , max_iter = 2 ) , KNN ( n_neighbors = 2 ) )",0,0.75,0.25,0.04303337099554483
"bag ( XGB ( n_estimators = 1 , max_depth = 10 ) )","bag ( XGB ( n_estimators = 1 , max_depth = 10 ) )",4,1.0,0.0,0.7765938020020258
"vote ( RF ( n_estimators = 50 , max_depth = 5 ) )","vote ( RF ( n_estimators = 50 , max_depth = 5 ) )",1,1.0,0.0,0.3586081500106957
"bag ( XGB ( n_estimators = 2 , max_depth = 10 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 10 ) )",5,1.0,0.0,0.8292393190058647
"bag ( XGB ( n_estimators = 5 , max_depth = 1 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 1 ) )",1,0.9,0.09999999999999998,0.9963080070010619
"stack ( GB ( n_estimators = 10 , learning_rate = 1.0 ) , DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 2 ) ; final_estimator = SVM , cv = 5 )","stack ( GB ( n_estimators = 10 , learning_rate = 1.0 ) , DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 2 ) ; final_estimator = SVM , cv = 5 )",0,0.95,0.050000000000000044,0.9698325420031324
bag ( XGB ( n_estimators = 5 ) ),bag ( XGB ( n_estimators = 5 ) ),15,1.0,0.0,1.09594030000153
vote ( GB ( learning_rate = 0.1 ) ),vote ( GB ( learning_rate = 0.1 ) ),0,0.95,0.050000000000000044,1.4395564009901136
"bag ( XGB ( n_estimators = 10 , max_depth = 10 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 10 ) )",5,1.0,0.0,1.5085697940085083
"bag ( XGB ( n_estimators = 10 , max_depth = 5 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 5 ) )",7,1.0,0.0,1.4185625429963693
"bag ( XGB ( n_estimators = 10 , max_depth = 5 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 5 ) )",0,1.0,0.0,0.9340248049993534
bag ( RF ( n_estimators = 50 ) ),bag ( RF ( n_estimators = 50 ) ),4,0.95,0.050000000000000044,1.7073985880124383
bag ( RF ( n_estimators = 50 ) ),bag ( RF ( n_estimators = 50 ) ),0,1.0,0.0,1.7122925550065702
bag ( XGB ( max_depth = 3 ) ),bag ( XGB ( max_depth = 3 ) ),18,1.0,0.0,2.234153097990202
"vote ( GB ( n_estimators = 2 , learning_rate = 0.5 ) )","vote ( GB ( n_estimators = 2 , learning_rate = 0.5 ) )",0,0.95,0.050000000000000044,0.10264228700543754
stack ( KNN ( n_neighbors = 5 ) ),stack ( KNN ( n_neighbors = 5 ) ),0,0.8,0.19999999999999996,0.21671566499571782
bag ( KNN ( n_neighbors = 3 ) ),bag ( KNN ( n_neighbors = 3 ) ),0,0.75,0.25,0.10588587800157256
"bag ( LR ( C = 0.1 , max_iter = 5 ) ; max_features = 10 )","bag ( LR ( C = 0.1 , max_iter = 5 ) ; max_features = 10 )",0,0.7,0.30000000000000004,0.44557045999681577
bag ( RF ( n_estimators = 5 ) ),bag ( RF ( n_estimators = 5 ) ),1,0.95,0.050000000000000044,0.5162113439873792
vote ( RF ( max_depth = 2 ) ),vote ( RF ( max_depth = 2 ) ),1,1.0,0.0,0.9052776479948079
bag ( RF ( n_estimators = 10 ) ),bag ( RF ( n_estimators = 10 ) ),3,0.95,0.050000000000000044,0.9112606139970012
"vote ( RF ( n_estimators = 50 , max_depth = 5 ) , RF ( max_depth = 10 ) )","vote ( RF ( n_estimators = 50 , max_depth = 5 ) , RF ( max_depth = 10 ) )",0,1.0,0.0,1.1432735459966352
vote ( LR ( C = 0.1 ) ),vote ( LR ( C = 0.1 ) ),1,1.0,0.0,1.3018820650031557
vote ( XGB ( max_depth = 2 ) ),vote ( XGB ( max_depth = 2 ) ),1,1.0,0.0,1.271929282011115
"stack ( NB ( var_smoothing = 1e-6 ) , KNN ( n_neighbors = 5 ) , RF ( n_estimators = 50 , max_depth = 3 ) )","stack ( NB ( var_smoothing = 1e-6 ) , KNN ( n_neighbors = 5 ) , RF ( n_estimators = 50 , max_depth = 3 ) )",0,0.95,0.050000000000000044,1.3706457410007715
"bag ( XGB ( n_estimators = 10 , max_depth = 1 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 1 ) )",4,1.0,0.0,1.5406334889994469
"bag ( RF ( n_estimators = 50 , max_depth = 10 ) )","bag ( RF ( n_estimators = 50 , max_depth = 10 ) )",0,1.0,0.0,1.6446431869990192
"vote ( NB ( var_smoothing = 1e-8 ) , KNN ( n_neighbors = 1 ) )","vote ( NB ( var_smoothing = 1e-8 ) , KNN ( n_neighbors = 1 ) )",0,0.85,0.15000000000000002,0.06154805100231897
"vote ( RF ( n_estimators = 5 , max_depth = 3 ) )","vote ( RF ( n_estimators = 5 , max_depth = 3 ) )",0,0.75,0.25,0.07265385599748697
vote ( RF ( n_estimators = 10 ) ),vote ( RF ( n_estimators = 10 ) ),6,1.0,0.0,0.14239030999306124
stack ( RF ( n_estimators = 2 ) ),stack ( RF ( n_estimators = 2 ) ),1,0.7,0.30000000000000004,0.3258023569942452
vote ( GB ( n_estimators = 5 ) ),vote ( GB ( n_estimators = 5 ) ),0,0.9,0.09999999999999998,0.22897209400252905
bag ( KNN ( n_neighbors = 2 ) ),bag ( KNN ( n_neighbors = 2 ) ),3,0.8,0.19999999999999996,0.10655186499934644
ada ( RF ( max_depth = 5 ) ; algorithm = SAMME ),ada ( RF ( max_depth = 5 ) ; algorithm = SAMME ),3,1.0,0.0,1.4250746699981391
"vote ( RF ( n_estimators = 50 , max_depth = 5 ) , RF ( max_depth = 2 ) )","vote ( RF ( n_estimators = 50 , max_depth = 5 ) , RF ( max_depth = 2 ) )",0,1.0,0.0,1.8228365980030503
"stack ( NB ( var_smoothing = 1e-8 ) , LR ( penalty = elasticnet ) , RF ( n_estimators = 10 ) , SVM ( C = 1.0 , kernel = linear ) , KNN ( n_neighbors = 10 ) , KNN ( n_neighbors = 5 ) )","stack ( NB ( var_smoothing = 1e-8 ) , LR ( penalty = elasticnet ) , RF ( n_estimators = 10 ) , SVM ( C = 1.0 , kernel = linear ) , KNN ( n_neighbors = 10 ) , KNN ( n_neighbors = 5 ) )",0,1.0,0.0,1.8642457800015109
"vote ( RF ( n_estimators = 50 , max_depth = 5 ) , RF ( max_depth = 5 ) , DT ( max_depth = 3 , min_samples_split = 50 ) )","vote ( RF ( n_estimators = 50 , max_depth = 5 ) , RF ( max_depth = 5 ) , DT ( max_depth = 3 , min_samples_split = 50 ) )",1,1.0,0.0,2.0197817959997337
"vote ( LR ( C = 0.1 , max_iter = 3 ) , XGB ( max_depth = 3 ) )","vote ( LR ( C = 0.1 , max_iter = 3 ) , XGB ( max_depth = 3 ) )",0,0.35,0.65,1.7944534650014248
vote ( LR ( penalty = l2 ) ),vote ( LR ( penalty = l2 ) ),0,1.0,0.0,2.30566182298935
"bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )",2,1.0,0.0,2.246127718986827
"vote ( LR ( C = 0.5 ) , RF ( max_depth = 10 ) )","vote ( LR ( C = 0.5 ) , RF ( max_depth = 10 ) )",0,1.0,0.0,2.8678912950126687
stack ( RF ( max_depth = 10 ) ),stack ( RF ( max_depth = 10 ) ),7,1.0,0.0,3.554779484999017
