gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
15,0,0.42885906040268457,0.1920460153108023,0.3489932885906041,1.0,0.3279678068410463,81,85.36,3,2.32,6,7.04,6.94,7,0,0.0,0,0.0,1,2.32,6,0.7938539422542745,0.72,0.00026798248291015625,16.98803973197937
16,0,0.427248322147651,0.19230552579571195,0.3489932885906041,1.0,0.329979879275654,81,87.86,3,2.22,6,7.04,6.76,7,0,0.0,0,0.0,1,2.22,6,0.6788345354580985,0.74,0.00028228759765625,10.810864210128784
17,0,0.46751677852349005,0.23374832096737097,0.3489932885906041,1.0,0.329979879275654,81,87.58,3,2.2,6,7.08,6.74,7,0,0.0,0,0.0,1,2.2,7,0.9035079029052513,0.68,0.0002739429473876953,8.144654989242554
18,0,0.4327516778523491,0.19151987173009088,0.3489932885906041,1.0,0.3340040241448692,81,88.56,3,2.18,6,7.08,6.72,7,0,0.0,0,0.0,1,2.18,5,0.7475128829686359,0.64,0.00030732154846191406,9.771999597549438
19,0,0.45624161073825503,0.22103470271546347,0.3489932885906041,1.0,0.3279678068410463,81,89.38,3,2.24,6,7.04,6.82,7,0,0.0,0,0.0,2,2.24,6,0.7708992893275453,0.8,0.00028252601623535156,12.94983696937561
20,0,0.4438926174496645,0.20726418724266926,0.3489932885906041,1.0,0.3340040241448692,81,92.1,3,2.24,6,7.16,6.88,7,0,0.0,0,0.0,1,2.24,7,0.9160696881075084,0.7,0.00028634071350097656,8.825468063354492
21,0,0.4073825503355705,0.15287435655888496,0.3489932885906041,1.0,0.323943661971831,81,91.84,3,2.28,6,7.16,6.96,7,0,0.0,0,0.0,1,2.28,7,0.8580947095817832,0.56,0.0002892017364501953,15.844313621520996
22,0,0.3863087248322149,0.12739775441261533,0.3489932885906041,1.0,0.323943661971831,81,89.52,3,2.08,6,7.06,6.32,7,0,0.0,0,0.0,1,2.08,3,0.34046786536608525,0.48,0.00028634071350097656,5.954670190811157
23,0,0.4158389261744967,0.17434149013415878,0.3489932885906041,1.0,0.3279678068410463,81,87.26,3,2.12,6,7.04,6.42,7,0,0.0,0,0.0,1,2.12,4,0.4351870346207948,0.58,0.0002961158752441406,4.88713526725769
24,0,0.42617449664429535,0.1930845772700411,0.3489932885906041,1.0,0.323943661971831,81,86.08,3,2.08,6,6.96,6.24,7,0,0.0,0,0.0,1,2.08,4,0.5283783431116266,0.52,0.0002834796905517578,8.800289154052734
25,0,0.39758389261744975,0.15371653612631314,0.3489932885906041,1.0,0.329979879275654,81,85.38,3,2.26,6,7.2,6.94,7,0,0.0,0,0.0,1,2.26,8,1.1394592344348153,0.54,0.0003001689910888672,7.045202732086182
26,0,0.45328859060402693,0.22186750112306247,0.3489932885906041,1.0,0.3340040241448692,81,85.96,3,2.18,6,7.1,6.7,7,0,0.0,0,0.0,1,2.18,5,0.8002550613806239,0.68,0.00031185150146484375,3.909022092819214
27,0,0.3922147651006712,0.1271500200820454,0.3489932885906041,1.0,0.33601609657947684,81,86.28,3,2.02,6,6.94,6.1,7,0,0.0,0,0.0,1,2.02,3,0.31879876577744853,0.62,0.0003139972686767578,7.57757568359375
28,0,0.4798657718120806,0.24522740535821738,0.3489932885906041,1.0,0.329979879275654,81,84.38,3,2.3,6,7.16,7.06,7,0,0.0,0,0.0,1,2.3,5,0.762648446573665,0.6,0.0002868175506591797,5.083669185638428
29,0,0.429261744966443,0.19177708784186698,0.3489932885906041,1.0,0.3279678068410463,81,84.3,3,2.16,6,7.04,6.62,7,0,0.0,0,0.0,1,2.16,6,0.7384484561897192,0.58,0.00028514862060546875,10.81381106376648
30,0,0.41020134228187927,0.17512349976334338,0.3489932885906041,1.0,0.3340040241448692,81,86.96,3,2.22,6,7.04,6.7,7,0,0.0,0,0.0,1,2.22,8,0.9538322275784913,0.56,0.0002899169921875,10.12170958518982
31,0,0.4652348993288591,0.23485499102169713,0.3489932885906041,1.0,0.3319919517102615,81,87.6,3,2.36,6,7.2,7.28,7,0,0.0,0,0.0,2,2.36,8,1.1204955172072901,0.66,0.00029587745666503906,4.307443857192993
32,0,0.4417449664429531,0.20777504614042974,0.3489932885906041,1.0,0.323943661971831,81,88.04,3,2.22,6,7.04,6.8,7,0,0.0,0,0.0,1,2.22,6,0.7365113574085852,0.66,0.00030803680419921875,6.397763013839722
33,0,0.45637583892617456,0.2208247477267759,0.3489932885906041,1.0,0.3199195171026157,81,90.18,3,2.48,6,7.24,7.5,7,0,0.0,0,0.0,1,2.48,9,1.3588710800678987,0.68,0.0002849102020263672,4.757244110107422
34,0,0.42228187919463095,0.19342295851589433,0.3489932885906041,1.0,0.32193158953722334,81,89.76,3,2.12,6,7.04,6.44,7,0,0.0,0,0.0,1,2.12,6,0.6590035768383312,0.6,0.0002932548522949219,4.08844256401062
35,0,0.403758389261745,0.1530458002730459,0.3489932885906041,1.0,0.32193158953722334,81,89.08,3,2.08,6,7.06,6.4,7,0,0.0,0,0.0,1,2.08,5,0.7239348262468529,0.64,0.0002837181091308594,7.065942049026489
36,0,0.46617449664429533,0.23432032187295818,0.3489932885906041,1.0,0.3319919517102615,81,90.36,3,2.36,6,7.18,7.18,7,0,0.0,0,0.0,1,2.36,9,1.1021315155420521,0.62,0.0002899169921875,9.204989194869995
37,0,0.4288590604026847,0.19243496254616435,0.3489932885906041,1.0,0.32595573440643866,81,89.8,3,2.16,6,7.08,6.54,7,0,0.0,0,0.0,1,2.16,6,0.6502746672423453,0.7,0.0003001689910888672,5.941030263900757
38,0,0.4169127516778524,0.17444831545503864,0.3489932885906041,1.0,0.32595573440643866,81,90.74,3,2.24,6,7.08,6.8,7,0,0.0,0,0.0,1,2.24,7,0.8935140440635365,0.64,0.0003046989440917969,7.501686096191406
39,0,0.41637583892617447,0.174594500181754,0.3489932885906041,1.0,0.32595573440643866,81,90.8,3,2.08,6,7.0,6.32,7,0,0.0,0,0.0,2,2.08,3,0.27404751561786966,0.54,0.00031065940856933594,9.825124502182007
40,0,0.3824161073825504,0.09381090802552583,0.3489932885906041,1.0,0.3279678068410463,81,91.54,3,2.1,6,7.0,6.32,7,0,0.0,0,0.0,1,2.1,5,0.5439837932759934,0.58,0.00028133392333984375,8.230609893798828
41,0,0.39395973154362424,0.12676038468837833,0.3489932885906041,1.0,0.329979879275654,81,92.08,3,2.18,6,7.1,6.54,7,0,0.0,0,0.0,1,2.18,4,0.5602477586036451,0.54,0.0002853870391845703,5.9712278842926025
42,0,0.41597315436241616,0.17430805503371727,0.3489932885906041,1.0,0.32193158953722334,81,92.48,3,2.24,6,7.1,6.78,7,0,0.0,0,0.0,1,2.24,4,0.6246631745450127,0.54,0.00031185150146484375,7.883484601974487
43,0,0.4042953020134229,0.1527228951073444,0.3489932885906041,1.0,0.3279678068410463,81,92.62,3,2.16,6,7.06,6.64,7,0,0.0,0,0.0,1,2.16,7,0.7655863432556722,0.6,0.000316619873046875,6.070735931396484
44,0,0.429530201342282,0.19190406443663374,0.3489932885906041,1.0,0.323943661971831,81,93.34,3,2.38,6,7.28,7.36,7,0,0.0,0,0.0,1,2.38,12,1.5634864233239658,0.58,0.00030732154846191406,8.271400213241577
45,0,0.3948993288590605,0.12673984438086852,0.3489932885906041,1.0,0.3279678068410463,81,92.92,3,2.16,6,7.12,6.72,7,0,0.0,0,0.0,1,2.16,4,0.6502746672423453,0.6,0.0002567768096923828,12.574503421783447
46,0,0.3685906040268457,0.028689685579420445,0.3489932885906041,0.43624161073825507,0.33601609657947684,81,92.88,3,2.0,6,7.04,6.2,7,0,0.0,0,0.0,1,2.0,3,0.40406101782088427,0.56,0.00032448768615722656,8.476821899414062
47,0,0.402013422818792,0.15312753795758394,0.3489932885906041,1.0,0.329979879275654,81,92.54,3,2.28,6,7.22,7.04,7,0,0.0,0,0.0,1,2.28,10,1.325418686256366,0.58,0.0003275871276855469,9.191332817077637
48,0,0.3877852348993289,0.09341442915349447,0.3489932885906041,1.0,0.323943661971831,81,92.7,3,2.0,6,7.04,6.26,7,0,0.0,0,0.0,1,2.0,4,0.5714285714285714,0.66,0.00028133392333984375,13.400712966918945
49,0,0.4044295302013423,0.1525414034948875,0.3489932885906041,1.0,0.329979879275654,81,93.04,3,2.1,6,7.14,6.64,7,0,0.0,0,0.0,1,2.1,8,0.9741558354989898,0.7,0.00030803680419921875,7.399187803268433
50,0,0.4044295302013424,0.15321905121152432,0.3489932885906041,1.0,0.3279678068410463,81,92.34,3,2.12,6,7.14,6.7,7,0,0.0,0,0.0,1,2.12,7,0.8722478584270713,0.58,0.00032806396484375,5.0807414054870605
