gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
10,0,0.33812080536912753,0.050685850569491216,0.2818791946308725,0.40268456375838924,0.34607645875251514,84,86.86,2,1.78,7,6.96,5.64,6,0,0.0,0,0.0,1,1.78,2,0.4184519575964803,0.44,0.00028228759765625,6.74623441696167
11,0,0.3226845637583893,0.04523788650443889,0.2818791946308725,0.40268456375838924,0.34607645875251514,84,86.82,2,1.94,7,7.14,6.26,6,0,0.0,0,0.0,1,1.94,5,0.6197431989566817,0.38,0.0002999305725097656,8.77236795425415
12,0,0.35355704697986573,0.13960015484980148,0.2818791946308725,1.0,0.34607645875251514,84,87.0,2,1.9,7,7.1,6.14,6,0,0.0,0,0.0,1,1.9,4,0.5802884574739972,0.52,0.0002734661102294922,9.365018367767334
13,0,0.3523489932885906,0.12100840506990898,0.2818791946308725,1.0,0.34607645875251514,84,90.3,2,1.72,7,7.06,5.7,6,0,0.0,0,0.0,1,1.72,4,0.6074369035848372,0.5,0.0002987384796142578,7.02284049987793
14,0,0.3264429530201342,0.07716381478950345,0.2818791946308725,0.651006711409396,0.34607645875251514,84,88.1,2,1.86,7,7.0,5.94,6,0,0.0,0,0.0,1,1.86,5,0.670363897522861,0.48,0.00028228759765625,6.871485233306885
15,0,0.3514093959731543,0.06723157502892692,0.2818791946308725,0.651006711409396,0.34607645875251514,84,88.82,2,1.78,7,7.02,5.76,6,0,0.0,0,0.0,1,1.78,3,0.6157789160643516,0.52,0.0002887248992919922,11.073975086212158
16,0,0.3249664429530202,0.05872525407326903,0.2818791946308725,0.5771812080536913,0.34607645875251514,84,90.06,2,2.04,7,7.02,6.22,6,0,0.0,0,0.0,1,2.04,4,0.5699982098074287,0.5,0.0002620220184326172,5.815032958984375
17,0,0.34174496644295294,0.05287704760068994,0.2818791946308725,0.43624161073825507,0.34607645875251514,84,90.9,2,2.04,7,7.02,6.22,6,0,0.0,0,0.0,1,2.04,3,0.6375975315548971,0.6,0.0002913475036621094,9.95452618598938
18,0,0.34335570469798654,0.06493592938083621,0.2818791946308725,0.651006711409396,0.34607645875251514,84,91.04,2,1.94,7,7.04,6.14,6,0,0.0,0,0.0,1,1.94,4,0.6824326235712107,0.68,0.0002732276916503906,6.5487236976623535
19,0,0.36993288590604023,0.159187161000431,0.2818791946308725,1.0,0.34607645875251514,84,93.1,2,2.26,7,7.04,6.84,6,0,0.0,0,0.0,1,2.26,5,0.8283250865328128,0.7,0.0002741813659667969,22.40876531600952
20,0,0.36268456375838926,0.11058936502807461,0.2818791946308725,1.0,0.34607645875251514,84,95.24,2,2.04,7,7.06,6.34,6,0,0.0,0,0.0,1,2.04,3,0.6688399948982643,0.74,0.0002799034118652344,10.964934587478638
21,0,0.34536912751677845,0.14007539457712928,0.2818791946308725,1.0,0.34607645875251514,84,96.1,2,2.4,7,7.0,6.98,6,0,0.0,0,0.0,1,2.4,4,0.7284313590846836,0.68,0.0002865791320800781,2.92842435836792
22,0,0.34,0.08974848369059027,0.2818791946308725,0.651006711409396,0.34607645875251514,84,98.52,2,2.26,7,6.98,6.6,6,0,0.0,0,0.0,1,2.26,3,0.6642473107178669,0.76,0.0002887248992919922,5.045196294784546
23,0,0.3663087248322147,0.13535826304922724,0.2818791946308725,1.0,0.34607645875251514,84,100.16,2,2.24,7,6.96,6.58,6,0,0.0,0,0.0,1,2.24,3,0.5910903104450629,0.68,0.0002722740173339844,3.8173439502716064
24,0,0.3812080536912751,0.16245492907819886,0.2818791946308725,1.0,0.34607645875251514,84,97.38,2,2.38,7,6.96,6.88,6,0,0.0,0,0.0,1,2.38,3,0.7253429871306345,0.78,0.00027108192443847656,2.111117362976074
25,0,0.34402684563758384,0.1185456818705308,0.2818791946308725,0.651006711409396,0.34607645875251514,84,96.18,2,2.58,7,7.04,7.3,6,0,0.0,0,0.0,1,2.58,3,0.5379477252503637,0.62,0.00027561187744140625,2.4506430625915527
26,0,0.32899328859060406,0.06581959639349272,0.2818791946308725,0.651006711409396,0.34607645875251514,84,96.72,2,2.48,7,7.0,7.16,6,0,0.0,0,0.0,1,2.48,3,0.6464976285134149,0.68,0.0002956390380859375,4.202850580215454
27,0,0.3479194630872483,0.1432873174738719,0.2818791946308725,1.0,0.34607645875251514,84,97.0,2,2.62,7,6.98,7.36,6,0,0.0,0,0.0,1,2.62,4,0.6023762469230862,0.54,0.0002703666687011719,1.8393845558166504
28,0,0.35838926174496644,0.13678109211121608,0.2818791946308725,1.0,0.34607645875251514,84,97.5,2,2.46,7,6.96,7.12,6,0,0.0,0,0.0,1,2.46,3,0.6131218209678553,0.62,0.00030231475830078125,4.028263807296753
29,0,0.37127516778523484,0.15354578266283228,0.2818791946308725,1.0,0.34607645875251514,84,96.3,2,2.58,7,7.0,7.32,6,0,0.0,0,0.0,1,2.58,4,0.6727949622466638,0.68,0.0002727508544921875,3.8119211196899414
30,0,0.33624161073825504,0.10362772536207601,0.2818791946308725,0.651006711409396,0.34607645875251514,84,97.5,2,2.54,7,7.02,7.28,6,0,0.0,0,0.0,1,2.54,4,0.7059513771774764,0.56,0.0003075599670410156,2.0570497512817383
31,0,0.3291275167785235,0.07736435812395832,0.2818791946308725,0.651006711409396,0.34607645875251514,84,97.42,2,2.36,7,6.94,6.86,6,0,0.0,0,0.0,1,2.36,3,0.6928203230275509,0.68,0.0002791881561279297,3.659635305404663
32,0,0.3153020134228188,0.06482665642381111,0.2818791946308725,0.651006711409396,0.34607645875251514,84,97.56,2,2.8,7,7.0,7.68,6,0,0.0,0,0.0,1,2.8,5,0.6700593942604899,0.62,0.0002765655517578125,2.445615768432617
33,0,0.3408053691275168,0.10399254684619748,0.2751677852348994,0.7181208053691275,0.3340040241448692,94,99.12,3,2.58,6,6.96,7.32,7,0,0.0,0,0.0,1,2.58,5,0.7583548251421142,0.8,0.0002903938293457031,2.9833555221557617
34,0,0.3479194630872483,0.13412318040250473,0.2751677852348994,1.0,0.3340040241448692,94,96.22,3,2.64,6,6.8,7.2,7,0,0.0,0,0.0,1,2.64,5,0.6311634866964149,0.78,0.0002999305725097656,20.070279121398926
35,0,0.36778523489932885,0.1407541125252975,0.2751677852348994,1.0,0.3380281690140845,94,98.52,3,2.56,6,6.72,6.94,7,0,0.0,0,0.0,1,2.56,4,0.6439672954048369,0.66,0.00027561187744140625,19.090975999832153
36,0,0.3488590604026846,0.11065068736233019,0.2751677852348994,0.6912751677852349,0.34004024144869216,94,99.02,3,2.76,6,6.78,7.46,7,0,0.0,0,0.0,1,2.76,5,0.6869037302955033,0.76,0.0002772808074951172,3.066896438598633
37,0,0.35986577181208057,0.14228118272591347,0.2751677852348994,1.0,0.3199195171026157,94,102.78,3,2.86,6,6.86,7.66,7,0,0.0,0,0.0,1,2.86,5,0.6064281507654606,0.64,0.0002918243408203125,44.80940914154053
38,0,0.35852348993288585,0.11922976989753221,0.2751677852348994,0.651006711409396,0.3319919517102615,94,100.78,3,2.86,6,6.86,7.7,7,0,0.0,0,0.0,2,2.86,5,0.6064281507654606,0.74,0.000278472900390625,4.4126996994018555
39,0,0.37583892617449655,0.17033763306539926,0.2751677852348994,1.0,0.3340040241448692,94,100.6,3,2.8,6,6.88,7.6,7,0,0.0,0,0.0,1,2.8,5,0.6388765649999399,0.68,0.0002803802490234375,10.817611455917358
40,0,0.35758389261744966,0.15045560883586165,0.2751677852348994,1.0,0.33601609657947684,94,100.18,3,2.7,6,6.76,7.34,7,0,0.0,0,0.0,1,2.7,3,0.5439837932759934,0.62,0.0002837181091308594,2.28882098197937
41,0,0.3818791946308725,0.19251452948044812,0.2751677852348994,1.0,0.33601609657947684,94,99.32,3,2.74,6,6.9,7.58,7,0,0.0,0,0.0,2,2.74,4,0.48697315854455175,0.7,0.0002777576446533203,17.715590238571167
42,0,0.36684563758389266,0.14085398486384645,0.2751677852348994,1.0,0.32595573440643866,94,98.34,3,2.58,6,6.76,7.1,7,0,0.0,0,0.0,1,2.58,3,0.64174506986332,0.82,0.00028204917907714844,3.8202362060546875
43,0,0.3829530201342282,0.1542305243367165,0.2751677852348994,1.0,0.3440643863179075,94,98.52,3,2.8,6,6.78,7.54,7,0,0.0,0,0.0,2,2.8,3,0.40406101782088427,0.7,0.0002732276916503906,18.923434495925903
44,0,0.3793288590604027,0.1577294869530013,0.2751677852348994,1.0,0.3440643863179075,94,96.56,3,2.8,6,6.72,7.5,7,0,0.0,0,0.0,1,2.8,5,0.6060915267313265,0.8,0.0002644062042236328,18.96250820159912
45,0,0.42805369127516785,0.22011495250359858,0.2751677852348994,1.0,0.3380281690140845,94,97.22,3,2.8,6,6.84,7.7,7,0,0.0,0,0.0,1,2.8,5,0.6998542122237652,0.7,0.0002841949462890625,6.130565166473389
46,0,0.36308724832214767,0.14852244364079495,0.2751677852348994,1.0,0.3440643863179075,94,97.16,3,2.86,6,6.92,7.82,7,0,0.0,0,0.0,2,2.86,6,0.6064281507654606,0.74,0.0002799034118652344,2.129742383956909
47,0,0.3504697986577181,0.10423482132938387,0.2751677852348994,0.7114093959731543,0.35412474849094566,94,97.14,3,2.58,6,6.82,7.18,7,0,0.0,0,0.0,1,2.58,4,0.64174506986332,0.78,0.00028443336486816406,4.410444974899292
48,0,0.33812080536912753,0.13191216692516525,0.2751677852348994,1.0,0.33601609657947684,94,95.76,3,2.78,6,6.84,7.44,7,0,0.0,0,0.0,1,2.78,5,0.5816935163286381,0.6,0.00028204917907714844,1.7697908878326416
49,0,0.3844295302013422,0.192185705125845,0.2751677852348994,1.0,0.3279678068410463,94,96.1,3,2.64,6,6.68,7.14,7,0,0.0,0,0.0,1,2.64,3,0.59795570104161,0.66,0.00028204917907714844,3.024310827255249
50,0,0.36832214765100674,0.14250735584831994,0.2751677852348994,1.0,0.317907444668008,94,97.92,3,2.66,6,6.84,7.28,7,0,0.0,0,0.0,1,2.66,4,0.5928141120356123,0.78,0.0002880096435546875,2.7538163661956787
