gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
12,1,0.33718120805369134,0.10007483349246757,0.28859060402684567,1.0,0.3561368209255533,25,30.285714285714285,6,3.857142857142857,10,8.551020408163266,11.816326530612244,19,1,1.0,1,0.0,1,3.857142857142857,8,1.6832508230603465,0.82,0.00038552284240722656,22.743149280548096
13,2,0.3518120805369129,0.13586976067260623,0.28859060402684567,1.0,0.3561368209255533,25,28.416666666666668,6,3.875,10,8.729166666666666,12.25,19,2,2.0,2,0.0,1,3.875,6,1.552280408974199,0.88,0.0004088878631591797,83.60368824005127
14,1,0.37463087248322147,0.1676761524605073,0.28859060402684567,1.0,0.3561368209255533,25,26.591836734693878,6,3.6530612244897958,10,8.551020408163266,11.53061224489796,19,1,1.0,1,0.0,1,3.6530612244897958,10,2.1655543979175715,0.92,0.0003948211669921875,101.31702446937561
15,2,0.39704697986577187,0.20392243884579475,0.28859060402684567,1.0,0.3561368209255533,25,30.25,6,4.083333333333333,10,8.875,12.979166666666666,19,2,2.0,2,0.0,1,4.083333333333333,9,1.736140661687042,0.8,0.00040721893310546875,32.09535813331604
16,1,0.3679194630872484,0.16869920197444088,0.28859060402684567,1.0,0.3561368209255533,25,29.836734693877553,6,4.244897959183674,10,8.938775510204081,13.448979591836734,19,1,1.0,1,0.0,1,4.244897959183674,9,1.689805366564667,0.8,0.0006287097930908203,32.79777908325195
17,4,0.4449664429530202,0.26137385496433313,0.28859060402684567,1.0,0.3561368209255533,25,28.891304347826086,6,4.456521739130435,10,9.304347826086957,14.73913043478261,19,4,4.0,4,0.0,1,4.456521739130435,9,2.029849712435003,0.86,0.0004067420959472656,39.31282186508179
18,0,0.3590604026845638,0.13579786895772278,0.28859060402684567,1.0,0.3561368209255533,25,29.96,6,4.84,10,9.4,15.6,19,0,0.0,0,0.0,1,4.84,12,2.5181788041749376,0.9,0.00039076805114746094,45.603830099105835
19,4,0.4473825503355705,0.2601902198348841,0.28859060402684567,1.0,0.3561368209255533,25,30.717391304347824,6,4.478260869565218,10,9.021739130434783,14.173913043478262,19,4,4.0,4,0.0,1,4.478260869565218,9,1.8103299936725177,0.88,0.00039005279541015625,29.913743257522583
20,1,0.35302013422818795,0.13798762175459217,0.28859060402684567,1.0,0.3561368209255533,25,32.55102040816327,6,3.7346938775510203,10,8.244897959183673,11.020408163265307,19,1,1.0,1,0.0,1,3.7346938775510203,8,1.7293485069538186,0.88,0.00040459632873535156,18.5282039642334
21,2,0.38093959731543636,0.1840814197590049,0.28859060402684567,1.0,0.3561368209255533,25,38.125,6,4.479166666666667,10,9.25,14.625,19,2,2.0,2,0.0,2,4.479166666666667,11,2.031555146201239,0.92,0.00038623809814453125,126.07251787185669
22,1,0.3755704697986577,0.18711216815085532,0.28859060402684567,1.0,0.3561368209255533,25,30.081632653061224,6,3.4081632653061225,10,8.16326530612245,10.26530612244898,19,1,1.0,1,0.0,1,3.4081632653061225,7,1.526411469030915,0.84,0.0004436969757080078,15.368202209472656
23,1,0.35033557046979874,0.13669544539148035,0.28859060402684567,1.0,0.3561368209255533,25,30.551020408163264,6,3.795918367346939,10,8.63265306122449,11.857142857142858,19,1,1.0,1,0.0,1,3.795918367346939,9,1.978842168170724,0.8,0.0004172325134277344,31.42141342163086
24,4,0.4158389261744967,0.23756478139492404,0.2818791946308725,1.0,0.3661971830985915,32,27.369565217391305,9,4.608695652173913,11,9.304347826086957,14.58695652173913,26,4,4.0,4,0.0,1,4.608695652173913,9,2.049154414978315,0.8,0.0004279613494873047,35.52167510986328
25,7,0.5017449664429531,0.2974617786402364,0.2818791946308725,1.0,0.3661971830985915,32,29.790697674418606,9,5.348837209302325,11,9.813953488372093,17.27906976744186,26,7,7.0,7,0.0,1,5.348837209302325,10,2.080335606283991,0.7,0.0004208087921142578,33.63298678398132
26,7,0.4734228187919463,0.28074302822820607,0.2818791946308725,1.0,0.3661971830985915,32,33.30232558139535,9,6.069767441860465,11,10.186046511627907,19.46511627906977,26,7,7.0,7,0.0,1,6.069767441860465,10,2.384427143313855,0.82,0.00041937828063964844,47.20664954185486
27,3,0.3818791946308725,0.1845588772997023,0.2818791946308725,1.0,0.3661971830985915,32,34.680851063829785,9,6.127659574468085,11,10.085106382978724,19.27659574468085,26,3,3.0,3,0.0,1,6.127659574468085,10,2.8712746849393787,0.9,0.0004401206970214844,56.291916608810425
28,2,0.4719463087248322,0.2816024208469676,0.2818791946308725,1.0,0.3661971830985915,32,41.145833333333336,9,6.145833333333333,11,10.041666666666666,19.354166666666668,26,2,2.0,2,0.0,1,6.145833333333333,11,2.828348765196515,0.92,0.0004241466522216797,44.60633134841919
29,1,0.4638926174496644,0.2706409104511019,0.2818791946308725,1.0,0.3661971830985915,32,39.97959183673469,9,7.551020408163265,11,10.795918367346939,23.367346938775512,26,1,1.0,1,0.0,1,7.551020408163265,15,3.2663768440084846,0.92,0.0003917217254638672,43.736775398254395
30,0,0.4502013422818792,0.2632167877223233,0.2751677852348994,1.0,0.36418511066398396,42,37.88,12,7.36,13,10.54,22.4,36,0,0.0,0,0.0,2,7.36,12,2.797666666261405,0.9,0.00040912628173828125,49.986287355422974
31,2,0.45798657718120805,0.2720317614207148,0.2751677852348994,1.0,0.36418511066398396,42,40.333333333333336,12,6.8125,13,10.270833333333334,20.895833333333332,36,2,2.0,2,0.0,1,6.8125,14,3.6005688084913543,0.92,0.00038695335388183594,46.67828631401062
32,3,0.4841610738255033,0.2785421195354471,0.2751677852348994,1.0,0.36418511066398396,42,47.702127659574465,12,7.297872340425532,13,10.638297872340425,22.595744680851062,36,3,3.0,3,0.0,1,7.297872340425532,15,3.7701049092600876,0.94,0.0003840923309326172,42.62717032432556
33,2,0.4326174496644295,0.24884476114229592,0.2751677852348994,1.0,0.36418511066398396,42,53.083333333333336,12,7.5625,13,10.8125,23.395833333333332,36,2,2.0,2,0.0,1,7.5625,19,4.365757714936997,0.92,0.00040340423583984375,43.17139196395874
34,2,0.40536912751677856,0.22154971334462686,0.2751677852348994,1.0,0.36418511066398396,42,57.854166666666664,12,7.6875,13,10.854166666666666,23.375,36,2,2.0,2,0.0,1,7.6875,18,4.415428703795122,0.9,0.0004010200500488281,46.31062436103821
35,1,0.43557046979865777,0.24851887726871524,0.2751677852348994,1.0,0.36418511066398396,42,61.244897959183675,12,8.040816326530612,13,11.10204081632653,24.755102040816325,36,1,1.0,1,0.0,1,8.040816326530612,24,5.461834183958831,0.94,0.00042128562927246094,43.23274254798889
36,2,0.47812080536912754,0.2945125505789836,0.2751677852348994,1.0,0.36418511066398396,42,63.208333333333336,12,9.5625,13,11.916666666666666,29.0,36,2,2.0,2,0.0,2,9.5625,24,5.027186726488158,0.9,0.0004153251647949219,42.68122911453247
37,0,0.46429530201342284,0.2856087246358673,0.2751677852348994,1.0,0.36418511066398396,42,62.8,12,8.32,13,11.66,26.46,36,0,0.0,0,0.0,1,8.32,17,4.18666493348896,0.84,0.0004260540008544922,44.45554161071777
38,2,0.39691275167785234,0.20261792762114306,0.2751677852348994,1.0,0.36418511066398396,42,48.104166666666664,12,7.375,13,11.333333333333334,23.729166666666668,36,2,2.0,2,0.0,1,7.375,18,4.290638002451979,0.88,0.0003879070281982422,48.43698072433472
39,0,0.4280536912751678,0.23199077531755433,0.2751677852348994,1.0,0.36418511066398396,42,55.96,12,6.26,13,10.64,20.34,36,0,0.0,0,0.0,1,6.26,18,3.778618687255102,0.96,0.00040602684020996094,33.68475937843323
40,0,0.4550335570469798,0.2734403133642678,0.2751677852348994,1.0,0.36418511066398396,42,57.74,12,7.54,13,11.34,23.82,36,0,0.0,0,0.0,1,7.54,22,4.2628437380103295,0.96,0.0003905296325683594,32.96039056777954
41,0,0.44926174496644294,0.259870798387239,0.2751677852348994,1.0,0.36418511066398396,42,64.5,12,6.64,13,10.56,20.68,36,0,0.0,0,0.0,2,6.64,18,3.4685761355581146,0.98,0.00038933753967285156,20.615042209625244
42,1,0.42671140939597313,0.2520242448457896,0.2751677852348994,1.0,0.36418511066398396,42,65.28571428571429,12,8.081632653061224,13,11.591836734693878,24.918367346938776,36,1,1.0,1,0.0,1,8.081632653061224,23,4.338955013853554,0.92,0.00039839744567871094,32.43579649925232
43,0,0.43610738255033554,0.24767006710812872,0.2751677852348994,1.0,0.36418511066398396,42,72.8,12,7.6,13,11.48,23.84,36,0,0.0,0,0.0,1,7.6,24,5.1705603059582455,0.96,0.0004203319549560547,32.98035502433777
44,1,0.49181208053691283,0.28767778220360846,0.2751677852348994,1.0,0.36418511066398396,42,69.71428571428571,12,6.6938775510204085,13,10.877551020408163,21.551020408163264,36,1,1.0,1,0.0,1,6.6938775510204085,12,3.4107921955699005,0.86,0.0004248619079589844,27.179136037826538
45,0,0.3918120805369128,0.20446742433911855,0.2751677852348994,1.0,0.36418511066398396,42,58.46,12,7.16,13,11.06,22.7,36,0,0.0,0,0.0,1,7.16,18,3.6831663396749117,0.94,0.00048804283142089844,41.59311127662659
46,4,0.44697986577181203,0.2604441951277295,0.2751677852348994,1.0,0.36418511066398396,42,45.71739130434783,12,6.782608695652174,13,10.869565217391305,21.91304347826087,36,4,4.0,4,0.0,1,6.782608695652174,16,3.7707237352957463,0.84,0.0004982948303222656,38.77077269554138
47,0,0.3922147651006711,0.20467558464721164,0.2751677852348994,1.0,0.36418511066398396,42,47.64,12,7.06,13,11.0,22.84,36,0,0.0,0,0.0,1,7.06,14,3.8140984437708885,0.98,0.00044083595275878906,51.962594985961914
48,1,0.39234899328859063,0.20436747439767672,0.2751677852348994,1.0,0.36418511066398396,42,53.183673469387756,12,7.775510204081633,13,11.183673469387756,24.612244897959183,36,1,1.0,1,0.0,1,7.775510204081633,22,4.619998674794402,0.9,0.0004227161407470703,48.68800163269043
49,1,0.42510067114093963,0.23297625077767525,0.2751677852348994,1.0,0.36418511066398396,42,60.265306122448976,12,7.224489795918367,13,11.122448979591837,23.6734693877551,36,1,1.0,1,0.0,1,7.224489795918367,14,4.022153787268131,0.98,0.00042057037353515625,54.5886025428772
50,2,0.4218791946308725,0.23452706840203255,0.2751677852348994,1.0,0.36418511066398396,42,73.4375,12,7.333333333333333,13,11.125,23.791666666666668,36,2,2.0,2,0.0,1,7.333333333333333,22,4.682849347799308,0.9,0.0004379749298095703,49.24464416503906
