model_string,cache_key,hit_count,accuracy,mae,training_time_sec
"vote ( RF ( n_estimators = 1 , max_depth = 50 ) )","vote ( RF ( n_estimators = 1 , max_depth = 50 ) )",0,0.7,0.30000000000000004,0.037466937996214256
"vote ( GB ( n_estimators = 5 , learning_rate = 10 ) ; voting = hard )","vote ( GB ( n_estimators = 5 , learning_rate = 10 ) ; voting = hard )",1,1.0,0.0,0.15107568399980664
"stack ( DT ( max_depth = 2 , criterion = entropy ) ; cv = 1 )","stack ( DT ( max_depth = 2 , criterion = entropy ) ; cv = 1 )",0,0.95,0.050000000000000044,0.2069799949968001
stack ( NB ( var_smoothing = 1e-7 ) ),stack ( NB ( var_smoothing = 1e-7 ) ),3,0.95,0.050000000000000044,0.23110119800549
"ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 10 )","ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 10 )",0,1.0,0.0,0.24267703099758364
"ada ( NB ( var_smoothing = 1e-8 ) ; n_estimators = 5 , learning_rate = 0.5 )","ada ( NB ( var_smoothing = 1e-8 ) ; n_estimators = 5 , learning_rate = 0.5 )",0,0.9,0.09999999999999998,0.19528006100154016
"vote ( GB ( n_estimators = 1 , learning_rate = 0.5 ) ; voting = hard )","vote ( GB ( n_estimators = 1 , learning_rate = 0.5 ) ; voting = hard )",0,0.95,0.050000000000000044,0.06194833900372032
bag ( NB ( var_smoothing = 1e-7 ) ),bag ( NB ( var_smoothing = 1e-7 ) ),10,0.95,0.050000000000000044,0.29521932599891443
"vote ( GB ( n_estimators = 10 ) , RF ( n_estimators = 5 ) )","vote ( GB ( n_estimators = 10 ) , RF ( n_estimators = 5 ) )",0,0.9,0.09999999999999998,0.6032893739902647
stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = RF ),stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = RF ),0,0.95,0.050000000000000044,0.15433100500376895
stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = NB ),stack ( NB ( var_smoothing = 1e-9 ) ; final_estimator = NB ),0,0.95,0.050000000000000044,0.10558708700409625
vote ( GB ( n_estimators = 5 ) ),vote ( GB ( n_estimators = 5 ) ),0,0.9,0.09999999999999998,0.22193693299777806
bag ( GB ( n_estimators = 3 ) ),bag ( GB ( n_estimators = 3 ) ),35,1.0,0.0,1.1897034819994587
stack ( KNN ( n_neighbors = 2 ) ),stack ( KNN ( n_neighbors = 2 ) ),3,0.7,0.30000000000000004,0.14849806600250304
"ada ( GB ( n_estimators = 5 ) ; n_estimators = 3 , learning_rate = 0.5 )","ada ( GB ( n_estimators = 5 ) ; n_estimators = 3 , learning_rate = 0.5 )",0,0.95,0.050000000000000044,0.18642394000198692
vote ( RF ( max_depth = 50 ) ),vote ( RF ( max_depth = 50 ) ),3,1.0,0.0,1.3132930300052976
bag ( KNN ( n_neighbors = 3 ) ; max_features = 0.1 ),bag ( KNN ( n_neighbors = 3 ) ; max_features = 0.1 ),0,0.75,0.25,0.10261605800769757
"stack ( RF ( n_estimators = 10 ) , KNN ( n_neighbors = 50 ) , NB ( var_smoothing = 1e-7 ) )","stack ( RF ( n_estimators = 10 ) , KNN ( n_neighbors = 50 ) , NB ( var_smoothing = 1e-7 ) )",0,0.95,0.050000000000000044,1.538055347991758
"vote ( RF ( n_estimators = 10 , max_depth = 10 ) , RF ( n_estimators = 5 ) )","vote ( RF ( n_estimators = 10 , max_depth = 10 ) , RF ( n_estimators = 5 ) )",0,0.95,0.050000000000000044,0.11198254699411336
ada ( RF ( max_depth = 5 ) ; learning_rate = 0.1 ),ada ( RF ( max_depth = 5 ) ; learning_rate = 0.1 ),2,1.0,0.0,1.6362430059962207
vote ( RF ( max_depth = 50 ) ),vote ( RF ( max_depth = 50 ) ),0,1.0,0.0,1.2243019080051454
vote ( XGB ( max_depth = 5 ) ),vote ( XGB ( max_depth = 5 ) ),2,1.0,0.0,1.9195386079954915
bag ( XGB ( n_estimators = 3 ) ),bag ( XGB ( n_estimators = 3 ) ),25,1.0,0.0,1.853321025002515
"vote ( KNN ( n_neighbors = 2 ) , LR ( penalty = l1 ) , DT ( max_depth = 2 , min_samples_split = 5 ) , LR ( C = 10 ) , DT ( max_depth = 10 , criterion = log_loss , min_samples_split = 0.4 ) )","vote ( KNN ( n_neighbors = 2 ) , LR ( penalty = l1 ) , DT ( max_depth = 2 , min_samples_split = 5 ) , LR ( C = 10 ) , DT ( max_depth = 10 , criterion = log_loss , min_samples_split = 0.4 ) )",0,0.95,0.050000000000000044,2.343747250008164
ada ( GB ( learning_rate = 0.5 ) ; n_estimators = 50 ),ada ( GB ( learning_rate = 0.5 ) ; n_estimators = 50 ),0,0.95,0.050000000000000044,1.1178764059877722
bag ( XGB ( n_estimators = 10 ) ),bag ( XGB ( n_estimators = 10 ) ),5,1.0,0.0,2.657387260987889
stack ( XGB ( n_estimators = 50 ) ),stack ( XGB ( n_estimators = 50 ) ),0,0.95,0.050000000000000044,4.992294191004476
bag ( RF ( max_depth = 5 ) ),bag ( RF ( max_depth = 5 ) ),14,1.0,0.0,5.736274798997329
bag ( RF ( max_depth = 5 ) ),bag ( RF ( max_depth = 5 ) ),0,1.0,0.0,5.7688421810016735
"bag ( XGB ( n_estimators = 50 , max_depth = 5 ) )","bag ( XGB ( n_estimators = 50 , max_depth = 5 ) )",5,1.0,0.0,6.572187413999927
bag ( LR ( penalty = l2 ) ),bag ( LR ( penalty = l2 ) ),1,1.0,0.0,8.054001330994652
bag ( RF ( max_depth = 50 ) ; n_estimators = 50 ),bag ( RF ( max_depth = 50 ) ; n_estimators = 50 ),3,1.0,0.0,9.084932084006141
"vote ( GB ( n_estimators = 5 , learning_rate = 10 ) ; voting = soft )","vote ( GB ( n_estimators = 5 , learning_rate = 10 ) ; voting = soft )",0,1.0,0.0,0.09407765000651125
"vote ( RF ( n_estimators = 3 , max_depth = 5 ) )","vote ( RF ( n_estimators = 3 , max_depth = 5 ) )",0,0.8,0.19999999999999996,0.02170825000212062
ada ( RF ( n_estimators = 5 ) ; learning_rate = 0.1 ),ada ( RF ( n_estimators = 5 ) ; learning_rate = 0.1 ),0,0.95,0.050000000000000044,0.1204119400063064
bag ( NB ( var_smoothing = 1e-8 ) ),bag ( NB ( var_smoothing = 1e-8 ) ),7,0.95,0.050000000000000044,0.2143427669943776
"ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 10 , learning_rate = 0.5 )","ada ( GB ( n_estimators = 5 , learning_rate = 10 ) ; n_estimators = 10 , learning_rate = 0.5 )",0,1.0,0.0,0.09879880900552962
"bag ( RF ( n_estimators = 1 , max_depth = 10 ) )","bag ( RF ( n_estimators = 1 , max_depth = 10 ) )",1,0.9,0.09999999999999998,0.16532668299623765
"ada ( RF ( n_estimators = 1 , max_depth = 50 ) ; algorithm = SAMME )","ada ( RF ( n_estimators = 1 , max_depth = 50 ) ; algorithm = SAMME )",2,0.9,0.09999999999999998,0.3458909949986264
"bag ( RF ( n_estimators = 3 , max_depth = 50 ) )","bag ( RF ( n_estimators = 3 , max_depth = 50 ) )",4,0.95,0.050000000000000044,0.1968302799941739
"stack ( XGB ( n_estimators = 1 , max_depth = 10 ) , KNN ( n_neighbors = 2 ) ; final_estimator = GB , cv = 1 )","stack ( XGB ( n_estimators = 1 , max_depth = 10 ) , KNN ( n_neighbors = 2 ) ; final_estimator = GB , cv = 1 )",0,0.8,0.19999999999999996,0.38832037699467037
vote ( XGB ( max_depth = 3 ) ),vote ( XGB ( max_depth = 3 ) ),1,1.0,0.0,0.7602055850002216
"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) )","bag ( XGB ( n_estimators = 1 , max_depth = 50 ) )",1,1.0,0.0,0.5525337460130686
"stack ( XGB ( n_estimators = 3 ) , KNN ( n_neighbors = 50 ) )","stack ( XGB ( n_estimators = 3 ) , KNN ( n_neighbors = 50 ) )",0,0.95,0.050000000000000044,0.8079798840044532
vote ( GB ( n_estimators = 50 ) ),vote ( GB ( n_estimators = 50 ) ),0,0.95,0.050000000000000044,0.8851267569989432
bag ( XGB ( n_estimators = 5 ) ),bag ( XGB ( n_estimators = 5 ) ),7,1.0,0.0,0.8820245029928628
"bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )",1,0.95,0.050000000000000044,0.7973428179975599
"bag ( GB ( n_estimators = 10 , learning_rate = 0.5 ) )","bag ( GB ( n_estimators = 10 , learning_rate = 0.5 ) )",4,1.0,0.0,1.156162086990662
stack ( RF ( max_depth = 2 ) ),stack ( RF ( max_depth = 2 ) ),2,1.0,0.0,1.5510051720048068
bag ( RF ( max_depth = 10 ) ; max_features = 10 ),bag ( RF ( max_depth = 10 ) ; max_features = 10 ),1,1.0,0.0,1.7208062969875755
bag ( XGB ( max_depth = 1 ) ),bag ( XGB ( max_depth = 1 ) ),1,1.0,0.0,1.9880946589983068
"ada ( GB ( n_estimators = 10 , learning_rate = 10 ) ; n_estimators = 10 , learning_rate = 0.5 )","ada ( GB ( n_estimators = 10 , learning_rate = 10 ) ; n_estimators = 10 , learning_rate = 0.5 )",0,0.95,0.050000000000000044,0.27144818799570203
ada ( RF ( n_estimators = 3 ) ; algorithm = SAMME ),ada ( RF ( n_estimators = 3 ) ; algorithm = SAMME ),2,1.0,0.0,0.1469305109931156
"vote ( GB ( n_estimators = 10 , learning_rate = 0.5 ) )","vote ( GB ( n_estimators = 10 , learning_rate = 0.5 ) )",0,0.95,0.050000000000000044,0.314233081007842
"ada ( RF ( n_estimators = 3 , max_depth = 10 ) ; algorithm = SAMME )","ada ( RF ( n_estimators = 3 , max_depth = 10 ) ; algorithm = SAMME )",0,1.0,0.0,0.2329179059888702
bag ( SVM ( kernel = linear ) ),bag ( SVM ( kernel = linear ) ),6,1.0,0.0,0.5139951710007153
bag ( RF ( n_estimators = 3 ) ),bag ( RF ( n_estimators = 3 ) ),1,1.0,0.0,0.32535082200774923
"bag ( GB ( n_estimators = 2 , learning_rate = 0.1 ) )","bag ( GB ( n_estimators = 2 , learning_rate = 0.1 ) )",4,1.0,0.0,0.7209606550022727
"vote ( RF ( n_estimators = 3 , max_depth = 50 ) )","vote ( RF ( n_estimators = 3 , max_depth = 50 ) )",0,0.8,0.19999999999999996,0.06270357700122986
ada ( RF ( max_depth = 50 ) ; n_estimators = 5 ),ada ( RF ( max_depth = 50 ) ; n_estimators = 5 ),1,1.0,0.0,1.1115256610064534
"vote ( XGB ( n_estimators = 5 , max_depth = 2 ) )","vote ( XGB ( n_estimators = 5 , max_depth = 2 ) )",0,0.95,0.050000000000000044,0.09405682999931742
vote ( XGB ( max_depth = 10 ) ),vote ( XGB ( max_depth = 10 ) ),0,1.0,0.0,0.8032213359983871
"vote ( KNN ( n_neighbors = 3 ) , LR ( C = 0.1 , max_iter = 3 ) , XGB ( max_depth = 3 ) )","vote ( KNN ( n_neighbors = 3 ) , LR ( C = 0.1 , max_iter = 3 ) , XGB ( max_depth = 3 ) )",0,0.85,0.15000000000000002,0.8164722560031805
ada ( RF ( max_depth = 50 ) ; learning_rate = 0.1 ),ada ( RF ( max_depth = 50 ) ; learning_rate = 0.1 ),0,1.0,0.0,1.0618692639982328
ada ( RF ( max_depth = 50 ) ; n_estimators = 2 ),ada ( RF ( max_depth = 50 ) ; n_estimators = 2 ),0,1.0,0.0,0.9529357839928707
bag ( GB ( n_estimators = 10 ) ),bag ( GB ( n_estimators = 10 ) ),12,1.0,0.0,2.3113745599985123
ada ( RF ( max_depth = 5 ) ; n_estimators = 50 ),ada ( RF ( max_depth = 5 ) ; n_estimators = 50 ),0,1.0,0.0,0.8699457119946601
"ada ( RF ( max_depth = 2 ) ; n_estimators = 3 , learning_rate = 0.5 )","ada ( RF ( max_depth = 2 ) ; n_estimators = 3 , learning_rate = 0.5 )",0,1.0,0.0,2.5340659069916
stack ( RF ( max_depth = 10 ) ),stack ( RF ( max_depth = 10 ) ),1,1.0,0.0,3.4615078540082322
"bag ( RF ( n_estimators = 50 , max_depth = 1 ) )","bag ( RF ( n_estimators = 50 , max_depth = 1 ) )",0,0.85,0.15000000000000002,2.6199706379993586
bag ( RF ( max_depth = 10 ) ),bag ( RF ( max_depth = 10 ) ),6,1.0,0.0,4.828010295997956
bag ( RF ( max_depth = 10 ) ),bag ( RF ( max_depth = 10 ) ),0,1.0,0.0,5.000351805007085
bag ( RF ( max_depth = 10 ) ),bag ( RF ( max_depth = 10 ) ),0,1.0,0.0,5.100149168996722
"bag ( RF ( max_depth = 5 ) ; n_estimators = 10 , max_features = 10 )","bag ( RF ( max_depth = 5 ) ; n_estimators = 10 , max_features = 10 )",0,1.0,0.0,5.042984776999219
bag ( XGB ( max_depth = 50 ) ),bag ( XGB ( max_depth = 50 ) ),16,1.0,0.0,5.259765962997335
"bag ( RF ( max_depth = 5 ) ; n_estimators = 50 , max_samples = 0.1 )","bag ( RF ( max_depth = 5 ) ; n_estimators = 50 , max_samples = 0.1 )",0,0.95,0.050000000000000044,6.60110426999745
"vote ( DT ( max_depth = 50 , criterion = gini ) )","vote ( DT ( max_depth = 50 , criterion = gini ) )",0,0.95,0.050000000000000044,0.05466172700107563
"vote ( NB ( var_smoothing = 1e-8 ) , DT ( max_depth = 10 , criterion = entropy ) )","vote ( NB ( var_smoothing = 1e-8 ) , DT ( max_depth = 10 , criterion = entropy ) )",0,0.95,0.050000000000000044,0.04250379200675525
bag ( SVM ( kernel = sigmoid ) ),bag ( SVM ( kernel = sigmoid ) ),1,0.1,0.9,0.18688919299165718
bag ( SVM ( kernel = rbf ) ),bag ( SVM ( kernel = rbf ) ),1,0.75,0.25,0.12389379000524059
"bag ( RF ( n_estimators = 1 , max_depth = 5 ) )","bag ( RF ( n_estimators = 1 , max_depth = 5 ) )",0,1.0,0.0,0.16996276700228918
bag ( KNN ( n_neighbors = 1 ) ),bag ( KNN ( n_neighbors = 1 ) ),1,0.7,0.30000000000000004,0.07660422199114691
"bag ( RF ( n_estimators = 3 , max_depth = 5 ) )","bag ( RF ( n_estimators = 3 , max_depth = 5 ) )",3,1.0,0.0,0.3118991880037356
"ada ( RF ( max_depth = 50 ) ; n_estimators = 10 , learning_rate = 10 )","ada ( RF ( max_depth = 50 ) ; n_estimators = 10 , learning_rate = 10 )",2,1.0,0.0,0.9935710220015608
bag ( KNN ( n_neighbors = 50 ) ),bag ( KNN ( n_neighbors = 50 ) ),5,0.75,0.25,0.09573603099852335
stack ( GB ( n_estimators = 10 ) ; final_estimator = RF ),stack ( GB ( n_estimators = 10 ) ; final_estimator = RF ),0,0.9,0.09999999999999998,1.1687659739982337
"ada ( DT ( max_depth = 50 , criterion = log_loss , min_samples_split = 0.2 ) ; n_estimators = 50 , learning_rate = 0.1 )","ada ( DT ( max_depth = 50 , criterion = log_loss , min_samples_split = 0.2 ) ; n_estimators = 50 , learning_rate = 0.1 )",0,0.95,0.050000000000000044,0.43522607498744037
"vote ( SVM ( kernel = linear ) , RF ( max_depth = 5 ) )","vote ( SVM ( kernel = linear ) , RF ( max_depth = 5 ) )",1,1.0,0.0,0.8715873899927828
ada ( RF ( max_depth = 50 ) ; learning_rate = 50 ),ada ( RF ( max_depth = 50 ) ; learning_rate = 50 ),0,0.95,0.050000000000000044,1.0823369360005017
"bag ( GB ( n_estimators = 10 , learning_rate = 0.1 ) )","bag ( GB ( n_estimators = 10 , learning_rate = 0.1 ) )",6,1.0,0.0,2.284883529995568
bag ( RF ( n_estimators = 50 ) ),bag ( RF ( n_estimators = 50 ) ),4,0.95,0.050000000000000044,3.467088221994345
bag ( RF ( max_depth = 5 ) ; max_samples = 10 ),bag ( RF ( max_depth = 5 ) ; max_samples = 10 ),1,1.0,0.0,5.73309730598703
bag ( RF ( max_depth = 50 ) ),bag ( RF ( max_depth = 50 ) ),10,1.0,0.0,5.875202397990506
bag ( RF ( max_depth = 50 ) ),bag ( RF ( max_depth = 50 ) ),0,1.0,0.0,5.895446800001082
bag ( RF ( max_depth = 50 ) ),bag ( RF ( max_depth = 50 ) ),0,1.0,0.0,5.702238889993168
bag ( RF ( max_depth = 50 ) ),bag ( RF ( max_depth = 50 ) ),0,1.0,0.0,5.857546539991745
bag ( RF ( max_depth = 10 ) ; max_features = 0.1 ),bag ( RF ( max_depth = 10 ) ; max_features = 0.1 ),0,0.9,0.09999999999999998,5.827976453001611
bag ( XGB ( max_depth = 10 ) ),bag ( XGB ( max_depth = 10 ) ),15,1.0,0.0,6.091374479001388
bag ( XGB ( max_depth = 5 ) ),bag ( XGB ( max_depth = 5 ) ),10,1.0,0.0,6.027186238992726
bag ( RF ( max_depth = 5 ) ; n_estimators = 50 ),bag ( RF ( max_depth = 5 ) ; n_estimators = 50 ),0,1.0,0.0,7.445181276998483
bag ( LR ( penalty = l1 ) ; max_samples = 10 ),bag ( LR ( penalty = l1 ) ; max_samples = 10 ),0,0.85,0.15000000000000002,0.1702466520073358
"bag ( RF ( n_estimators = 10 , max_depth = 10 ) ; n_estimators = 2 , max_samples = 1.0 )","bag ( RF ( n_estimators = 10 , max_depth = 10 ) ; n_estimators = 2 , max_samples = 1.0 )",0,1.0,0.0,0.24324875000456814
stack ( LR ( penalty = elasticnet ) ),stack ( LR ( penalty = elasticnet ) ),0,0.85,0.15000000000000002,0.43609702099638525
"stack ( SVM ( kernel = sigmoid ) , KNN ( n_neighbors = 2 ) )","stack ( SVM ( kernel = sigmoid ) , KNN ( n_neighbors = 2 ) )",0,0.85,0.15000000000000002,0.40124101300898474
stack ( SVM ( kernel = linear ) ),stack ( SVM ( kernel = linear ) ),4,1.0,0.0,0.4141231429966865
ada ( RF ( n_estimators = 10 ) ; algorithm = SAMME ),ada ( RF ( n_estimators = 10 ) ; algorithm = SAMME ),1,0.95,0.050000000000000044,0.14833981200354174
bag ( NB ( var_smoothing = 1e-6 ) ),bag ( NB ( var_smoothing = 1e-6 ) ),1,0.95,0.050000000000000044,0.11115313500340562
"bag ( GB ( n_estimators = 2 , learning_rate = 50 ) )","bag ( GB ( n_estimators = 2 , learning_rate = 50 ) )",1,1.0,0.0,0.48567592501058243
"stack ( KNN ( n_neighbors = 50 ) , RF ( n_estimators = 3 , max_depth = 5 ) , RF ( n_estimators = 10 ) )","stack ( KNN ( n_neighbors = 50 ) , RF ( n_estimators = 3 , max_depth = 5 ) , RF ( n_estimators = 10 ) )",0,0.95,0.050000000000000044,1.1081620440090774
bag ( RF ( n_estimators = 10 ) ),bag ( RF ( n_estimators = 10 ) ),1,0.95,0.050000000000000044,0.9673361699969973
"bag ( RF ( n_estimators = 10 , max_depth = 10 ) )","bag ( RF ( n_estimators = 10 , max_depth = 10 ) )",0,0.95,0.050000000000000044,1.070054166004411
bag ( GB ( n_estimators = 5 ) ),bag ( GB ( n_estimators = 5 ) ),14,1.0,0.0,1.4671004380070372
"bag ( GB ( n_estimators = 5 , learning_rate = 0.5 ) )","bag ( GB ( n_estimators = 5 , learning_rate = 0.5 ) )",3,0.95,0.050000000000000044,1.486390473000938
bag ( RF ( max_depth = 5 ) ; n_estimators = 3 ),bag ( RF ( max_depth = 5 ) ; n_estimators = 3 ),0,1.0,0.0,2.151692589002778
bag ( RF ( max_depth = 50 ) ; n_estimators = 5 ),bag ( RF ( max_depth = 50 ) ; n_estimators = 5 ),0,0.95,0.050000000000000044,3.130123550989083
"stack ( RF ( max_depth = 2 ) , KNN ( n_neighbors = 3 ) )","stack ( RF ( max_depth = 2 ) , KNN ( n_neighbors = 3 ) )",0,1.0,0.0,2.533132904995
"stack ( KNN ( n_neighbors = 3 ) , XGB ( max_depth = 3 ) )","stack ( KNN ( n_neighbors = 3 ) , XGB ( max_depth = 3 ) )",0,1.0,0.0,3.899652278996655
bag ( RF ( max_depth = 5 ) ; max_samples = 50 ),bag ( RF ( max_depth = 5 ) ; max_samples = 50 ),0,1.0,0.0,5.0002602849999676
bag ( RF ( max_depth = 3 ) ),bag ( RF ( max_depth = 3 ) ),1,1.0,0.0,5.016592348998529
bag ( RF ( max_depth = 2 ) ),bag ( RF ( max_depth = 2 ) ),3,1.0,0.0,4.362643201005994
bag ( RF ( max_depth = 3 ) ),bag ( RF ( max_depth = 3 ) ),0,1.0,0.0,3.924139886003104
bag ( XGB ( max_depth = 3 ) ),bag ( XGB ( max_depth = 3 ) ),12,1.0,0.0,5.326820709000458
"bag ( GB ( n_estimators = 50 , learning_rate = 0.1 ) )","bag ( GB ( n_estimators = 50 , learning_rate = 0.1 ) )",7,1.0,0.0,5.400565979012754
"vote ( NB ( var_smoothing = 1e-8 ) , DT ( max_depth = 50 , criterion = gini ) )","vote ( NB ( var_smoothing = 1e-8 ) , DT ( max_depth = 50 , criterion = gini ) )",0,0.95,0.050000000000000044,0.0426926849904703
"vote ( SVM ( kernel = sigmoid ) , RF ( n_estimators = 3 , max_depth = 50 ) )","vote ( SVM ( kernel = sigmoid ) , RF ( n_estimators = 3 , max_depth = 50 ) )",0,0.4,0.6,0.07229872699826956
bag ( SVM ( C = 0.5 ) ),bag ( SVM ( C = 0.5 ) ),1,0.75,0.25,0.1875657820055494
"vote ( SVM ( kernel = linear ) , RF ( n_estimators = 10 , max_depth = 3 ) )","vote ( SVM ( kernel = linear ) , RF ( n_estimators = 10 , max_depth = 3 ) )",0,1.0,0.0,0.17941600001358893
bag ( KNN ( n_neighbors = 5 ) ),bag ( KNN ( n_neighbors = 5 ) ),2,0.75,0.25,0.12895384499279317
