gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
15,0,0.4747651006711409,0.2970685720475256,0.2684563758389261,1.0,0.40241448692152915,78,78.56,10,6.8,12,9.68,19.68,30,0,0.0,0,0.0,2,6.8,13,2.702983989774929,0.88,0.0002760887145996094,31.957298040390015
16,0,0.4754362416107383,0.27163341547081854,0.2684563758389261,1.0,0.40241448692152915,78,80.1,10,7.2,12,10.02,21.02,30,0,0.0,0,0.0,2,7.2,13,2.5152595516655727,0.98,0.0003075599670410156,41.08985185623169
17,0,0.5175838926174496,0.3055560752332244,0.25503355704697983,1.0,0.40643863179074446,77,84.18,7,7.34,10,10.2,21.6,21,0,0.0,0,0.0,2,7.34,14,2.623364407840918,0.94,0.0002765655517578125,27.285115718841553
18,0,0.45583892617449656,0.26086183833258714,0.25503355704697983,1.0,0.40643863179074446,77,81.12,7,6.74,10,9.72,19.82,21,0,0.0,0,0.0,1,6.74,15,3.19955354028384,0.96,0.00027251243591308594,35.61539268493652
19,0,0.5179865771812081,0.29270576217998984,0.25503355704697983,1.0,0.40643863179074446,77,86.14,7,6.7,10,9.74,19.74,21,0,0.0,0,0.0,2,6.7,14,2.659215781283755,1.0,0.00027751922607421875,24.00810956954956
20,0,0.4508724832214765,0.25236573555770564,0.25503355704697983,1.0,0.40643863179074446,77,90.96,7,7.4,10,10.48,22.74,21,0,0.0,0,0.0,2,7.4,19,4.040610178208843,0.98,0.00027561187744140625,52.69259214401245
21,0,0.4793288590604027,0.274055995898444,0.25503355704697983,1.0,0.40643863179074446,77,86.54,7,8.44,10,11.02,25.34,21,0,0.0,0,0.0,1,8.44,19,3.74252997479578,0.94,0.00027632713317871094,38.03488755226135
22,0,0.41999999999999993,0.2306346910255974,0.24832214765100669,1.0,0.4104627766599598,105,82.02,9,7.3,12,10.24,21.96,29,0,0.0,0,0.0,1,7.3,14,2.837432009434458,0.94,0.0002913475036621094,45.75742959976196
23,0,0.43221476510067114,0.2303998596158905,0.24832214765100669,1.0,0.4104627766599598,105,86.18,9,7.94,12,10.78,24.0,29,0,0.0,0,0.0,2,7.94,15,2.7878014159358404,0.94,0.0002779960632324219,35.15992832183838
24,0,0.4503355704697986,0.2560286133844855,0.24832214765100669,1.0,0.4104627766599598,105,92.1,9,7.1,12,10.14,21.4,29,0,0.0,0,0.0,2,7.1,15,2.7645717829090897,0.96,0.00028705596923828125,28.634228706359863
25,0,0.41785234899328855,0.21661872057823217,0.24832214765100669,1.0,0.4104627766599598,105,98.64,9,8.2,12,11.0,24.94,29,0,0.0,0,0.0,1,8.2,20,3.7742413753208304,0.98,0.0002722740173339844,37.504677534103394
26,0,0.48161073825503353,0.24845474421053884,0.24832214765100669,1.0,0.4104627766599598,105,107.64,9,8.0,12,10.82,24.32,29,0,0.0,0,0.0,2,8.0,15,3.1493439550069433,0.94,0.0002751350402832031,36.82663917541504
27,0,0.41436241610738256,0.21886938144669482,0.24832214765100669,1.0,0.4104627766599598,105,108.38,9,8.12,12,11.1,25.36,29,0,0.0,0,0.0,3,8.12,14,2.0960604446807114,0.9,0.0002753734588623047,43.27612805366516
28,0,0.4503355704697986,0.22631784038262664,0.24832214765100669,1.0,0.4104627766599598,105,111.98,9,7.8,12,10.86,24.26,29,0,0.0,0,0.0,2,7.8,13,2.4907993963089563,0.96,0.0002884864807128906,30.54059910774231
29,0,0.4259060402684563,0.24483387053484623,0.24832214765100669,1.0,0.4104627766599598,105,115.84,9,7.46,12,10.84,23.72,29,0,0.0,0,0.0,1,7.46,12,2.628027894114691,0.98,0.0002880096435546875,32.735321044921875
30,0,0.4292617449664429,0.2318457711514894,0.24832214765100669,1.0,0.4104627766599598,105,122.84,9,7.52,12,10.72,23.52,29,0,0.0,0,0.0,2,7.52,12,2.5414121094785243,0.94,0.0002739429473876953,43.1743540763855
31,0,0.42295302013422814,0.21721542607965771,0.24832214765100669,1.0,0.4104627766599598,105,133.26,9,7.76,12,10.82,23.92,29,0,0.0,0,0.0,2,7.76,16,2.818017829928675,0.92,0.0002830028533935547,49.075215101242065
32,0,0.44724832214765103,0.2596604657960276,0.24832214765100669,1.0,0.4104627766599598,105,143.56,9,7.58,12,10.74,23.68,29,0,0.0,0,0.0,1,7.58,17,2.665654569841015,0.9,0.0002818107604980469,34.57233285903931
33,0,0.40765100671140936,0.19912338855165715,0.24832214765100669,1.0,0.4104627766599598,105,142.1,9,7.66,12,10.7,23.54,29,0,0.0,0,0.0,2,7.66,13,2.6388773123030473,0.88,0.00027823448181152344,51.21328520774841
34,0,0.39288590604026846,0.18338837446133993,0.24832214765100669,1.0,0.4104627766599598,105,139.7,9,8.18,12,10.9,24.78,29,0,0.0,0,0.0,1,8.18,12,2.5450231545396313,0.94,0.00028252601623535156,47.82550001144409
35,0,0.46241610738255035,0.2543624161073825,0.24832214765100669,1.0,0.4104627766599598,105,128.52,9,7.44,12,10.3,22.32,29,0,0.0,0,0.0,1,7.44,12,2.7565136217582484,0.94,0.0002853870391845703,46.729798793792725
36,0,0.4297986577181207,0.2161030471864942,0.24832214765100669,1.0,0.4104627766599598,105,124.0,9,8.04,12,10.74,24.22,29,0,0.0,0,0.0,4,8.04,12,2.320802113274545,0.98,0.00028824806213378906,41.18162131309509
37,0,0.48241610738255036,0.26162668124050686,0.24832214765100669,1.0,0.4104627766599598,105,121.98,9,8.04,12,10.64,23.68,29,0,0.0,0,0.0,3,8.04,16,3.030188247671509,0.98,0.0003151893615722656,29.40519404411316
38,0,0.471006711409396,0.2764895085860982,0.24832214765100669,1.0,0.4104627766599598,105,127.9,9,8.7,12,11.2,26.2,29,0,0.0,0,0.0,3,8.7,15,2.4011051877102303,0.94,0.0002753734588623047,41.23115944862366
39,0,0.4398657718120805,0.24143248458027172,0.24832214765100669,1.0,0.4104627766599598,105,128.44,9,7.82,12,10.7,23.78,29,0,0.0,0,0.0,1,7.82,14,2.9185542968520335,0.96,0.00028324127197265625,38.86401295661926
40,0,0.4175838926174496,0.2322585597062502,0.24832214765100669,1.0,0.4104627766599598,105,125.06,9,8.46,12,11.2,25.82,29,0,0.0,0,0.0,3,8.46,14,2.7420385683290602,0.96,0.00027632713317871094,44.33565139770508
41,0,0.4834899328859061,0.2461576626536606,0.24832214765100669,1.0,0.4104627766599598,105,127.02,9,7.24,12,10.42,22.22,29,0,0.0,0,0.0,2,7.24,14,2.9176451225645126,0.98,0.00030493736267089844,35.848562240600586
42,0,0.3775838926174497,0.1570344169816015,0.24832214765100669,1.0,0.4104627766599598,105,121.16,9,6.46,12,9.94,20.06,29,0,0.0,0,0.0,1,6.46,13,2.73458574260773,1.0,0.00027942657470703125,47.011897802352905
43,0,0.46496644295302014,0.2509673730075489,0.24832214765100669,1.0,0.4104627766599598,105,126.36,9,6.72,12,10.08,20.84,29,0,0.0,0,0.0,1,6.72,14,2.799708439630594,1.0,0.00027561187744140625,36.76973843574524
44,0,0.4571812080536912,0.2354189458953603,0.24832214765100669,1.0,0.4104627766599598,105,127.1,9,5.78,12,9.42,17.86,29,0,0.0,0,0.0,1,5.78,12,2.6518380225721145,0.96,0.0002777576446533203,46.55443024635315
45,0,0.4877852348993288,0.25785944111911513,0.24832214765100669,1.0,0.4104627766599598,105,110.58,9,6.86,12,10.14,21.22,29,0,0.0,0,0.0,1,6.86,13,2.7479862756987288,0.98,0.0002751350402832031,42.67260694503784
46,0,0.4281879194630872,0.2114211139822672,0.24832214765100669,1.0,0.4104627766599598,105,114.76,9,7.26,12,10.46,22.54,29,0,0.0,0,0.0,2,7.26,14,2.655836852623877,0.98,0.0002779960632324219,41.57301950454712
47,0,0.4153020134228187,0.21357742068268198,0.24832214765100669,1.0,0.4104627766599598,105,107.1,9,8.02,12,11.24,25.6,29,0,0.0,0,0.0,3,8.02,13,2.394636864805542,1.0,0.0002803802490234375,45.728971004486084
48,0,0.4795973154362417,0.2603099883446284,0.24832214765100669,1.0,0.4104627766599598,105,110.4,9,7.56,12,10.84,24.0,29,0,0.0,0,0.0,2,7.56,13,2.990870462331824,0.98,0.0002830028533935547,40.22755551338196
49,0,0.4406711409395973,0.20952332214220934,0.24832214765100669,1.0,0.4104627766599598,105,109.96,9,8.24,12,11.04,25.18,29,0,0.0,0,0.0,3,8.24,14,2.8034963593225326,1.0,0.00028634071350097656,47.83668065071106
50,0,0.42751677852348996,0.22702129730336976,0.24832214765100669,1.0,0.4104627766599598,105,110.48,9,6.84,12,10.16,21.22,29,0,0.0,0,0.0,1,6.84,15,3.0796236186672328,0.94,0.00028705596923828125,35.999187707901
