model_string,cache_key,hit_count,accuracy,mae,training_time_sec
"vote ( SVM ( C = 10 , kernel = linear ) , NB ( var_smoothing = 1e-8 ) )","vote ( SVM ( C = 10 , kernel = linear ) , NB ( var_smoothing = 1e-8 ) )",0,0.953125,0.046875,0.003614274000938167
vote ( KNN ( n_neighbors = 50 ) ),vote ( KNN ( n_neighbors = 50 ) ),4,0.953125,0.046875,0.0007576979987788945
"vote ( RF ( n_estimators = 50 , max_depth = 5 ) , XGB ( n_estimators = 50 ) )","vote ( RF ( n_estimators = 50 , max_depth = 5 ) , XGB ( n_estimators = 50 ) )",0,0.90625,0.09375,0.08375590200012084
stack ( SVM ( C = 1.0 ) ),stack ( SVM ( C = 1.0 ) ),6,0.96875,0.03125,0.01248598400161427
stack ( KNN ( n_neighbors = 3 ) ),stack ( KNN ( n_neighbors = 3 ) ),4,0.96875,0.03125,0.08621037500051898
vote ( LR ( penalty = l1 ) ),vote ( LR ( penalty = l1 ) ),1,0.96875,0.03125,0.0015185130014288006
stack ( KNN ( n_neighbors = 10 ) ; cv = 2 ),stack ( KNN ( n_neighbors = 10 ) ; cv = 2 ),2,0.96875,0.03125,0.04769311500058393
"bag ( SVM ( C = 1.0 , kernel = rbf ) )","bag ( SVM ( C = 1.0 , kernel = rbf ) )",1,0.96875,0.03125,0.02117241300038586
stack ( NB ( var_smoothing = 1e-9 ) ; cv = 10 ),stack ( NB ( var_smoothing = 1e-9 ) ; cv = 10 ),0,0.953125,0.046875,0.008274724999864702
bag ( NB ( var_smoothing = 1e-6 ) ),bag ( NB ( var_smoothing = 1e-6 ) ),14,0.953125,0.046875,0.011055720000513247
"stack ( SVM ( C = 0.1 , kernel = linear ) )","stack ( SVM ( C = 0.1 , kernel = linear ) )",0,0.96875,0.03125,0.012197046000437695
stack ( LR ( C = 10 ) ; final_estimator = LR ),stack ( LR ( C = 10 ) ; final_estimator = LR ),1,0.953125,0.046875,0.021069761000035214
"stack ( DT ( criterion = gini ) , LR ( C = 0.5 ) , SVM ( C = 0.1 ) , NB ( var_smoothing = 1e-7 ) , LR ( penalty = l1 ) )","stack ( DT ( criterion = gini ) , LR ( C = 0.5 ) , SVM ( C = 0.1 ) , NB ( var_smoothing = 1e-7 ) , LR ( penalty = l1 ) )",0,0.953125,0.046875,0.09159050400012347
bag ( GB ( learning_rate = 1.0 ) ),bag ( GB ( learning_rate = 1.0 ) ),1,0.9375,0.0625,1.0839028310001595
stack ( LR ( penalty = l1 ) ; final_estimator = XGB ),stack ( LR ( penalty = l1 ) ; final_estimator = XGB ),0,0.96875,0.03125,0.008071469001151854
vote ( NB ( var_smoothing = 1e-8 ) ),vote ( NB ( var_smoothing = 1e-8 ) ),1,0.953125,0.046875,0.0011231040007260162
"stack ( SVM ( C = 50 , kernel = poly ) )","stack ( SVM ( C = 50 , kernel = poly ) )",4,0.96875,0.03125,0.00930344399966998
stack ( SVM ( C = 0.1 ) ),stack ( SVM ( C = 0.1 ) ),7,0.96875,0.03125,0.014046780999706243
"stack ( SVM ( C = 50 , kernel = rbf ) )","stack ( SVM ( C = 50 , kernel = rbf ) )",1,0.921875,0.078125,0.00997065699993982
"stack ( DT ( max_depth = 2 , min_samples_leaf = 5 ) ; final_estimator = SVM , cv = 2 )","stack ( DT ( max_depth = 2 , min_samples_leaf = 5 ) ; final_estimator = SVM , cv = 2 )",0,0.90625,0.09375,0.013702879999982542
"bag ( LR ( C = 0.5 , max_iter = 3 ) )","bag ( LR ( C = 0.5 , max_iter = 3 ) )",2,0.96875,0.03125,0.017639867999605485
bag ( SVM ( kernel = poly ) ),bag ( SVM ( kernel = poly ) ),5,0.9375,0.0625,0.012931190000017523
bag ( KNN ( n_neighbors = 10 ) ),bag ( KNN ( n_neighbors = 10 ) ),28,0.96875,0.03125,0.004577301000608713
bag ( KNN ( n_neighbors = 3 ) ),bag ( KNN ( n_neighbors = 3 ) ),15,0.96875,0.03125,0.005760321999332518
"bag ( GB ( n_estimators = 5 ) ; n_estimators = 10 , max_features = 0.5 )","bag ( GB ( n_estimators = 5 ) ; n_estimators = 10 , max_features = 0.5 )",0,0.921875,0.078125,0.0792827050008782
"stack ( SVM ( C = 1.0 , kernel = sigmoid ) )","stack ( SVM ( C = 1.0 , kernel = sigmoid ) )",1,0.953125,0.046875,0.011986579000222264
"stack ( RF ( n_estimators = 5 , max_depth = 50 ) )","stack ( RF ( n_estimators = 5 , max_depth = 50 ) )",1,0.921875,0.078125,0.04534500800036767
"stack ( DT ( max_depth = 50 , criterion = log_loss ) )","stack ( DT ( max_depth = 50 , criterion = log_loss ) )",4,0.875,0.125,0.03833512100027292
bag ( SVM ( C = 10 ) ),bag ( SVM ( C = 10 ) ),23,0.96875,0.03125,0.019274788999609882
"stack ( DT ( max_depth = 10 , min_samples_leaf = 0.2 ) , XGB ( n_estimators = 2 ) , SVM ( kernel = rbf ) )","stack ( DT ( max_depth = 10 , min_samples_leaf = 0.2 ) , XGB ( n_estimators = 2 ) , SVM ( kernel = rbf ) )",0,0.96875,0.03125,0.13642865600013465
"bag ( LR ( C = 0.5 , max_iter = 2 ) )","bag ( LR ( C = 0.5 , max_iter = 2 ) )",5,0.984375,0.015625,0.015113447001567692
"stack ( GB ( n_estimators = 10 ) , RF ( n_estimators = 5 ) )","stack ( GB ( n_estimators = 10 ) , RF ( n_estimators = 5 ) )",0,0.921875,0.078125,0.20246751100057736
"stack ( SVM ( C = 1.0 , kernel = rbf ) )","stack ( SVM ( C = 1.0 , kernel = rbf ) )",0,0.96875,0.03125,0.02147189400056959
vote ( NB ( var_smoothing = 1e-6 ) ),vote ( NB ( var_smoothing = 1e-6 ) ),5,0.953125,0.046875,0.001613483998880838
stack ( KNN ( n_neighbors = 2 ) ),stack ( KNN ( n_neighbors = 2 ) ),7,0.9375,0.0625,0.08724219000032463
"bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )",1,0.921875,0.078125,0.08914457100036088
"stack ( LR ( C = 0.5 , max_iter = 10 ) ; final_estimator = LR )","stack ( LR ( C = 0.5 , max_iter = 10 ) ; final_estimator = LR )",0,0.96875,0.03125,0.018419620999338804
stack ( KNN ( n_neighbors = 5 ) ),stack ( KNN ( n_neighbors = 5 ) ),50,0.984375,0.015625,0.08693907400083845
"stack ( DT ( max_depth = 1 , min_samples_leaf = 1 ) )","stack ( DT ( max_depth = 1 , min_samples_leaf = 1 ) )",0,0.875,0.125,0.015485490999708418
bag ( KNN ( n_neighbors = 2 ) ),bag ( KNN ( n_neighbors = 2 ) ),11,0.96875,0.03125,0.007150101999286562
"bag ( SVM ( C = 0.5 , kernel = poly ) )","bag ( SVM ( C = 0.5 , kernel = poly ) )",2,0.890625,0.109375,0.013192933000027551
"stack ( LR ( C = 0.5 ) , RF ( max_depth = 10 ) )","stack ( LR ( C = 0.5 ) , RF ( max_depth = 10 ) )",0,0.953125,0.046875,0.5230555340003775
stack ( KNN ( n_neighbors = 10 ) ; cv = 5 ),stack ( KNN ( n_neighbors = 10 ) ; cv = 5 ),1,0.96875,0.03125,0.01841147500090301
"stack ( SVM ( C = 1.0 , kernel = rbf ) , SVM ( C = 0.1 , kernel = poly ) )","stack ( SVM ( C = 1.0 , kernel = rbf ) , SVM ( C = 0.1 , kernel = poly ) )",0,0.96875,0.03125,0.04517547300019942
bag ( RF ( n_estimators = 3 ) ),bag ( RF ( n_estimators = 3 ) ),1,0.90625,0.09375,0.04440737600089051
stack ( KNN ( n_neighbors = 10 ) ),stack ( KNN ( n_neighbors = 10 ) ),8,0.96875,0.03125,0.03491044200018223
"bag ( DT ( max_depth = 5 , min_samples_split = 3 ) )","bag ( DT ( max_depth = 5 , min_samples_split = 3 ) )",1,0.90625,0.09375,0.04658493500028271
"bag ( DT ( max_depth = 50 , criterion = log_loss ) )","bag ( DT ( max_depth = 50 , criterion = log_loss ) )",3,0.90625,0.09375,0.036052909999853
"vote ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.1 ) )","vote ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.1 ) )",0,0.90625,0.09375,0.00434623500041198
"bag ( DT ( max_depth = 10 , min_samples_split = 2 ) )","bag ( DT ( max_depth = 10 , min_samples_split = 2 ) )",0,0.921875,0.078125,0.03358347499852243
"bag ( LR ( C = 0.5 , max_iter = 5 ) )","bag ( LR ( C = 0.5 , max_iter = 5 ) )",3,0.96875,0.03125,0.011942478000491974
stack ( SVM ( kernel = poly ) ; cv = 10 ),stack ( SVM ( kernel = poly ) ; cv = 10 ),1,0.96875,0.03125,0.019906749001165736
stack ( GB ( learning_rate = 10 ) ),stack ( GB ( learning_rate = 10 ) ),1,0.671875,0.328125,1.5363035369991849
"stack ( DT ( max_depth = 3 , min_samples_leaf = 3 ) )","stack ( DT ( max_depth = 3 , min_samples_leaf = 3 ) )",1,0.90625,0.09375,0.021955348000119557
"stack ( DT ( max_depth = 3 , criterion = entropy , min_samples_split = 5 ) , KNN ( n_neighbors = 2 ) , GB ( n_estimators = 5 , learning_rate = 0.1 ) )","stack ( DT ( max_depth = 3 , criterion = entropy , min_samples_split = 5 ) , KNN ( n_neighbors = 2 ) , GB ( n_estimators = 5 , learning_rate = 0.1 ) )",1,0.96875,0.03125,0.150696364000396
bag ( KNN ( n_neighbors = 50 ) ),bag ( KNN ( n_neighbors = 50 ) ),8,0.953125,0.046875,0.005469911999171018
bag ( GB ( learning_rate = 10 ) ),bag ( GB ( learning_rate = 10 ) ),1,0.90625,0.09375,1.6941625319996092
bag ( DT ( criterion = gini ) ),bag ( DT ( criterion = gini ) ),0,0.859375,0.140625,0.0331811159994686
"bag ( LR ( C = 0.1 , max_iter = 1 ) )","bag ( LR ( C = 0.1 , max_iter = 1 ) )",19,0.984375,0.015625,0.009783548999621416
bag ( LR ( C = 1.0 ) ),bag ( LR ( C = 1.0 ) ),5,0.953125,0.046875,0.05522867000036058
"stack ( SVM ( C = 1.0 , kernel = linear ) , DT ( criterion = entropy ) , RF ( max_depth = 2 ) )","stack ( SVM ( C = 1.0 , kernel = linear ) , DT ( criterion = entropy ) , RF ( max_depth = 2 ) )",0,0.953125,0.046875,0.41454595100003644
"bag ( RF ( n_estimators = 2 , max_depth = 50 ) )","bag ( RF ( n_estimators = 2 , max_depth = 50 ) )",0,0.953125,0.046875,0.03352925699982734
bag ( LR ( C = 0.5 ) ),bag ( LR ( C = 0.5 ) ),12,0.953125,0.046875,0.02305537699976412
"bag ( DT ( max_depth = 50 , min_samples_split = 10 ) )","bag ( DT ( max_depth = 50 , min_samples_split = 10 ) )",1,0.90625,0.09375,0.04948009800136788
"bag ( KNN ( n_neighbors = 10 ) ; n_estimators = 3 , max_samples = 50 )","bag ( KNN ( n_neighbors = 10 ) ; n_estimators = 3 , max_samples = 50 )",0,0.953125,0.046875,0.0028156280004623113
"stack ( DT ( max_depth = 10 , min_samples_split = 2 ) )","stack ( DT ( max_depth = 10 , min_samples_split = 2 ) )",0,0.890625,0.109375,0.028312648999417434
"stack ( XGB ( max_depth = 3 ) , GB ( learning_rate = 50 ) , RF ( n_estimators = 1 ) )","stack ( XGB ( max_depth = 3 ) , GB ( learning_rate = 50 ) , RF ( n_estimators = 1 ) )",0,0.9375,0.0625,1.8934058440008812
bag ( LR ( penalty = l1 ) ),bag ( LR ( penalty = l1 ) ),27,0.96875,0.03125,0.02140687499922933
stack ( SVM ( kernel = sigmoid ) ),stack ( SVM ( kernel = sigmoid ) ),18,0.953125,0.046875,0.01310234899938223
"bag ( LR ( C = 0.1 , max_iter = 50 ) )","bag ( LR ( C = 0.1 , max_iter = 50 ) )",9,0.953125,0.046875,0.025489976000244496
bag ( LR ( C = 50 ) ),bag ( LR ( C = 50 ) ),3,0.953125,0.046875,0.06936436199976015
"bag ( LR ( C = 1.0 , max_iter = 50 ) )","bag ( LR ( C = 1.0 , max_iter = 50 ) )",2,0.953125,0.046875,0.043658217000484
"bag ( LR ( C = 0.1 , max_iter = 5 ) )","bag ( LR ( C = 0.1 , max_iter = 5 ) )",4,0.953125,0.046875,0.011672756998450495
"stack ( LR ( C = 0.1 , max_iter = 1 ) , GB ( n_estimators = 2 , learning_rate = 1.0 ) )","stack ( LR ( C = 0.1 , max_iter = 1 ) , GB ( n_estimators = 2 , learning_rate = 1.0 ) )",2,0.90625,0.09375,0.05555761200048437
"stack ( LR ( C = 0.1 , max_iter = 1 ) )","stack ( LR ( C = 0.1 , max_iter = 1 ) )",1,0.96875,0.03125,0.010669006000171066
bag ( XGB ( max_depth = 3 ) ),bag ( XGB ( max_depth = 3 ) ),1,0.9375,0.0625,0.5430417560000933
vote ( KNN ( n_neighbors = 5 ) ),vote ( KNN ( n_neighbors = 5 ) ),7,0.984375,0.015625,0.0007889130010880763
"bag ( DT ( max_depth = 5 , min_samples_split = 50 ) )","bag ( DT ( max_depth = 5 , min_samples_split = 50 ) )",0,0.890625,0.109375,0.03234413999962271
"stack ( LR ( C = 0.1 , max_iter = 10 ) )","stack ( LR ( C = 0.1 , max_iter = 10 ) )",0,0.96875,0.03125,0.00862792400039325
"stack ( DT ( max_depth = 5 , criterion = entropy , min_samples_split = 0.1 ) )","stack ( DT ( max_depth = 5 , criterion = entropy , min_samples_split = 0.1 ) )",1,0.90625,0.09375,0.024468081999657443
"bag ( LR ( C = 50 , max_iter = 1 ) )","bag ( LR ( C = 50 , max_iter = 1 ) )",2,0.96875,0.03125,0.016064299999925424
"vote ( LR ( C = 0.1 , max_iter = 1 ) )","vote ( LR ( C = 0.1 , max_iter = 1 ) )",0,0.984375,0.015625,0.0018269600004714448
bag ( GB ( n_estimators = 5 ) ),bag ( GB ( n_estimators = 5 ) ),0,0.921875,0.078125,0.1157116029989993
bag ( KNN ( n_neighbors = 1 ) ),bag ( KNN ( n_neighbors = 1 ) ),14,0.953125,0.046875,0.004241762999299681
"stack ( DT ( max_depth = 3 , min_samples_split = 0.2 ) )","stack ( DT ( max_depth = 3 , min_samples_split = 0.2 ) )",0,0.921875,0.078125,0.018191096000009566
"vote ( DT ( max_depth = 50 , criterion = log_loss ) ; voting = hard )","vote ( DT ( max_depth = 50 , criterion = log_loss ) ; voting = hard )",0,0.875,0.125,0.005057868000221788
bag ( GB ( learning_rate = 0.5 ) ),bag ( GB ( learning_rate = 0.5 ) ),5,0.9375,0.0625,1.7327133050002885
bag ( LR ( C = 0.1 ) ),bag ( LR ( C = 0.1 ) ),7,0.96875,0.03125,0.01460317899909569
"bag ( LR ( C = 0.5 , max_iter = 1 ) )","bag ( LR ( C = 0.5 , max_iter = 1 ) )",5,0.96875,0.03125,0.015680120999604696
"stack ( DT ( max_depth = 2 , criterion = log_loss , min_samples_split = 0.3 ) )","stack ( DT ( max_depth = 2 , criterion = log_loss , min_samples_split = 0.3 ) )",0,0.921875,0.078125,0.03365008500077238
"bag ( LR ( C = 0.1 , max_iter = 2 ) )","bag ( LR ( C = 0.1 , max_iter = 2 ) )",54,0.984375,0.015625,0.015875054999924032
"stack ( DT ( max_depth = 3 ) , XGB ( max_depth = 1 ) )","stack ( DT ( max_depth = 3 ) , XGB ( max_depth = 1 ) )",0,0.921875,0.078125,0.17069095199985895
"bag ( LR ( C = 10 , max_iter = 5 ) )","bag ( LR ( C = 10 , max_iter = 5 ) )",1,0.953125,0.046875,0.025117287999819382
"stack ( KNN ( n_neighbors = 5 ) , LR ( C = 50 , max_iter = 3 ) )","stack ( KNN ( n_neighbors = 5 ) , LR ( C = 50 , max_iter = 3 ) )",0,0.96875,0.03125,0.027536584000699804
"bag ( LR ( C = 0.1 , max_iter = 10 ) )","bag ( LR ( C = 0.1 , max_iter = 10 ) )",7,0.953125,0.046875,0.034295176999876276
bag ( NB ( var_smoothing = 1e-7 ) ),bag ( NB ( var_smoothing = 1e-7 ) ),19,0.953125,0.046875,0.011812034999820753
"vote ( DT ( max_depth = 2 , min_samples_leaf = 1 ) )","vote ( DT ( max_depth = 2 , min_samples_leaf = 1 ) )",0,0.921875,0.078125,0.004507261999606271
ada ( GB ( learning_rate = 0.5 ) ),ada ( GB ( learning_rate = 0.5 ) ),2,0.90625,0.09375,0.3185332239991112
