gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
23,0,0.4224161073825503,0.23363190191333033,0.3087248322147651,1.0,0.3420523138832998,43,48.3,6,5.9,9,9.38,17.56,17,0,0.0,0,0.0,3,5.9,10,1.5286381827880497,0.82,0.00032973289489746094,44.965898752212524
24,0,0.37570469798657724,0.15897111871292383,0.3087248322147651,1.0,0.3420523138832998,43,46.24,6,5.44,9,9.12,16.18,17,0,0.0,0,0.0,2,5.44,11,1.6801360489130464,0.88,0.0003094673156738281,42.39717721939087
25,0,0.37234899328859056,0.15946195737741764,0.3087248322147651,1.0,0.3420523138832998,43,50.18,6,5.68,9,9.3,17.12,17,0,0.0,0,0.0,1,5.68,11,1.9424369293466894,0.86,0.0002987384796142578,50.01060152053833
26,0,0.41127516778523493,0.21792573621146877,0.3087248322147651,1.0,0.3420523138832998,43,52.82,6,5.92,9,9.76,18.54,17,0,0.0,0,0.0,2,5.92,11,1.8276783533393688,0.88,0.00027942657470703125,68.3858699798584
27,0,0.40993288590604027,0.21846576748644878,0.3087248322147651,1.0,0.3420523138832998,43,52.16,6,6.18,9,9.96,19.64,17,0,0.0,0,0.0,1,6.18,11,2.0572420611000504,0.92,0.00031447410583496094,69.21506023406982
28,0,0.40402684563758384,0.19969798375773515,0.3087248322147651,1.0,0.3420523138832998,43,46.38,6,6.02,9,9.9,18.86,17,0,0.0,0,0.0,1,6.02,13,2.3603009147486396,0.94,0.0003056526184082031,63.582908391952515
29,0,0.3813422818791946,0.18309576039572442,0.3087248322147651,1.0,0.3420523138832998,43,44.6,6,6.42,9,9.86,19.78,17,0,0.0,0,0.0,2,6.42,12,2.148468842535758,0.9,0.0003044605255126953,54.84837818145752
30,0,0.3857718120805369,0.1819880800396528,0.3087248322147651,1.0,0.3420523138832998,43,48.62,6,6.88,9,10.3,21.34,17,0,0.0,0,0.0,2,6.88,11,2.3788180910284167,0.98,0.00029778480529785156,71.01414775848389
31,0,0.45315436241610735,0.2567067683924915,0.3087248322147651,1.0,0.3420523138832998,43,52.8,6,6.68,9,10.32,20.88,17,0,0.0,0,0.0,2,6.68,12,2.0044847676331865,0.96,0.00030040740966796875,56.78688025474548
32,0,0.3830872483221476,0.18266794474407755,0.3087248322147651,1.0,0.3420523138832998,43,53.58,6,6.74,9,10.34,21.02,17,0,0.0,0,0.0,1,6.74,13,2.371686732935797,0.94,0.00028443336486816406,62.56610035896301
33,0,0.3629530201342282,0.13242983223482838,0.30201342281879195,1.0,0.34004024144869216,55,54.44,10,6.4,12,10.1,20.0,29,0,0.0,0,0.0,1,6.4,15,2.8926366759023696,0.96,0.0002834796905517578,66.24898934364319
34,0,0.4255033557046979,0.2325055401038886,0.30201342281879195,1.0,0.34004024144869216,55,55.2,10,6.54,12,10.04,20.28,29,0,0.0,0,0.0,1,6.54,14,2.573094698321578,0.98,0.0003058910369873047,68.12519240379333
35,0,0.41919463087248326,0.21549878872091807,0.30201342281879195,1.0,0.34004024144869216,55,53.22,10,6.02,12,9.84,18.82,29,0,0.0,0,0.0,1,6.02,11,2.551430171172111,0.94,0.0003345012664794922,73.1028790473938
36,0,0.41261744966442954,0.2175707675036398,0.30201342281879195,1.0,0.34004024144869216,55,56.46,10,7.48,12,10.58,22.62,29,0,0.0,0,0.0,2,7.48,14,2.565389734484006,0.98,0.00033283233642578125,168.11978769302368
37,0,0.40268456375838924,0.19972053805285203,0.30201342281879195,1.0,0.34004024144869216,55,57.78,10,6.94,12,10.32,21.1,29,0,0.0,0,0.0,2,6.94,12,2.6527613645299604,0.98,0.00030732154846191406,76.19472479820251
38,0,0.42711409395973154,0.2317711555920604,0.30201342281879195,1.0,0.34004024144869216,55,60.94,10,6.56,12,10.08,20.02,29,0,0.0,0,0.0,1,6.56,13,2.7267383521006057,0.98,0.00031280517578125,68.75292992591858
39,0,0.38859060402684553,0.18108496938360322,0.30201342281879195,1.0,0.34004024144869216,55,57.66,10,7.1,12,10.48,21.68,29,0,0.0,0,0.0,1,7.1,18,3.2214206525084803,0.92,0.0003237724304199219,86.24276351928711
40,0,0.38053691275167784,0.18336400779101195,0.30201342281879195,1.0,0.34004024144869216,55,55.08,10,7.78,12,10.86,23.38,29,0,0.0,0,0.0,2,7.78,16,3.394413177019929,0.9,0.0003006458282470703,85.24492526054382
41,0,0.3897986577181208,0.18150529933274678,0.30201342281879195,1.0,0.34004024144869216,55,58.66,10,6.94,12,10.3,20.74,29,0,0.0,0,0.0,2,6.94,16,3.297556299901551,0.92,0.0003082752227783203,63.8565948009491
42,0,0.3736912751677852,0.15985241605664827,0.30201342281879195,1.0,0.34004024144869216,55,63.58,10,7.64,12,10.92,23.16,29,0,0.0,0,0.0,2,7.64,19,3.9006017327523996,0.96,0.000278472900390625,93.22379779815674
43,0,0.426979865771812,0.23206687302811443,0.30201342281879195,1.0,0.34004024144869216,55,74.58,10,7.76,12,11.1,23.82,29,0,0.0,0,0.0,2,7.76,19,4.254937108338779,0.96,0.0003180503845214844,90.50939011573792
44,0,0.3429530201342281,0.09549323853272662,0.30201342281879195,1.0,0.34004024144869216,55,82.28,10,9.5,12,12.36,28.92,29,0,0.0,0,0.0,3,9.5,20,3.9756914428787846,0.94,0.00029158592224121094,136.59061694145203
45,0,0.4,0.2015569325604936,0.30201342281879195,1.0,0.34004024144869216,55,74.92,10,9.02,12,11.74,26.92,29,0,0.0,0,0.0,2,9.02,19,3.90441926487389,0.98,0.00030422210693359375,177.98189091682434
46,0,0.4256375838926174,0.23233534519215412,0.30201342281879195,1.0,0.34004024144869216,55,75.02,10,7.88,12,11.0,23.3,29,0,0.0,0,0.0,2,7.88,19,3.815328910313965,1.0,0.00029349327087402344,59.09762668609619
47,0,0.4104697986577181,0.21833179263898211,0.30201342281879195,1.0,0.34004024144869216,55,80.86,10,7.38,12,10.62,21.86,29,0,0.0,0,0.0,1,7.38,13,2.7986148177195056,1.0,0.0002815723419189453,42.60966229438782
48,0,0.3990604026845638,0.20164277352970403,0.30201342281879195,1.0,0.34004024144869216,55,74.32,10,7.9,12,11.1,23.66,29,0,0.0,0,0.0,2,7.9,16,3.065609104839276,0.98,0.00029015541076660156,51.73105239868164
49,0,0.3770469798657718,0.15875676849988166,0.30201342281879195,1.0,0.34004024144869216,55,67.1,10,7.8,12,10.94,23.24,29,0,0.0,0,0.0,2,7.8,17,3.7958086444532637,0.98,0.0003123283386230469,55.93155121803284
50,0,0.3856375838926175,0.1822599842540226,0.30201342281879195,1.0,0.34004024144869216,55,68.7,10,7.88,12,10.72,23.24,29,0,0.0,0,0.0,2,7.88,17,3.5030016283415093,0.96,0.00029778480529785156,55.28857707977295
