gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
10,0,0.3590604026845638,0.13851705151261906,0.30201342281879195,1.0,0.34004024144869216,43,42.38,2,3.42,6,7.7,9.04,5,0,0.0,0,0.0,2,3.42,7,1.0119691856242765,0.7,0.00040459632873535156,17.39041781425476
11,0,0.42335570469798656,0.23457250514171707,0.30201342281879195,1.0,0.35412474849094566,43,42.36,2,3.8,6,7.96,10.08,5,0,0.0,0,0.0,2,3.8,7,0.9689042833036098,0.76,0.000415802001953125,1.2712671756744385
12,0,0.3899328859060403,0.18628362788626285,0.30201342281879195,1.0,0.352112676056338,43,44.38,2,3.64,6,7.8,9.74,5,0,0.0,0,0.0,2,3.64,7,1.2739141034061687,0.78,0.0004031658172607422,1.0175752639770508
13,0,0.3328859060402685,0.09912912986650609,0.30201342281879195,1.0,0.3561368209255533,43,48.42,2,3.56,6,7.76,9.18,5,0,0.0,0,0.0,2,3.56,4,0.7602362683228612,0.64,0.0003979206085205078,1.0484232902526855
14,0,0.4210738255033557,0.23702512687431507,0.30201342281879195,1.0,0.35010060362173034,43,51.88,2,3.68,6,7.9,9.76,5,0,0.0,0,0.0,1,3.68,11,1.4061091199273466,0.78,0.0009009838104248047,0.4766709804534912
15,0,0.4049664429530202,0.2063127420322997,0.2953020134228188,1.0,0.37424547283702214,53,50.52,11,3.94,11,8.08,10.56,29,0,0.0,0,0.0,1,3.94,13,2.0742345526945205,0.74,0.0003886222839355469,1.350816011428833
16,0,0.3998657718120806,0.20909499105214205,0.2953020134228188,1.0,0.37424547283702214,53,54.72,11,3.92,11,7.9,10.38,29,0,0.0,0,0.0,1,3.92,11,2.078460969082653,0.82,0.00042128562927246094,20.114011764526367
17,0,0.4081879194630873,0.22219403802073096,0.2953020134228188,1.0,0.37424547283702214,53,56.42,11,4.44,11,8.18,11.7,29,0,0.0,0,0.0,1,4.44,14,2.822359701688338,0.82,0.0004191398620605469,1.565154790878296
18,0,0.4550335570469799,0.2600772892575399,0.28859060402684567,1.0,0.36418511066398396,59,59.1,8,5.58,9,8.7,14.72,21,0,0.0,0,0.0,1,5.58,22,4.091254984346341,0.88,0.0004012584686279297,1.8925261497497559
19,0,0.48268456375838936,0.27789073430667655,0.28859060402684567,1.0,0.36418511066398396,59,62.68,8,6.0,9,8.88,16.22,21,0,0.0,0,0.0,1,6.0,18,4.0708019567928595,0.9,0.0002894401550292969,3.7525014877319336
20,0,0.409261744966443,0.22128317776945758,0.28859060402684567,1.0,0.36418511066398396,59,61.46,8,5.94,9,8.74,15.78,21,0,0.0,0,0.0,1,5.94,18,3.621985023464907,0.92,0.0002651214599609375,2.48333477973938
21,0,0.4170469798657719,0.23726141235732595,0.28859060402684567,1.0,0.36418511066398396,59,63.82,8,5.42,9,8.5,14.36,21,0,0.0,0,0.0,2,5.42,10,2.313139045733732,0.88,0.000278472900390625,1.2151682376861572
22,0,0.374496644295302,0.1646198049889072,0.28859060402684567,1.0,0.36418511066398396,59,63.2,8,4.78,9,8.2,12.72,21,0,0.0,0,0.0,2,4.78,10,2.092649916605591,0.82,0.00027179718017578125,1.2804176807403564
23,0,0.4051006711409397,0.22372968175194025,0.28859060402684567,1.0,0.36418511066398396,59,64.52,8,5.7,9,8.52,15.32,21,0,0.0,0,0.0,2,5.7,17,3.2087253493166004,0.8,0.00028705596923828125,1.7235031127929688
24,0,0.40872483221476513,0.2213147670534904,0.28859060402684567,1.0,0.36418511066398396,59,63.98,8,6.68,9,8.94,18.12,21,0,0.0,0,0.0,1,6.68,13,2.5590176686712085,0.88,0.0002541542053222656,74.05373120307922
25,0,0.4006711409395973,0.22375581258103422,0.28859060402684567,1.0,0.36418511066398396,59,67.04,8,6.6,9,8.88,17.9,21,0,0.0,0,0.0,2,6.6,11,2.2131333406899527,0.8,0.0002484321594238281,3.624983310699463
26,0,0.4738255033557047,0.28086426423069627,0.28859060402684567,1.0,0.36418511066398396,59,69.06,8,7.58,9,9.24,20.38,21,0,0.0,0,0.0,3,7.58,13,2.2139631101401003,0.88,0.0002551078796386719,2.233048439025879
27,0,0.35664429530201347,0.13709035723410481,0.28859060402684567,1.0,0.36418511066398396,59,70.68,8,7.4,9,9.14,19.86,21,0,0.0,0,0.0,1,7.4,13,2.147613768338987,0.9,0.0002467632293701172,7.233331918716431
28,0,0.4465771812080538,0.2613702704391747,0.28859060402684567,1.0,0.36418511066398396,59,70.62,8,6.42,9,8.86,17.6,21,0,0.0,0,0.0,1,6.42,12,2.4751004927031937,0.9,0.0002913475036621094,3.2495877742767334
29,0,0.4416107382550336,0.2456852559454158,0.28859060402684567,1.0,0.36418511066398396,59,70.1,8,6.84,9,9.04,18.52,21,0,0.0,0,0.0,1,6.84,14,2.720744195912552,0.96,0.00028395652770996094,4.500646352767944
30,0,0.430738255033557,0.23447205627460352,0.28859060402684567,1.0,0.36418511066398396,59,67.46,8,7.06,9,9.1,18.92,21,0,0.0,0,0.0,2,7.06,19,2.8743055949326655,1.0,0.0003037452697753906,3.8271422386169434
31,0,0.35073825503355704,0.13754171885950683,0.28859060402684567,1.0,0.36418511066398396,59,73.38,8,7.06,9,8.9,18.4,21,0,0.0,0,0.0,2,7.06,13,2.3422473073908296,0.96,0.00024890899658203125,3.607320785522461
32,0,0.3995973154362417,0.22324375259631563,0.28859060402684567,1.0,0.36418511066398396,59,79.04,8,7.22,9,8.92,18.72,21,0,0.0,0,0.0,1,7.22,12,2.28830210649998,0.96,0.0002639293670654297,3.895195484161377
33,0,0.40201342281879204,0.22358262382426036,0.28859060402684567,1.0,0.36418511066398396,59,83.08,8,7.04,9,8.94,18.72,21,0,0.0,0,0.0,3,7.04,9,1.4840650186537776,0.9,0.00029397010803222656,3.7651121616363525
34,0,0.5424161073825503,0.3153839454007302,0.28859060402684567,1.0,0.36418511066398396,59,83.64,8,7.3,9,9.18,19.68,21,0,0.0,0,0.0,2,7.3,14,2.6438222176173922,0.98,0.00029349327087402344,5.236065149307251
35,0,0.40939597315436244,0.22146837487601262,0.28859060402684567,1.0,0.36418511066398396,59,83.86,8,7.2,9,9.04,19.22,21,0,0.0,0,0.0,2,7.2,13,2.1946130708196026,0.9,0.00029754638671875,4.944528579711914
36,0,0.41422818791946303,0.2381596935626475,0.28859060402684567,1.0,0.36418511066398396,59,82.88,8,7.56,9,9.24,20.22,21,0,0.0,0,0.0,2,7.56,12,2.483907389249315,0.86,0.00024819374084472656,5.584019422531128
37,0,0.48536912751677846,0.2910568569192823,0.28859060402684567,1.0,0.36418511066398396,59,82.36,8,7.52,9,9.2,20.1,21,0,0.0,0,0.0,1,7.52,13,2.314462074408987,0.9,0.00025582313537597656,5.427550792694092
38,0,0.4205369127516778,0.23692552772745476,0.28859060402684567,1.0,0.36418511066398396,59,83.82,8,6.88,9,8.92,18.44,21,0,0.0,0,0.0,1,6.88,16,2.715338141832394,0.88,0.00025081634521484375,4.272194147109985
39,0,0.3810738255033558,0.18582868547894113,0.28859060402684567,1.0,0.36418511066398396,59,89.42,8,7.06,9,8.9,18.72,21,0,0.0,0,0.0,1,7.06,13,2.1891196627775247,0.96,0.0002503395080566406,5.0082502365112305
40,0,0.4453691275167786,0.2463215621254651,0.28859060402684567,1.0,0.36418511066398396,59,93.9,8,6.78,9,9.18,18.76,21,0,0.0,0,0.0,1,6.78,11,2.3585709959331607,0.92,0.00026035308837890625,6.290310382843018
41,0,0.4433557046979865,0.24567575894356883,0.28859060402684567,1.0,0.36418511066398396,59,90.74,8,6.94,9,9.26,19.12,21,0,0.0,0,0.0,1,6.94,13,2.469487263975819,0.94,0.00025010108947753906,6.8172454833984375
42,0,0.416510067114094,0.23763852555031678,0.28859060402684567,1.0,0.36418511066398396,59,92.86,8,6.64,9,9.02,17.96,21,0,0.0,0,0.0,1,6.64,13,2.319042730023203,0.88,0.00028324127197265625,3.747267246246338
43,0,0.4131543624161074,0.21999979525892258,0.28859060402684567,1.0,0.36418511066398396,59,85.46,8,6.46,9,8.98,17.86,21,0,0.0,0,0.0,2,6.46,10,1.9919224638626916,0.88,0.00024819374084472656,4.6028735637664795
44,0,0.4609395973154363,0.27225646001319803,0.28859060402684567,1.0,0.36418511066398396,59,80.1,8,7.34,9,9.26,19.9,21,0,0.0,0,0.0,1,7.34,14,2.6542995540158953,0.86,0.0002582073211669922,3.997586727142334
45,0,0.48214765100671153,0.2925477412197069,0.28859060402684567,1.0,0.36418511066398396,59,87.2,8,7.4,9,9.3,19.96,21,0,0.0,0,0.0,3,7.4,13,1.9691498217271746,0.92,0.00028252601623535156,2.4349629878997803
46,0,0.41530201342281886,0.22068453069323493,0.28859060402684567,1.0,0.36418511066398396,59,84.12,8,6.48,9,8.78,17.4,21,0,0.0,0,0.0,1,6.48,14,2.573332628388046,0.88,0.0002567768096923828,3.0757882595062256
47,0,0.3915436241610739,0.20704065994944823,0.28859060402684567,1.0,0.36418511066398396,59,91.8,8,7.62,9,9.26,20.32,21,0,0.0,0,0.0,1,7.62,13,2.481688036438924,0.82,0.0002541542053222656,21.398983240127563
48,0,0.4438926174496644,0.2627309256635608,0.28859060402684567,1.0,0.36418511066398396,59,83.3,8,7.34,9,9.12,19.58,21,0,0.0,0,0.0,2,7.34,16,2.395659340029251,0.88,0.00024890899658203125,5.49509072303772
49,0,0.4629530201342283,0.2706836798184676,0.28859060402684567,1.0,0.36418511066398396,59,77.96,8,7.44,9,9.38,20.16,21,0,0.0,0,0.0,2,7.44,17,2.7859706841711787,0.92,0.00028824806213378906,4.019502639770508
50,0,0.4106040268456376,0.2213124875653891,0.28859060402684567,1.0,0.36418511066398396,59,76.3,8,7.42,9,9.22,19.8,21,0,0.0,0,0.0,1,7.42,15,2.5879627161936014,0.92,0.0002548694610595703,4.921339273452759
