gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
13,6,0.4809395973154363,0.24765231625124387,0.3221476510067114,1.0,0.37424547283702214,29,34.20454545454545,7,4.295454545454546,11,8.863636363636363,14.704545454545455,24,6,6.0,6,0.0,2,4.295454545454546,9,2.267870073947015,0.7,0.0002770423889160156,12.044149160385132
14,2,0.43060402684563764,0.1970795284274893,0.3221476510067114,1.0,0.37424547283702214,29,36.375,7,4.833333333333333,11,9.229166666666666,16.5,24,2,2.0,2,0.0,1,4.833333333333333,11,2.8384392874698734,0.84,0.0002799034118652344,31.586408615112305
15,2,0.40818791946308736,0.17978406438242686,0.3221476510067114,1.0,0.37424547283702214,29,38.75,7,4.5625,11,9.041666666666666,15.5,24,2,2.0,2,0.0,2,4.5625,10,2.323847231951104,0.86,0.00028443336486816406,12.146487712860107
16,6,0.5242953020134229,0.2848031157450263,0.3221476510067114,1.0,0.37424547283702214,29,42.95454545454545,7,4.75,11,9.113636363636363,16.0,24,6,6.0,6,0.0,2,4.75,11,2.5069670362671768,0.76,0.00028324127197265625,9.556307792663574
17,3,0.47664429530201347,0.24890007119202404,0.3221476510067114,1.0,0.37424547283702214,29,49.61702127659574,7,5.042553191489362,11,9.425531914893616,17.21276595744681,24,3,3.0,3,0.0,2,5.042553191489362,11,2.3494444006348343,0.82,0.0002818107604980469,12.654626846313477
18,7,0.46671140939597316,0.2511689171908807,0.3221476510067114,1.0,0.37424547283702214,29,43.7906976744186,7,4.4186046511627906,11,9.0,15.232558139534884,24,7,7.0,7,0.0,2,4.4186046511627906,9,2.2171684874818633,0.76,0.00030493736267089844,11.085536003112793
19,2,0.43973154362416106,0.2280348479876736,0.3221476510067114,1.0,0.37424547283702214,29,48.9375,7,5.5625,11,9.8125,18.9375,24,2,2.0,2,0.0,1,5.5625,13,2.6248100235206486,0.88,0.0002880096435546875,17.9497127532959
20,4,0.4902013422818792,0.27181111939510244,0.3221476510067114,1.0,0.37424547283702214,29,53.65217391304348,7,6.456521739130435,11,10.304347826086957,21.26086956521739,24,4,4.0,4,0.0,2,6.456521739130435,15,2.8103500907983405,0.92,0.00029587745666503906,33.6239116191864
21,4,0.46161073825503357,0.25303807815601986,0.3221476510067114,1.0,0.37424547283702214,29,67.5,7,7.0,11,10.630434782608695,22.804347826086957,24,4,4.0,4,0.0,1,7.0,15,3.5150470203904183,0.9,0.0002989768981933594,45.09230923652649
22,0,0.4711409395973154,0.2647938076151452,0.31543624161073824,1.0,0.3762575452716298,43,80.88,12,7.32,14,10.9,23.74,38,0,0.0,0,0.0,2,7.32,16,3.6946734963861094,0.94,0.00028228759765625,37.85098052024841
23,2,0.4676510067114093,0.25318097890781033,0.31543624161073824,1.0,0.3762575452716298,43,70.75,12,6.958333333333333,14,10.5625,22.5,38,2,2.0,2,0.0,1,6.958333333333333,16,3.4576977541227127,0.92,0.0002758502960205078,29.607561588287354
24,3,0.48671140939597307,0.27320709218472927,0.31543624161073824,1.0,0.3762575452716298,43,56.57446808510638,12,7.76595744680851,14,11.148936170212766,25.148936170212767,38,3,3.0,3,0.0,2,7.76595744680851,16,3.484205142699082,0.92,0.00027871131896972656,22.065067052841187
25,4,0.5147651006711409,0.2881415266672223,0.31543624161073824,1.0,0.3762575452716298,43,51.108695652173914,12,9.543478260869565,14,12.347826086956522,30.52173913043478,38,4,4.0,4,0.0,1,9.543478260869565,18,4.308681271516484,0.9,0.0002956390380859375,25.717654943466187
26,2,0.5175838926174496,0.2874290342928417,0.31543624161073824,1.0,0.3762575452716298,43,53.833333333333336,12,8.729166666666666,14,11.833333333333334,27.958333333333332,38,2,2.0,2,0.0,2,8.729166666666666,24,4.747853191609658,0.94,0.000278472900390625,22.039155960083008
27,5,0.5363758389261745,0.30375290264242716,0.31543624161073824,1.0,0.3762575452716298,43,55.82222222222222,12,9.866666666666667,14,12.555555555555555,31.4,38,5,5.0,5,0.0,2,9.866666666666667,19,4.625030712428739,0.86,0.0002872943878173828,51.65321326255798
28,5,0.4602684563758388,0.2536809415174604,0.31543624161073824,1.0,0.3762575452716298,43,55.666666666666664,12,9.2,14,12.088888888888889,29.244444444444444,38,5,5.0,5,0.0,1,9.2,20,4.644645010410082,0.86,0.0003044605255126953,51.79091429710388
29,4,0.4806711409395973,0.2617617960516162,0.31543624161073824,1.0,0.3762575452716298,43,55.19565217391305,12,9.130434782608695,14,12.08695652173913,29.304347826086957,38,4,4.0,4,0.0,1,9.130434782608695,22,4.726326718627028,0.86,0.00033402442932128906,33.6465699672699
30,3,0.516241610738255,0.2882183958402625,0.31543624161073824,1.0,0.3762575452716298,43,52.340425531914896,12,9.808510638297872,14,12.46808510638298,31.0,38,3,3.0,3,0.0,2,9.808510638297872,18,4.436206261486224,0.9,0.0002815723419189453,26.899484157562256
31,4,0.5585234899328859,0.3035435956700801,0.31543624161073824,1.0,0.3762575452716298,43,64.6086956521739,12,9.065217391304348,14,11.956521739130435,28.82608695652174,38,4,4.0,4,0.0,1,9.065217391304348,25,5.288991392665602,0.92,0.0002815723419189453,29.519415855407715
32,3,0.46429530201342273,0.2521800448293534,0.31543624161073824,1.0,0.3762575452716298,43,73.7872340425532,12,10.574468085106384,14,12.97872340425532,33.297872340425535,38,3,3.0,3,0.0,1,10.574468085106384,20,4.703119597676233,0.94,0.0002951622009277344,117.25588703155518
33,6,0.5689932885906039,0.3099924079793239,0.31543624161073824,1.0,0.3762575452716298,43,73.52272727272727,12,10.636363636363637,14,13.090909090909092,33.86363636363637,38,6,6.0,6,0.0,1,10.636363636363637,21,4.467406037277421,0.86,0.00027370452880859375,39.29099154472351
34,1,0.4416107382550335,0.2274405447305403,0.31543624161073824,1.0,0.3762575452716298,43,63.857142857142854,12,11.16326530612245,14,13.448979591836734,35.265306122448976,38,1,1.0,1,0.0,1,11.16326530612245,25,5.990780899207793,0.98,0.00028967857360839844,45.171711921691895
35,2,0.5091275167785234,0.2774760282685368,0.31543624161073824,1.0,0.3762575452716298,43,67.0,12,11.395833333333334,14,13.875,36.666666666666664,38,2,2.0,2,0.0,1,11.395833333333334,27,5.674652799701769,0.94,0.0003376007080078125,51.58900046348572
36,1,0.4961073825503356,0.26923323836869323,0.31543624161073824,1.0,0.3762575452716298,43,67.16326530612245,12,11.346938775510203,14,13.693877551020408,36.142857142857146,38,1,1.0,1,0.0,1,11.346938775510203,27,6.7192231086393805,0.94,0.0002739429473876953,56.15006947517395
37,7,0.5910067114093959,0.32062394128432936,0.31543624161073824,1.0,0.3762575452716298,43,84.37209302325581,12,12.44186046511628,14,14.418604651162791,39.395348837209305,38,7,7.0,7,0.0,1,12.44186046511628,24,5.98928537585243,0.86,0.0002892017364501953,133.14209651947021
38,3,0.5351677852348993,0.29095584512970946,0.31543624161073824,1.0,0.3762575452716298,43,97.57446808510639,12,11.106382978723405,14,13.170212765957446,34.340425531914896,38,3,3.0,3,0.0,2,11.106382978723405,29,7.172514090043873,0.92,0.00030231475830078125,66.20350646972656
39,3,0.4761073825503355,0.26274601209316517,0.31543624161073824,1.0,0.3762575452716298,43,100.61702127659575,12,11.97872340425532,14,13.914893617021276,37.46808510638298,38,3,3.0,3,0.0,2,11.97872340425532,27,6.3296725710430115,0.9,0.0002942085266113281,52.23171830177307
40,1,0.44926174496644294,0.24153395498790345,0.31543624161073824,1.0,0.3762575452716298,43,109.6938775510204,12,10.83673469387755,14,13.081632653061224,33.83673469387755,38,1,1.0,1,0.0,2,10.83673469387755,24,5.3710137884431335,0.92,0.0002758502960205078,38.506361961364746
41,3,0.5399999999999999,0.30216613588696767,0.31543624161073824,1.0,0.3762575452716298,43,124.85106382978724,12,9.191489361702128,14,12.042553191489361,28.93617021276596,38,3,3.0,3,0.0,1,9.191489361702128,19,4.711864293980077,0.86,0.00031495094299316406,22.605401039123535
42,5,0.4932885906040268,0.2709922178346294,0.31543624161073824,1.0,0.3762575452716298,43,107.91111111111111,12,8.577777777777778,14,11.6,27.244444444444444,38,5,5.0,5,0.0,1,8.577777777777778,14,3.5833509513308965,0.9,0.0002942085266113281,37.10827946662903
43,6,0.5965100671140939,0.31643605649142564,0.31543624161073824,1.0,0.3762575452716298,43,99.06818181818181,12,10.295454545454545,14,12.954545454545455,32.95454545454545,38,6,6.0,6,0.0,1,10.295454545454545,24,5.419943986042598,0.88,0.00028705596923828125,27.523405075073242
44,3,0.5358389261744967,0.2914617903368144,0.31543624161073824,1.0,0.3762575452716298,43,98.85106382978724,12,9.574468085106384,14,12.319148936170214,30.361702127659573,38,3,3.0,3,0.0,1,9.574468085106384,17,4.215626627571485,0.94,0.00030612945556640625,26.890971660614014
45,3,0.4755704697986577,0.2630633121558826,0.31543624161073824,1.0,0.3762575452716298,43,83.80851063829788,12,8.936170212765957,14,11.936170212765957,28.659574468085108,38,3,3.0,3,0.0,1,8.936170212765957,17,4.469239091540561,0.94,0.0003180503845214844,21.434947729110718
46,2,0.4732885906040268,0.2646346766658705,0.31543624161073824,1.0,0.3762575452716298,43,85.39583333333333,12,8.666666666666666,14,11.729166666666666,27.8125,38,2,2.0,2,0.0,1,8.666666666666666,21,4.741547163484309,0.92,0.0002853870391845703,18.04066228866577
47,2,0.47879194630872485,0.2626952633858138,0.31543624161073824,1.0,0.3762575452716298,43,99.25,12,9.270833333333334,14,12.145833333333334,29.541666666666668,38,2,2.0,2,0.0,2,9.270833333333334,22,5.266269959922312,0.94,0.0002892017364501953,21.544639348983765
48,2,0.5519463087248322,0.30775324208756066,0.31543624161073824,1.0,0.3762575452716298,43,95.29166666666667,12,10.604166666666666,14,13.0625,33.6875,38,2,2.0,2,0.0,2,10.604166666666666,23,4.364945386479692,0.96,0.0002853870391845703,22.1210298538208
49,4,0.5059060402684563,0.27892956570791816,0.31543624161073824,1.0,0.3762575452716298,43,99.32608695652173,12,9.347826086956522,14,12.065217391304348,29.434782608695652,38,4,4.0,4,0.0,1,9.347826086956522,23,4.794521833668773,0.88,0.0002949237823486328,46.02469992637634
50,3,0.5143624161073825,0.28838375605635813,0.31543624161073824,1.0,0.3762575452716298,43,82.06382978723404,12,10.97872340425532,14,13.404255319148936,34.851063829787236,38,3,3.0,3,0.0,3,10.97872340425532,30,5.795385577081911,0.92,0.0002903938293457031,40.075228452682495
