gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
14,0,0.3888590604026846,0.09423172520559962,0.3355704697986577,1.0,0.352112676056338,109,99.44,1,1.0,6,6.0,3.96,4,0,0.0,0,0.0,1,1.0,1,0.0,0.32,0.0002868175506591797,18.344430923461914
15,0,0.40214765100671146,0.13063540736424656,0.3355704697986577,1.0,0.3380281690140845,109,105.06,1,1.12,6,6.08,4.28,4,0,0.0,0,0.0,1,1.12,6,0.7182745765700876,0.28,0.0003132820129394531,17.688968658447266
16,0,0.4279194630872483,0.15660213484607938,0.3355704697986577,1.0,0.3480885311871227,109,103.12,1,1.46,6,6.34,5.32,4,0,0.0,0,0.0,1,1.46,12,1.8429125130109254,0.42,0.0002810955047607422,20.96935248374939
17,0,0.40577181208053686,0.10066407134013666,0.3355704697986577,1.0,0.352112676056338,109,107.76,1,1.04,6,6.0,4.0,4,0,0.0,0,0.0,1,1.04,2,0.19794866372215741,0.34,0.00030493736267089844,22.985201358795166
18,0,0.3791946308724832,0.09143541007003256,0.3355704697986577,1.0,0.3420523138832998,109,106.64,1,1.12,6,6.06,4.32,4,0,0.0,0,0.0,1,1.12,4,0.47979587496419046,0.3,0.00029921531677246094,20.439741373062134
19,0,0.41436241610738256,0.1308694544478299,0.3355704697986577,1.0,0.35010060362173034,109,107.12,1,1.04,6,6.0,4.04,4,0,0.0,0,0.0,1,1.04,2,0.19794866372215741,0.28,0.0003218650817871094,18.807525396347046
20,0,0.40979865771812085,0.13255609536377144,0.3355704697986577,1.0,0.34004024144869216,109,105.28,1,1.02,6,6.0,4.02,4,0,0.0,0,0.0,1,1.02,2,0.1414213562373095,0.22,0.0002789497375488281,18.787240743637085
21,0,0.41557046979865775,0.1304214565065235,0.3355704697986577,1.0,0.34607645875251514,109,104.34,1,1.02,6,6.0,3.98,4,0,0.0,0,0.0,1,1.02,2,0.1414213562373095,0.24,0.0002818107604980469,19.33261775970459
22,0,0.4069798657718121,0.12957546936499748,0.3355704697986577,1.0,0.34004024144869216,109,104.5,1,1.08,6,6.0,4.1,4,0,0.0,0,0.0,1,1.08,2,0.27404751561786966,0.34,0.0003414154052734375,16.84695076942444
23,0,0.42818791946308726,0.1548751333271793,0.3355704697986577,1.0,0.35010060362173034,109,106.22,1,1.16,6,6.12,4.46,4,0,0.0,0,0.0,1,1.16,7,0.8656718518596066,0.26,0.0002753734588623047,23.89676570892334
24,0,0.4304697986577182,0.15448498197955243,0.3355704697986577,1.0,0.3380281690140845,109,109.46,1,1.36,6,6.28,5.06,4,0,0.0,0,0.0,1,1.36,13,1.7351115943644546,0.4,0.0002849102020263672,25.11325478553772
25,0,0.40255033557046976,0.13193674991149446,0.3355704697986577,1.0,0.34607645875251514,109,109.82,1,1.1,6,6.08,4.28,4,0,0.0,0,0.0,1,1.1,3,0.41649656391752143,0.28,0.0002779960632324219,18.530641555786133
26,0,0.4046979865771812,0.13061754553181867,0.3355704697986577,1.0,0.3480885311871227,109,110.6,1,1.98,6,6.78,6.84,4,0,0.0,0,0.0,1,1.98,12,2.3429442492517913,0.4,0.0002830028533935547,34.52198338508606
27,0,0.434496644295302,0.17298680827225985,0.3355704697986577,1.0,0.3380281690140845,109,113.1,1,2.18,6,7.1,7.56,4,0,0.0,0,0.0,1,2.18,9,1.8592295968700454,0.5,0.0003044605255126953,42.96313834190369
28,0,0.4022818791946309,0.1264199383434998,0.3355704697986577,1.0,0.3420523138832998,109,114.5,1,2.34,6,7.3,8.16,4,0,0.0,0,0.0,1,2.34,9,1.6855932159913074,0.62,0.0003025531768798828,58.35445761680603
29,0,0.48604026845637593,0.25724610718040963,0.3355704697986577,1.0,0.352112676056338,109,114.62,1,3.38,6,8.08,11.04,4,0,0.0,0,0.0,1,3.38,11,2.7986148177195056,0.5,0.0003170967102050781,57.28275394439697
30,0,0.5006711409395974,0.25125422961005367,0.3355704697986577,1.0,0.34004024144869216,109,114.76,1,3.56,6,8.46,12.18,4,0,0.0,0,0.0,1,3.56,21,3.7151647311514786,0.7,0.00030040740966796875,64.86626720428467
31,0,0.47422818791946314,0.23142827590806558,0.3355704697986577,1.0,0.3440643863179075,109,118.22,1,3.4,6,8.2,11.32,4,0,0.0,0,0.0,1,3.4,11,2.4743582965269675,0.7,0.0002739429473876953,84.9695656299591
32,0,0.48697986577181207,0.24111119125676134,0.3355704697986577,1.0,0.3380281690140845,109,119.28,1,3.6,6,8.52,12.36,4,0,0.0,0,0.0,1,3.6,10,2.373321103690879,0.8,0.0002789497375488281,71.54720163345337
33,0,0.4495302013422819,0.20780886222602438,0.3355704697986577,1.0,0.35010060362173034,109,116.24,1,3.16,6,8.08,10.7,4,0,0.0,0,0.0,1,3.16,12,2.0835605318290895,0.66,0.00031948089599609375,69.27614879608154
34,0,0.5068456375838927,0.26259452559040697,0.3355704697986577,1.0,0.3380281690140845,109,116.94,1,4.12,6,8.86,13.78,4,0,0.0,0,0.0,1,4.12,19,3.444249866495917,0.6,0.00028443336486816406,64.41805982589722
35,0,0.5523489932885907,0.2814962243418629,0.3355704697986577,1.0,0.3440643863179075,109,118.38,1,5.06,6,9.7,16.94,4,0,0.0,0,0.0,1,5.06,17,3.7926351831744984,0.7,0.00030517578125,65.82029008865356
36,0,0.4953020134228188,0.25313315261986585,0.3355704697986577,1.0,0.3480885311871227,109,120.18,1,4.26,6,8.94,14.38,4,0,0.0,0,0.0,1,4.26,14,3.5387649177159455,0.72,0.0003237724304199219,65.01816296577454
37,0,0.4684563758389262,0.23288880720781574,0.3355704697986577,1.0,0.3380281690140845,109,119.24,1,3.88,6,8.48,12.86,4,0,0.0,0,0.0,1,3.88,16,3.9104256253544287,0.64,0.0002982616424560547,53.03870177268982
38,0,0.47073825503355704,0.21773537448495478,0.3355704697986577,1.0,0.3440643863179075,109,119.0,1,2.46,6,7.34,8.36,4,0,0.0,0,0.0,1,2.46,11,2.2150689858884527,0.64,0.000286102294921875,50.64165425300598
39,0,0.5315436241610738,0.2661376371842949,0.3355704697986577,1.0,0.3480885311871227,109,117.88,1,3.9,6,8.56,13.0,4,0,0.0,0,0.0,1,3.9,15,3.6770107646382146,0.74,0.0003256797790527344,43.606305837631226
40,0,0.5095302013422819,0.2617375321608142,0.3355704697986577,1.0,0.33601609657947684,109,118.8,1,3.4,6,8.2,11.66,4,0,0.0,0,0.0,1,3.4,13,3.1622776601683795,0.76,0.0002899169921875,46.93815612792969
41,0,0.4991946308724832,0.25171593447901836,0.3355704697986577,1.0,0.34607645875251514,109,120.38,1,3.84,6,8.3,12.36,4,0,0.0,0,0.0,1,3.84,20,4.1025626635266965,0.78,0.00027561187744140625,59.167134523391724
42,0,0.45986577181208055,0.20633295784111744,0.3355704697986577,1.0,0.3420523138832998,109,125.5,1,3.34,6,8.1,11.28,4,0,0.0,0,0.0,1,3.34,13,2.5363480093413435,0.76,0.0002880096435546875,70.18594121932983
43,0,0.497986577181208,0.25167337803629064,0.3355704697986577,1.0,0.3420523138832998,109,127.8,1,4.12,6,8.78,13.78,4,0,0.0,0,0.0,1,4.12,15,3.2865837358967784,0.78,0.00029659271240234375,66.70816540718079
44,0,0.5104697986577181,0.261326149179936,0.3355704697986577,1.0,0.34607645875251514,109,127.04,1,4.26,6,8.84,14.18,4,0,0.0,0,0.0,1,4.26,18,3.98369124285095,0.78,0.0003132820129394531,61.519858837127686
45,0,0.5251006711409396,0.26753721841248607,0.3355704697986577,1.0,0.3420523138832998,109,129.28,1,5.24,6,9.4,16.78,4,0,0.0,0,0.0,1,5.24,18,4.230887396665776,0.84,0.00030112266540527344,62.064388275146484
46,0,0.5287248322147652,0.26679786346680645,0.3355704697986577,1.0,0.3440643863179075,109,125.2,1,4.72,6,9.14,15.48,4,0,0.0,0,0.0,1,4.72,15,3.779860703620639,0.84,0.0003170967102050781,52.94154691696167
47,0,0.43275167785234897,0.1916233261418379,0.3355704697986577,1.0,0.3420523138832998,109,123.94,1,2.64,6,7.36,8.78,4,0,0.0,0,0.0,1,2.64,14,2.7830390084310674,0.54,0.00029468536376953125,38.609492778778076
48,0,0.4550335570469799,0.2205185710101377,0.3355704697986577,1.0,0.35010060362173034,109,128.58,1,3.28,6,7.84,10.54,4,0,0.0,0,0.0,1,3.28,16,2.7108248612869534,0.6,0.0002484321594238281,62.75297141075134
49,0,0.4842953020134228,0.24316932045198603,0.3355704697986577,1.0,0.3420523138832998,109,134.34,1,3.8,6,8.52,12.78,4,0,0.0,0,0.0,1,3.8,19,3.806546455564065,0.74,0.00028014183044433594,49.0307412147522
50,0,0.4303355704697987,0.1934033961809872,0.3355704697986577,1.0,0.3440643863179075,109,137.74,1,3.54,6,8.18,11.34,4,0,0.0,0,0.0,1,3.54,19,2.7045690742798603,0.7,0.00030112266540527344,64.74155020713806
